TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
828,25290,-0.00957031,0.756055,10.1206,2.15332,-0.0109863,-16.2543,-0.671387,-0.183105,-0.12207,0.989746,0.0185547,-0.0027771,-0.141327,-13.65,40.1667,-73.525,433,-29799
834,25296,-0.00957031,0.75127,10.068,2.15332,-0.0109863,-16.2598,-0.732422,-0.0610352,-0.0610352,0.989746,0.0185852,-0.0027771,-0.141357,-13.7,39.9833,-73.5083,433,-29799
840,25302,-0.00957031,0.76084,10.068,2.15332,-0.0164795,-16.2598,-0.854492,-0.183105,0,0.989716,0.0185852,-0.0027771,-0.141388,-13.7417,39.8167,-73.4917,433,-29799
846,25308,-0.0382813,0.741699,10.0967,2.15332,-0.0164795,-16.2598,-1.46484,-0.305176,0.610352,0.989716,0.0186157,-0.00280762,-0.141418,-13.8,39.9417,-73.5083,433,-29799
852,25314,-0.0239258,0.736914,10.0967,2.15332,-0.0164795,-16.2598,-1.77002,-0.488281,0.854492,0.989716,0.0185852,-0.00280762,-0.141418,-13.825,39.8083,-73.5083,433,-29799
858,25320,-0.0239258,0.717773,10.0919,2.14783,-0.0219727,-16.2598,-1.89209,-0.854492,0.854492,0.989716,0.0185547,-0.00280762,-0.141388,-13.8417,39.725,-73.525,433,-29799
864,25326,0.0239258,0.708203,10.1158,2.14233,-0.0274658,-16.2598,-2.2583,-0.976563,0.793457,0.989716,0.0185242,-0.00283813,-0.141388,-13.875,39.625,-73.525,433,-29799
870,25332,0.0143555,0.756055,10.1062,2.13684,-0.032959,-16.2598,-2.44141,-0.976563,0.183105,0.989716,0.0184631,-0.00289917,-0.141388,-13.9,39.575,-73.5417,433,-29799
876,25338,0.0239258,0.679492,10.1589,2.13135,-0.032959,-16.2653,-2.19727,-0.793457,-0.12207,0.989716,0.0183411,-0.00296021,-0.141449,-13.9417,39.375,-73.5833,433,-29799
882,25344,0.0382813,0.674707,10.1541,2.12036,-0.0439453,-16.2762,-1.77002,-0.549316,0.0610352,0.989716,0.0183105,-0.00296021,-0.141479,-13.9583,39.7,-73.5917,433,-29799
888,25350,0.0191406,0.674707,10.1589,2.12036,-0.0439453,-16.2762,-1.40381,-0.488281,0.366211,0.989716,0.01828,-0.00299072,-0.14151,-13.9667,39.5583,-73.575,433,-29799
894,25356,0.00478516,0.679492,10.1158,2.12036,-0.0439453,-16.2762,-1.34277,-0.549316,0.12207,0.989716,0.0182495,-0.00302124,-0.14151,-13.9667,39.45,-73.5583,433,-29799
900,25362,0.00478516,0.689063,10.1158,2.11487,-0.0494385,-16.2817,-1.58691,-0.488281,0.0610352,0.989716,0.0182495,-0.00302124,-0.141541,-13.9667,39.3583,-73.525,433,-29799
906,25368,0.00957031,0.679492,10.1732,2.11487,-0.0494385,-16.2872,-2.0752,-0.610352,0.12207,0.989716,0.0181885,-0.00305176,-0.141602,-13.975,39.2083,-73.4667,433,-29799
912,25374,0,0.669922,10.2259,2.10388,-0.0549316,-16.2927,-2.0752,-0.732422,0.12207,0.989685,0.018158,-0.00308228,-0.141632,-13.9833,39.125,-73.475,433,-29799
918,25380,-0.0287109,0.641211,10.2977,2.10388,-0.0604248,-16.2982,-1.64795,-0.732422,0.12207,0.989685,0.0180969,-0.00311279,-0.141663,-14,39.0417,-73.5,441,-29800
924,25386,-0.00957031,0.645996,10.2833,2.09839,-0.065918,-16.2982,-1.40381,-1.0376,0.244141,0.989685,0.0180969,-0.00314331,-0.141693,-14.025,39.4083,-73.5333,441,-29800
930,25392,0.0143555,0.626855,10.2498,2.09839,-0.0714111,-16.3037,-1.52588,-1.2207,-0.12207,0.989685,0.0180664,-0.00317383,-0.141724,-14.0417,39.7333,-73.55,441,-29800
936,25398,0.0382813,0.674707,10.202,2.09839,-0.0769043,-16.3092,-1.89209,-2.01416,-1.09863,0.989685,0.0180054,-0.0032959,-0.141815,-14.05,40.2917,-73.5583,441,-29800
942,25404,0.0478516,0.684277,10.1876,2.0874,-0.098877,-16.3257,-2.19727,-2.2583,-1.46484,0.989655,0.0179749,-0.00335693,-0.141876,-14.05,40.525,-73.5583,441,-29800
948,25410,0.0765625,0.698633,10.1445,2.07642,-0.109863,-16.3367,-2.74658,-2.62451,-1.89209,0.989655,0.0179138,-0.00344849,-0.141968,-14.0583,40.725,-73.5583,441,-29800
954,25416,0.0813477,0.684277,10.0871,2.06543,-0.126343,-16.3531,-3.41797,-2.99072,-2.19727,0.989655,0.0178223,-0.00357056,-0.142059,-14.0417,40.9083,-73.5083,441,-29800
960,25422,0.129199,0.645996,10.0775,2.05444,-0.142822,-16.3641,-3.90625,-3.23486,-2.01416,0.989624,0.0177002,-0.00366211,-0.142181,-14.0333,41.0833,-73.5,441,-29800
966,25428,0.129199,0.579004,10.1254,2.03796,-0.153809,-16.3751,-3.17383,-2.74658,-1.83105,0.989594,0.0174255,-0.00390625,-0.142365,-13.9917,41.375,-73.5333,441,-29800
972,25434,0.14834,0.579004,10.1206,2.02148,-0.181274,-16.3971,-2.50244,-2.38037,-1.70898,0.989594,0.017334,-0.0039978,-0.142456,-13.9917,41.5083,-73.5667,441,-29800
978,25440,0.16748,0.588574,10.1015,2.02148,-0.186768,-16.4026,-1.58691,-1.2207,-1.83105,0.989594,0.0172424,-0.00408936,-0.142548,-13.9833,41.1833,-73.6,441,-29800
984,25446,0.133984,0.626855,10.0823,2.02148,-0.186768,-16.4136,-0.671387,0,-1.70898,0.989563,0.0172119,-0.00415039,-0.142609,-13.975,41.325,-73.5833,441,-29800
990,25452,0.0957031,0.679492,10.0775,2.02698,-0.181274,-16.4191,0.427246,0.732422,-1.52588,0.989563,0.0172424,-0.00415039,-0.1427,-13.975,41.4583,-73.5667,441,-29800
996,25458,0,0.77998,10.0297,2.03796,-0.175781,-16.4246,1.58691,1.70898,-0.244141,0.989532,0.017395,-0.00408936,-0.142792,-13.9583,41.6833,-73.5667,441,-29800
1002,25464,-0.0334961,0.818262,10.0297,2.06543,-0.159302,-16.4246,1.64795,1.77002,0.305176,0.989532,0.0175476,-0.00402832,-0.142822,-13.95,41.3417,-73.5583,441,-29800
1008,25470,-0.0717773,0.837402,10.0153,2.07642,-0.153809,-16.4191,1.2207,1.46484,0.732422,0.989532,0.0176697,-0.00396729,-0.142792,-13.9333,41.0417,-73.5583,441,-29800
1014,25476,-0.105273,0.880469,10.0249,2.0874,-0.148315,-16.4191,0.549316,1.28174,0.671387,0.989532,0.0177612,-0.00390625,-0.142761,-13.9167,41.2,-73.5167,441,-29800
1020,25482,-0.105273,0.913965,10.068,2.0929,-0.142822,-16.4136,0.12207,1.0376,0.854492,0.989532,0.0178528,-0.00387573,-0.142731,-13.925,40.9083,-73.5,441,-29800
1026,25488,-0.153125,0.952246,10.0536,2.09839,-0.137329,-16.4136,-1.15967,0.488281,0.244141,0.989532,0.0179443,-0.0038147,-0.1427,-13.9083,40.4417,-73.45,441,-29800
1032,25494,-0.129199,0.913965,10.0632,2.09839,-0.131836,-16.4136,-1.70898,0.12207,0.244141,0.989532,0.0179749,-0.00378418,-0.1427,-13.9083,40.2583,-73.4417,441,-29800
1038,25500,-0.119629,0.875684,10.0871,2.0929,-0.131836,-16.4136,-2.0752,-0.12207,0.671387,0.989532,0.0179443,-0.00378418,-0.142731,-13.8833,40.1,-73.4417,441,-29800
1044,25506,-0.124414,0.813477,10.1302,2.0874,-0.137329,-16.4081,-2.31934,-0.305176,1.34277,0.989532,0.0179138,-0.00378418,-0.1427,-13.8667,39.9417,-73.4333,441,-29800
1050,25512,-0.0669922,0.756055,10.1637,2.08191,-0.137329,-16.4026,-2.13623,-0.183105,2.13623,0.989563,0.0178528,-0.00378418,-0.14267,-13.8667,39.7917,-73.4417,441,-29800
1056,25518,-0.00478516,0.62207,10.2594,2.08191,-0.137329,-16.3916,-1.70898,-0.610352,2.80762,0.989563,0.0177917,-0.00378418,-0.142517,-13.8667,39.55,-73.425,441,-29800
1062,25524,0.0287109,0.579004,10.2977,2.07642,-0.142822,-16.3696,-1.34277,-0.610352,2.80762,0.989594,0.0177612,-0.0038147,-0.142426,-13.8583,39.4333,-73.3917,441,-29800
1068,25530,0.0526367,0.593359,10.2881,2.08191,-0.142822,-16.3586,-0.671387,-0.244141,2.19727,0.989594,0.0177612,-0.00384521,-0.142334,-13.8667,39.3167,-73.35,441,-29800
1074,25536,0.062207,0.60293,10.245,2.08191,-0.142822,-16.3586,-0.366211,-0.0610352,1.09863,0.989624,0.0177917,-0.00384521,-0.142242,-13.875,39.6417,-73.3083,441,-29800
1080,25542,0.0861328,0.636426,10.1685,2.0874,-0.142822,-16.3641,-0.427246,0.0610352,-0.305176,0.989624,0.0178223,-0.00384521,-0.142212,-13.9083,39.9333,-73.3167,441,-29800
1086,25548,0.129199,0.679492,10.0488,2.0874,-0.142822,-16.3696,-0.976563,-0.0610352,-1.09863,0.989594,0.0178833,-0.00384521,-0.142334,-13.9583,39.6417,-73.3,441,-29800
1092,25554,0.110059,0.712988,10.0393,2.0929,-0.142822,-16.3861,-1.09863,0.244141,-1.15967,0.989594,0.0178833,-0.00384521,-0.142395,-13.9667,39.5417,-73.3,441,-29800
1098,25560,0.129199,0.698633,10.0249,2.0929,-0.142822,-16.3916,-1.0376,0.0610352,-0.244141,0.989594,0.0178833,-0.00384521,-0.142456,-13.9667,39.4667,-73.2917,441,-29800
1104,25566,0.129199,0.689063,10.0058,2.0929,-0.142822,-16.3861,-0.915527,0.244141,0.732422,0.989563,0.0178833,-0.00384521,-0.142487,-13.9667,39.3667,-73.2917,441,-29800
1110,25572,0.153125,0.665137,9.99141,2.09839,-0.137329,-16.3806,-0.488281,0.366211,1.52588,0.989594,0.0179138,-0.0038147,-0.142487,-13.9667,39.7,-73.3,441,-29800
1116,25578,0.196191,0.60293,10.001,2.09839,-0.137329,-16.3751,-0.305176,1.0376,2.0752,0.989594,0.0179749,-0.00378418,-0.142365,-14,40.2333,-73.35,441,-29800
1122,25584,0.186621,0.579004,9.97705,2.10938,-0.126343,-16.3586,-0.0610352,1.2207,1.83105,0.989594,0.0180054,-0.00375366,-0.142273,-14.0167,40.4833,-73.325,441,-29800
1128,25590,0.196191,0.540723,10.044,2.11487,-0.12085,-16.3477,-0.183105,1.40381,1.34277,0.989624,0.0180664,-0.00372314,-0.142212,-14.0333,40.7,-73.325,441,-29800
1134,25596,0.196191,0.559863,10.0488,2.12036,-0.109863,-16.3477,0,1.89209,0.793457,0.989624,0.0181274,-0.00366211,-0.142151,-14.0333,40.9,-73.2917,441,-29800
1140,25602,0.186621,0.559863,10.0632,2.12585,-0.10437,-16.3422,0.0610352,2.13623,0.427246,0.989624,0.018158,-0.00360107,-0.14212,-14.0333,41.0833,-73.2583,441,-29800
1146,25608,0.153125,0.488086,10.1158,2.13135,-0.0933838,-16.3422,0.427246,2.44141,-0.12207,0.989624,0.0183105,-0.00344849,-0.14209,-14.025,40.95,-73.2667,441,-29800
1152,25614,0.143555,0.478516,10.1493,2.14783,-0.0714111,-16.3422,0.610352,2.50244,-0.12207,0.989624,0.0183716,-0.00335693,-0.14212,-14.0333,40.7083,-73.3083,433,-29799
1158,25620,0.114844,0.488086,10.2115,2.15332,-0.0604248,-16.3477,0.915527,2.38037,-0.305176,0.989624,0.0184631,-0.00326538,-0.14212,-14.05,40.4917,-73.3417,433,-29799
1164,25626,0.114844,0.526367,10.2163,2.16431,-0.0439453,-16.3477,1.15967,2.74658,-0.610352,0.989624,0.0185547,-0.00320435,-0.14212,-14.0667,40.2917,-73.35,433,-29799
1170,25632,0.090918,0.559863,10.1637,2.17529,-0.032959,-16.3586,1.28174,2.50244,-1.28174,0.989624,0.0186462,-0.00311279,-0.142181,-14.075,40.1333,-73.3583,433,-29799
1176,25638,0.0191406,0.626855,10.1972,2.18628,-0.0219727,-16.3696,0.915527,2.38037,-2.44141,0.989594,0.0188599,-0.00292969,-0.142303,-14.0667,39.85,-73.3333,433,-29799
1182,25644,0,0.684277,10.2259,2.20276,-0.00549316,-16.3916,0.976563,2.19727,-2.44141,0.989563,0.0189514,-0.00286865,-0.142426,-14.0583,39.7333,-73.3667,433,-29799
1188,25650,-0.0143555,0.693848,10.1876,2.21375,0,-16.4081,1.0376,2.13623,-2.2583,0.989563,0.019043,-0.0027771,-0.142548,-14.0583,39.6167,-73.3833,433,-29799
1194,25656,-0.0239258,0.746484,10.178,2.22473,0.0109863,-16.4191,1.15967,2.2583,-1.95313,0.989532,0.0191345,-0.00271606,-0.14267,-14.0583,39.5083,-73.375,433,-29799
1200,25662,-0.0430664,0.784766,10.1541,2.23572,0.0219727,-16.4301,1.58691,2.38037,-1.95313,0.989532,0.0192261,-0.00262451,-0.142761,-14.0583,39.4,-73.3917,433,-29799
1206,25668,-0.0861328,0.813477,10.0871,2.2467,0.032959,-16.4355,1.77002,2.31934,-1.15967,0.989502,0.0194702,-0.00247192,-0.142944,-14.05,40.0333,-73.4,433,-29799
1212,25674,-0.110059,0.842188,10.0536,2.27417,0.0549316,-16.4465,1.2207,2.0752,-0.671387,0.989471,0.0195923,-0.00241089,-0.143005,-14.0333,40.2917,-73.4417,433,-29799
1218,25680,-0.090918,0.875684,10.0488,2.27966,0.0604248,-16.452,0.976563,1.89209,-0.732422,0.989471,0.0197144,-0.00234985,-0.143036,-14.0167,40.5333,-73.4833,433,-29799
1224,25686,-0.0861328,0.894824,10.0919,2.29065,0.0714111,-16.4575,0.610352,1.64795,-0.427246,0.989471,0.0198059,-0.00228882,-0.143066,-14.0083,40.7583,-73.5417,433,-29799
1230,25692,-0.0813477,0.880469,10.0775,2.29614,0.0769043,-16.463,0.427246,1.58691,-0.915527,0.989471,0.0198669,-0.00222778,-0.143097,-14.0083,40.55,-73.6,433,-29799
1236,25698,-0.062207,0.937891,10.0058,2.30164,0.0878906,-16.4685,0.427246,1.95313,-1.58691,0.989441,0.0200195,-0.00210571,-0.143219,-14.025,40.2,-73.6583,433,-29799
1242,25704,-0.0717773,0.971387,9.9627,2.31812,0.10437,-16.4905,0.244141,2.0752,-1.70898,0.98941,0.0200806,-0.00204468,-0.143311,-14.0333,40.0583,-73.65,433,-29799
1248,25710,-0.0957031,0.995313,9.98662,2.32361,0.115356,-16.496,0.305176,2.44141,-1.2207,0.98941,0.0201721,-0.00195313,-0.143402,-14.0333,39.9083,-73.6333,433,-29799
1254,25716,-0.143555,0.990527,9.93877,2.33459,0.131836,-16.5015,0.183105,2.50244,-0.549316,0.98941,0.0202332,-0.00186157,-0.143463,-14.0333,39.7833,-73.6,433,-29799
1260,25722,-0.15791,1.00488,9.93398,2.34009,0.142822,-16.5015,0.0610352,2.68555,0.244141,0.98938,0.0203247,-0.00177002,-0.143494,-14.0417,39.6833,-73.5917,433,-29799
1266,25728,-0.14834,0.961816,9.97227,2.34558,0.153809,-16.5015,-0.549316,2.38037,1.83105,0.98938,0.0204468,-0.0015564,-0.143494,-14.05,39.5,-73.5583,433,-29799
1272,25734,-0.177051,0.90918,10.0345,2.35107,0.175781,-16.485,-1.0376,2.19727,1.95313,0.98941,0.0204773,-0.00146484,-0.143433,-14.0583,39.425,-73.575,433,-29799
1278,25740,-0.14834,0.885254,10.0393,2.35107,0.186768,-16.4795,-1.09863,1.89209,2.0752,0.98941,0.0205078,-0.00137329,-0.143372,-14.075,39.35,-73.5917,433,-29799
1284,25746,-0.172266,0.861328,10.0584,2.35107,0.192261,-16.474,-1.52588,1.89209,1.77002,0.98941,0.0205383,-0.00131226,-0.143311,-14.0917,39.275,-73.6167,433,-29799
1290,25752,-0.15791,0.818262,10.1015,2.35107,0.203247,-16.4685,-1.46484,1.95313,1.40381,0.98941,0.0205383,-0.0012207,-0.14328,-14.1083,39.2,-73.65,433,-29799
1296,25758,-0.191406,0.818262,10.178,2.35107,0.214233,-16.463,-0.793457,2.31934,0.976563,0.989441,0.0205688,-0.0010376,-0.143188,-13.3333,39.0583,-73.6583,433,-29799
1302,25764,-0.200977,0.846973,10.1732,2.35657,0.241699,-16.4575,-0.12207,2.68555,0.671387,0.989441,0.0205994,-0.000946045,-0.143158,-13.025,39.025,-73.65,433,-29799
1308,25770,-0.248828,0.885254,10.1397,2.36755,0.258179,-16.452,0.244141,2.99072,0.366211,0.989441,0.0206909,-0.000823975,-0.143127,-12.7333,39.0167,-73.65,433,-29799
1314,25776,-0.29668,0.966602,10.1158,2.37305,0.274658,-16.452,0.244141,3.17383,0.305176,0.989441,0.0207825,-0.000701904,-0.143097,-12.4667,39.0167,-73.6417,433,-29799
1320,25782,-0.344531,1.00488,10.0871,2.37854,0.285645,-16.4465,-0.244141,2.99072,0.549316,0.989441,0.020874,-0.000579834,-0.143097,-12.6417,38.9917,-73.65,433,-29799
1326,25788,-0.425879,1.07187,10.1828,2.38403,0.302124,-16.441,-0.793457,2.44141,1.40381,0.989441,0.0209961,-0.000335693,-0.143036,-12.5333,38.9,-73.6167,433,-29799
1332,25794,-0.440234,1.07666,10.1924,2.38953,0.32959,-16.4246,-0.915527,2.13623,2.38037,0.989441,0.0210266,-0.000213623,-0.142975,-12.2917,38.875,-73.6167,433,-29799
1338,25800,-0.459375,1.05752,10.2163,2.38953,0.335083,-16.4081,-1.34277,1.70898,3.2959,0.989471,0.0210571,-0.00012207,-0.142853,-12.075,38.8417,-73.625,433,-29799
1344,25806,-0.440234,1.01445,10.2211,2.38953,0.346069,-16.3861,-1.58691,1.2207,3.96729,0.989502,0.0210876,-3.05E-05,-0.1427,-11.9,38.8083,-73.625,433,-29799
1350,25812,-0.425879,0.966602,10.2689,2.38953,0.351563,-16.3586,-2.01416,0.854492,4.57764,0.989502,0.0210876,0,-0.142517,-11.7417,38.8083,-73.6417,433,-29799
1356,25818,-0.334961,0.842188,10.3646,2.38403,0.351563,-16.3367,-2.68555,-0.0610352,4.76074,0.989594,0.0210571,9.16E-05,-0.14212,-11.4667,38.7667,-73.6583,433,-29799
1362,25824,-0.291895,0.775195,10.3838,2.37305,0.351563,-16.2872,-2.80762,-0.427246,4.76074,0.989624,0.0209961,0.00012207,-0.141907,-11.3333,38.7417,-73.6833,433,-29799
1368,25830,-0.253613,0.732129,10.4221,2.36755,0.351563,-16.2653,-2.74658,-0.854492,4.21143,0.989655,0.0209656,0.00012207,-0.141693,-11.625,38.7333,-73.675,433,-29799
1374,25836,-0.229688,0.693848,10.4029,2.36206,0.346069,-16.2433,-2.68555,-1.28174,3.84521,0.989655,0.0209045,0.00012207,-0.14151,-11.475,38.7417,-73.6833,433,-29799
1380,25842,-0.220117,0.674707,10.4316,2.35657,0.340576,-16.2268,-2.50244,-1.34277,3.2959,0.989685,0.0208435,9.16E-05,-0.141327,-11.35,38.7583,-73.6833,433,-29799
1386,25848,-0.191406,0.703418,10.4029,2.35107,0.335083,-16.2103,-2.62451,-2.13623,2.68555,0.989746,0.020752,0,-0.141052,-11.1667,38.7833,-73.6083,433,-29799
1392,25854,-0.16748,0.722559,10.3503,2.34009,0.31311,-16.1829,-2.86865,-2.74658,2.38037,0.989746,0.0206909,-3.05E-05,-0.14093,-11.0917,38.7417,-73.5917,433,-29799
1398,25860,-0.119629,0.722559,10.3072,2.3291,0.302124,-16.1719,-3.17383,-3.479,2.0752,0.989777,0.0205994,-0.00012207,-0.140808,-11.0083,39.1417,-73.575,433,-29799
1404,25866,-0.100488,0.712988,10.312,2.31812,0.280151,-16.1609,-3.60107,-3.78418,2.01416,0.989807,0.0205078,-0.000244141,-0.140686,-10.9333,39.5,-73.5833,433,-29799
1410,25872,-0.0717773,0.727344,10.2977,2.30713,0.263672,-16.1499,-3.54004,-4.02832,1.89209,0.989807,0.0203857,-0.000366211,-0.140564,-10.8667,39.8083,-73.6333,433,-29799
1416,25878,-0.0382813,0.732129,10.1828,2.29614,0.247192,-16.1389,-3.17383,-4.08936,1.58691,0.989838,0.0201721,-0.000640869,-0.140381,-10.7333,39.5417,-73.6583,433,-29799
1422,25884,-0.0382813,0.732129,10.1541,2.28516,0.20874,-16.1115,-2.62451,-3.72314,1.83105,0.989868,0.0200806,-0.000793457,-0.140289,-10.675,39.425,-73.6417,433,-29799
1428,25890,-0.0430664,0.75127,10.1397,2.27966,0.197754,-16.1005,-2.01416,-3.11279,2.01416,0.989868,0.019989,-0.000946045,-0.140167,-10.6167,39.3167,-73.6083,433,-29799
1434,25896,-0.0143555,0.784766,10.1206,2.27966,0.186768,-16.084,-0.854492,-2.50244,2.50244,0.989899,0.0199585,-0.0010376,-0.140045,-10.575,39.2417,-73.5917,433,-29799
1440,25902,-0.0239258,0.837402,10.044,2.28516,0.175781,-16.062,-0.183105,-2.0752,2.99072,0.989929,0.0199585,-0.00112915,-0.139893,-10.5417,39.175,-73.6333,433,-29799
1446,25908,-0.0526367,0.937891,9.9292,2.29614,0.170288,-16.04,0.183105,-1.46484,3.66211,0.98996,0.02005,-0.00128174,-0.139557,-10.4917,39.1167,-73.6917,433,-29799
1452,25914,-0.0861328,0.980957,9.88135,2.30713,0.159302,-15.9961,-0.305176,-1.28174,3.78418,0.98999,0.0201111,-0.00134277,-0.139343,-10.4583,39.075,-73.725,433,-29799
1458,25920,-0.0861328,1.02402,9.8335,2.30713,0.153809,-15.9741,-1.09863,-1.64795,3.90625,0.990021,0.0201416,-0.00137329,-0.13913,-10.425,39.0167,-73.7083,433,-29799
1464,25926,-0.0861328,1.00488,9.84307,2.30713,0.142822,-15.9467,-2.31934,-2.13623,3.84521,0.990051,0.0201416,-0.00143433,-0.138947,-10.8083,38.95,-73.6833,433,-29799
1470,25932,-0.062207,0.966602,9.80479,2.29614,0.131836,-15.9247,-3.41797,-2.44141,4.02832,0.990082,0.0201111,-0.00152588,-0.138733,-10.7333,39.325,-73.6583,433,-29799
1476,25938,0.00957031,0.875684,9.85742,2.27966,0.12085,-15.8972,-4.82178,-2.80762,4.21143,0.990143,0.0198669,-0.00167847,-0.138306,-10.6083,39.1833,-73.6417,433,-29799
1482,25944,0.0669922,0.842188,9.90049,2.2467,0.0933838,-15.8478,-4.88281,-2.62451,4.21143,0.990173,0.0197144,-0.00177002,-0.138092,-10.5667,39.1417,-73.6417,433,-29799
1488,25950,0.0813477,0.799121,9.90527,2.23022,0.0823975,-15.8203,-4.88281,-2.31934,4.39453,0.990204,0.0195618,-0.00186157,-0.137848,-10.5083,39.1,-73.6167,433,-29799
1494,25956,0.0861328,0.717773,9.90049,2.21924,0.0714111,-15.7928,-4.63867,-1.89209,4.57764,0.990234,0.0194092,-0.00192261,-0.137604,-10.4667,39.0583,-73.5833,433,-29799
1500,25962,0.14834,0.665137,9.92441,2.20276,0.0714111,-15.7654,-4.08936,-1.15967,4.76074,0.990295,0.0192566,-0.00198364,-0.13736,-10.4417,38.9917,-73.5667,433,-29799
1506,25968,0.153125,0.607715,9.94355,2.19177,0.065918,-15.7324,-3.66211,-0.183105,4.45557,0.990356,0.019043,-0.00201416,-0.136841,-10.425,39.6583,-73.55,433,-29799
1512,25974,0.124414,0.60293,9.9627,2.1698,0.065918,-15.672,-3.60107,-0.0610352,4.5166,0.990387,0.0189514,-0.00201416,-0.136597,-10.4167,39.95,-73.5667,433,-29799
1518,25980,0.16748,0.6125,9.99619,2.15881,0.0604248,-15.6445,-3.96729,-0.12207,4.27246,0.990448,0.0188599,-0.00198364,-0.136322,-10.4083,40.2083,-73.5583,433,-29799
1524,25986,0.15791,0.583789,9.99619,2.14233,0.0604248,-15.6171,-4.57764,-0.12207,4.02832,0.990479,0.0187378,-0.00198364,-0.136078,-10.3917,40.025,-73.525,433,-29799
1530,25992,0.191406,0.569434,10.0393,2.12585,0.0604248,-15.5896,-4.5166,-0.305176,3.479,0.990509,0.0186157,-0.00195313,-0.135834,-10.3667,39.875,-73.5167,433,-29799
1536,25998,0.186621,0.521582,10.1015,2.10938,0.0604248,-15.5676,-4.45557,0.183105,2.44141,0.99057,0.0183411,-0.00195313,-0.135437,-10.3083,40.025,-73.525,433,-29799
1542,26004,0.196191,0.521582,10.135,2.08191,0.0604248,-15.5292,-4.15039,0.427246,2.0752,0.990601,0.0181885,-0.00192261,-0.135254,-10.2917,40.275,-73.5833,433,-29799
1548,26010,0.205762,0.468945,10.1637,2.06543,0.0604248,-15.5072,-3.84521,0.488281,2.19727,0.990631,0.0180664,-0.00189209,-0.135071,-10.2667,40.4667,-73.625,433,-29799
1554,26016,0.186621,0.449805,10.1637,2.05444,0.065918,-15.4852,-3.35693,0.549316,2.13623,0.990631,0.0179749,-0.00186157,-0.134888,-10.2667,40.6417,-73.6417,433,-29799
1560,26022,0.210547,0.45459,10.135,2.04895,0.065918,-15.4633,-3.05176,0.549316,2.31934,0.990662,0.0178833,-0.00183105,-0.134735,-10.2583,40.8167,-73.6583,433,-29799
1566,26028,0.229688,0.44502,10.178,2.03796,0.065918,-15.4468,-3.17383,0.793457,1.34277,0.990723,0.0177002,-0.00177002,-0.134369,-10.2583,40.7083,-73.6333,433,-29799
1572,26034,0.229688,0.425879,10.202,2.01599,0.0714111,-15.4138,-3.2959,0.793457,0.732422,0.990753,0.0176086,-0.0017395,-0.134247,-10.25,40.475,-73.6,433,-29799
1578,26040,0.215332,0.430664,10.1972,2.005,0.0769043,-15.4028,-3.17383,0.549316,0.244141,0.990753,0.0175171,-0.00167847,-0.134125,-10.2417,40.25,-73.575,433,-29799
1584,26046,0.210547,0.416309,10.2354,1.99402,0.0769043,-15.3973,-3.23486,0.549316,-0.12207,0.990784,0.0174255,-0.00164795,-0.134033,-10.2667,40.4833,-73.5417,433,-29799
1590,26052,0.205762,0.421094,10.2211,1.98303,0.0769043,-15.3864,-2.99072,0.549316,-0.549316,0.990784,0.017334,-0.00164795,-0.133942,-10.2917,40.7,-73.5167,433,-29799
1596,26058,0.16748,0.45459,10.2163,1.97205,0.0769043,-15.3809,-2.56348,0.366211,-0.793457,0.990814,0.0171814,-0.00158691,-0.13382,-10.3417,41.05,-73.5083,433,-29799
1602,26064,0.14834,0.483301,10.1541,1.95557,0.0769043,-15.3699,-2.50244,0.366211,-0.915527,0.990814,0.0170898,-0.00158691,-0.133759,-10.3583,41.2167,-73.5167,433,-29799
1608,26070,0.172266,0.497656,10.135,1.95007,0.0769043,-15.3644,-2.31934,0.366211,-1.2207,0.990814,0.0170288,-0.00158691,-0.133728,-10.3583,41.3667,-73.5167,433,-29799
1614,26076,0.186621,0.535937,10.1254,1.94458,0.0823975,-15.3644,-2.0752,0.671387,-1.52588,0.990814,0.0169678,-0.0015564,-0.133698,-10.35,41.5,-73.5,433,-29799
1620,26082,0.16748,0.540723,10.1015,1.93909,0.0823975,-15.3589,-1.64795,0.915527,-1.77002,0.990845,0.0169067,-0.00152588,-0.133667,-10.3417,41.6083,-73.5083,433,-29799
1626,26088,0.114844,0.617285,10.0201,1.93909,0.0878906,-15.3589,-0.366211,1.95313,-1.83105,0.990845,0.0168762,-0.00146484,-0.133606,-10.3333,41.775,-73.55,433,-29799
