TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
12342,71368,0.277539,0.100488,10.178,-0.620728,-2.15881,54.7064,1.83105,2.86865,-5.18799,0.887939,0.00378418,-0.0194397,0.459412,57.6417,35.4583,-74.2917,4672,-30307
12348,71374,0.287109,0.13877,10.1924,-0.609741,-2.14233,54.6954,1.83105,3.479,-5.79834,0.888062,0.00384521,-0.0190735,0.459198,57.5167,35.4583,-74.3417,4672,-30307
12354,71380,0.287109,0.172266,10.1732,-0.598755,-2.12036,54.6735,2.0752,4.02832,-6.53076,0.888153,0.00384521,-0.0188293,0.459045,57.4083,35.4667,-74.3333,4672,-30307
12360,71386,0.258398,0.162695,10.1972,-0.582275,-2.09839,54.6515,2.31934,4.27246,-6.89697,0.888245,0.00387573,-0.0186157,0.458862,57.3083,35.4667,-74.3333,4672,-30307
12366,71392,0.253613,0.0765625,10.1254,-0.565796,-2.07092,54.6295,2.56348,4.57764,-6.95801,0.888336,0.00390625,-0.0183411,0.45871,57.2167,35.4667,-74.35,4672,-30307
12372,71398,0.234473,0.0717773,10.0919,-0.532837,-2.02698,54.5856,2.44141,4.08936,-6.7749,0.888428,0.00393677,-0.0180969,0.458527,57.0333,35.4583,-74.3917,4672,-30307
12378,71404,0.220117,0.062207,10.0871,-0.516357,-2.0105,54.5636,2.38037,3.60107,-6.53076,0.888611,0.0039978,-0.0176697,0.458221,56.9667,35.475,-74.4333,4672,-30307
12384,71410,0.191406,0.0669922,10.1015,-0.499878,-1.99402,54.5471,2.50244,2.86865,-5.92041,0.888672,0.00405884,-0.0174866,0.458069,56.9,35.4917,-74.4,4672,-30307
12390,71416,0.186621,0.0861328,10.0823,-0.483398,-1.98303,54.5306,2.50244,2.0752,-5.06592,0.888733,0.00411987,-0.017334,0.457977,56.8417,35.525,-74.35,4672,-30307
12396,71422,0.210547,0.090918,10.0775,-0.472412,-1.97205,54.5251,2.31934,1.15967,-4.3335,0.888763,0.00421143,-0.0172119,0.457916,56.775,35.5583,-74.2667,4672,-30307
12402,71428,0.239258,0.143555,10.0871,-0.444946,-1.97205,54.5087,1.40381,-0.671387,-3.23486,0.888794,0.00430298,-0.0171509,0.457855,56.6667,35.6333,-74.175,4672,-30307
12408,71434,0.253613,0.143555,10.0871,-0.439453,-1.97754,54.5087,0.854492,-1.46484,-2.80762,0.888824,0.00448608,-0.0171204,0.457794,57.0333,35.6667,-74.2,4672,-30307
12414,71440,0.29668,0.124414,10.0967,-0.43396,-1.98853,54.5087,0.671387,-1.64795,-2.92969,0.888824,0.00454712,-0.0171509,0.457794,56.95,35.675,-74.2667,4672,-30307
12420,71446,0.29668,0.090918,10.1062,-0.428467,-1.99951,54.5032,0,-2.44141,-2.80762,0.888824,0.00460815,-0.0172424,0.457764,56.875,35.6833,-74.35,4672,-30307
12426,71452,0.363672,0.0143555,10.1158,-0.428467,-2.0105,54.4977,-0.366211,-2.92969,-3.41797,0.888855,0.00466919,-0.017334,0.457733,56.8083,35.6667,-74.4333,4672,-30307
12432,71458,0.401953,0,10.1158,-0.41748,-2.03247,54.4757,0.793457,-2.2583,-5.37109,0.888885,0.00476074,-0.0174255,0.457642,56.7333,35.65,-74.4583,4672,-30307
12438,71464,0.483301,0.0143555,10.2211,-0.401001,-2.03796,54.4482,3.11279,-1.28174,-7.32422,0.889038,0.00500488,-0.0174561,0.457336,56.7167,35.6583,-74.4667,4672,-30307
12444,71470,0.497656,0.0861328,10.3646,-0.362549,-2.04346,54.4153,6.89697,-1.15967,-9.70459,0.889191,0.00531006,-0.017334,0.457062,56.7083,35.675,-74.425,4672,-30307
12450,71476,0.488086,0.13877,10.3981,-0.302124,-2.04895,54.3658,11.1084,-0.793457,-12.2681,0.889374,0.00579834,-0.0171204,0.456696,56.7,35.6833,-74.3833,4672,-30307
12456,71482,0.411523,0.301465,10.1541,-0.22522,-2.04895,54.3054,14.7095,0.12207,-14.4653,0.889618,0.00637817,-0.0168152,0.456238,56.6833,35.6667,-74.3417,4672,-30307
12462,71488,0.344531,0.282324,10.0919,-0.0494385,-2.02698,54.1681,16.7236,2.2583,-16.4795,0.889862,0.00701904,-0.0164185,0.45575,56.6833,35.6417,-74.25,4672,-30307
12468,71494,0.244043,0.239258,10.0345,0.0274658,-2.01599,54.0967,15.3198,2.74658,-16.4795,0.890411,0.00820923,-0.0155334,0.454681,56.6833,35.6333,-74.2333,4672,-30307
12474,71500,0.14834,0.210547,9.91006,0.098877,-1.99951,54.0308,13.4888,2.56348,-15.564,0.890686,0.00872803,-0.0151367,0.454193,56.7,35.6417,-74.25,4672,-30307
12480,71506,0.0717773,0.186621,9.82871,0.159302,-1.98853,53.9703,10.8643,2.13623,-14.8315,0.89093,0.00912476,-0.0148315,0.453705,56.7083,35.6583,-74.2833,4672,-30307
12486,71512,0.0574219,0.191406,9.82393,0.197754,-1.97754,53.9099,7.20215,2.31934,-14.7095,0.891144,0.0093689,-0.0145874,0.453247,56.7083,35.6667,-74.3417,4672,-30307
12492,71518,0.234473,0.378027,10.001,0.203247,-1.95007,53.7781,-2.62451,2.19727,-16.1743,0.891418,0.00942993,-0.0144043,0.452759,56.6917,35.675,-74.4583,4672,-30307
12498,71524,0.425879,0.497656,9.9292,0.170288,-1.93909,53.7067,-7.50732,1.77002,-17.4561,0.891968,0.00900269,-0.0144043,0.45166,56.6917,35.6833,-74.4917,4672,-30307
12504,71530,0.516797,0.665137,9.68516,0.10437,-1.91162,53.6243,-15.0757,4.45557,-18.9819,0.892303,0.00836182,-0.0144958,0.450989,56.7083,35.6917,-74.5,4672,-30307
12510,71536,0.47373,0.62207,9.85742,0,-1.89514,53.5309,-22.4609,3.54004,-20.9351,0.89267,0.00744629,-0.0147705,0.450287,56.7083,35.7,-74.5083,4672,-30307
12516,71542,0.521582,0.507227,10.1254,-0.126343,-1.88416,53.432,-27.2827,2.74658,-22.0337,0.893066,0.00637817,-0.0151672,0.449493,56.725,35.6833,-74.5083,4672,-30307
12522,71548,1.23457,0.196191,10.2163,-0.357056,-1.84021,53.1409,-23.3765,5.00488,-37.8418,0.893555,0.00527954,-0.0155334,0.448547,56.7833,35.575,-74.4667,4672,-30307
12528,71554,1.0958,-0.397168,10.9819,-0.401001,-1.76331,52.9156,-11.0474,16.2354,-47.5464,0.895111,0.00369263,-0.0153503,0.445435,56.8167,35.4917,-74.4333,4672,-30307
12534,71560,0.526367,-0.220117,10.5273,-0.395508,-1.64246,52.6849,-0.549316,24.6582,-50.1709,0.896027,0.00326538,-0.0143738,0.443634,56.8417,35.3917,-74.375,4672,-30307
12540,71566,0.181836,-0.13877,9.95791,-0.351563,-1.52161,52.4487,5.79834,24.5361,-50.6592,0.896942,0.00308228,-0.0133057,0.441803,56.875,35.3,-74.3083,4672,-30307
12546,71572,0.119629,-0.114844,9.80479,-0.307617,-1.42273,52.229,6.83594,21.3623,-47.7295,0.897797,0.00299072,-0.0123291,0.440094,56.9083,35.2,-74.2833,4672,-30307
12552,71578,0.311035,0.124414,9.82871,-0.274658,-1.26892,51.8445,-0.671387,14.2822,-40.7715,0.89859,0.00289917,-0.0115662,0.438538,56.9583,34.975,-74.2667,4672,-30307
12558,71584,0.325391,0.244043,9.80479,-0.296631,-1.21399,51.6742,-6.28662,11.7798,-39.0625,0.899963,0.00222778,-0.0106812,0.43573,56.9833,34.8667,-74.2833,4672,-30307
12564,71590,0.272754,0.248828,9.85742,-0.351563,-1.16455,51.4984,-11.9019,10.437,-38.6353,0.900604,0.00161743,-0.010498,0.434387,57.0167,35.1917,-74.2583,4672,-30307
12570,71596,0.191406,0.282324,9.99619,-0.422974,-1.11511,51.3281,-16.4185,10.3149,-38.3301,0.901245,0.000854492,-0.0104065,0.433044,57.0417,35.475,-74.25,4672,-30307
12576,71602,0.105273,0.277539,10.1637,-0.510864,-1.06567,51.1578,-18.9209,10.8643,-38.8184,0.901917,0,-0.0103455,0.431671,57.0833,35.7,-74.2,4672,-30307
12582,71608,-0.133984,0.210547,10.3886,-0.686646,-0.955811,50.8008,-18.5547,11.7188,-39.917,0.902588,-0.000915527,-0.0102539,0.430267,57.1417,36.0167,-74.0333,4672,-30307
12588,71614,-0.30625,0.090918,10.4173,-0.76355,-0.900879,50.6195,-17.0898,11.6577,-40.0391,0.903931,-0.00262451,-0.00997925,0.42746,57.1833,36.1167,-73.95,4672,-30307
12594,71620,-0.617285,-0.0813477,10.4747,-0.829468,-0.856934,50.4492,-15.2588,10.1929,-38.6353,0.904572,-0.00335693,-0.00985718,0.426086,57.2167,36.2,-73.8917,4672,-30307
12600,71626,-0.875684,-0.263184,10.4125,-0.884399,-0.823975,50.2954,-12.3901,6.89697,-35.0342,0.905151,-0.00390625,-0.00979614,0.424866,57.2583,36.2583,-73.8583,4672,-30307
12606,71632,-0.837402,-0.29668,10.3981,-0.922852,-0.812988,50.1636,-9.39941,2.31934,-30.3955,0.905609,-0.00427246,-0.0098877,0.423828,57.3083,36.2833,-73.8167,4672,-30307
12612,71638,-0.430664,-0.325391,10.4604,-0.950317,-0.845947,49.9384,-2.31934,-4.08936,-26.7334,0.906036,-0.00445557,-0.0100098,0.422913,57.4,36.7,-73.7083,4672,-30307
12618,71644,-0.29668,-0.239258,10.4316,-0.939331,-0.86792,49.823,1.15967,-4.94385,-27.71,0.906891,-0.00424194,-0.0103455,0.421112,57.45,37.0583,-73.625,4672,-30307
12624,71650,-0.181836,-0.162695,10.4077,-0.917358,-0.895386,49.6967,4.02832,-4.88281,-29.8462,0.907349,-0.00396729,-0.010437,0.420105,57.5,37.375,-73.55,4672,-30307
12630,71656,-0.153125,-0.0813477,10.3646,-0.878906,-0.917358,49.5483,6.10352,-4.45557,-33.1421,0.907867,-0.00360107,-0.010498,0.418976,57.55,37.6583,-73.4917,4672,-30307
12636,71662,-0.124414,0.0717773,10.3599,-0.834961,-0.933838,49.389,7.44629,-3.96729,-36.3159,0.908447,-0.00320435,-0.010498,0.417694,57.2,37.9083,-73.425,4672,-30307
12642,71668,0,0.14834,10.4221,-0.741577,-0.966797,49.01,8.17871,-2.68555,-44.1284,0.909119,-0.00280762,-0.0104675,0.41629,56.625,38.3083,-73.325,4672,-30307
12648,71674,0.14834,0.200977,10.446,-0.697632,-0.983276,48.7793,7.56836,-2.80762,-50.6592,0.910675,-0.00198364,-0.0103455,0.412872,56.3917,38.4583,-73.275,4672,-30307
12654,71680,0.282324,0.210547,10.4221,-0.65918,-0.994263,48.5046,6.34766,-2.19727,-58.4106,0.911652,-0.00167847,-0.0102844,0.410706,56.1833,38.5917,-73.2583,4672,-30307
12660,71686,0.325391,0.205762,10.3646,-0.626221,-0.999756,48.197,4.21143,-0.854492,-66.7114,0.912781,-0.00143433,-0.0102234,0.408203,56,38.7,-73.2583,4672,-30307
12666,71692,0.258398,0.0717773,10.3216,-0.609741,-0.994263,47.8455,2.01416,1.15967,-74.4629,0.914001,-0.00134277,-0.0101013,0.405426,55.8583,38.7833,-73.2833,4672,-30307
12672,71698,-0.00478516,-0.191406,10.135,-0.609741,-0.939331,47.0599,-3.17383,7.26318,-85.5103,0.915375,-0.00137329,-0.00991821,0.402374,55.6667,38.85,-73.3333,4672,-30307
12678,71704,-0.16748,-0.258398,10.1302,-0.620728,-0.900879,46.637,-4.02832,8.78906,-89.4165,0.918243,-0.00186157,-0.0093689,0.395782,55.625,38.8333,-73.325,4672,-30307
12684,71710,-0.282324,-0.291895,10.2402,-0.626221,-0.856934,46.203,-3.11279,8.8501,-91.5527,0.919739,-0.0020752,-0.00906372,0.392303,55.625,39.2167,-73.3083,4672,-30307
12690,71716,-0.339746,-0.320605,10.3694,-0.620728,-0.823975,45.769,-0.915527,7.75146,-92.5903,0.921234,-0.00219727,-0.00872803,0.388794,55.6417,39.55,-73.2833,4672,-30307
12696,71722,-0.229688,-0.325391,10.4938,-0.604248,-0.791016,45.3296,2.19727,6.28662,-93.0176,0.922699,-0.00219727,-0.00842285,0.385284,55.6833,39.8083,-73.25,4672,-30307
12702,71728,-0.090918,-0.30625,10.4125,-0.527344,-0.736084,44.4507,7.44629,6.7749,-94.1162,0.924164,-0.00204468,-0.00811768,0.381744,55.0333,40.2333,-73.1667,4672,-30307
12708,71734,0.00957031,-0.239258,10.202,-0.477905,-0.697632,43.9948,8.60596,7.75146,-96.5576,0.927124,-0.00158691,-0.00723267,0.374512,54.7833,40.3833,-73.15,4672,-30307
12714,71740,0.133984,-0.215332,10.0871,-0.428467,-0.653687,43.5278,9.09424,8.66699,-99.0601,0.92865,-0.00131226,-0.00671387,0.370758,54.5833,40.5083,-73.15,4672,-30307
12720,71746,0.267969,-0.205762,10.0584,-0.373535,-0.609741,43.0499,9.21631,10.0708,-102.478,0.930206,-0.00109863,-0.00613403,0.366852,54.4083,40.5833,-73.15,4672,-30307
12726,71752,0.397168,-0.210547,10.0823,-0.324097,-0.549316,42.55,9.21631,11.8408,-106.323,0.931793,-0.00088501,-0.00552368,0.362823,54.2833,40.625,-73.1417,4672,-30307
12732,71758,0.277539,-0.0717773,9.89092,-0.219727,-0.41748,41.5118,9.21631,14.4043,-112.122,0.933411,-0.000701904,-0.00482178,0.358643,54.15,41.0667,-73.0917,4672,-30307
12738,71764,0.153125,0.0287109,9.81914,-0.175781,-0.340576,40.979,9.09424,16.1133,-113.647,0.936676,-0.000396729,-0.00332642,0.350037,53.7333,41.4,-73.0667,4672,-30307
12744,71770,0.0382813,0.13877,9.91484,-0.126343,-0.252686,40.4462,9.39941,17.395,-114.075,0.938293,-0.000244141,-0.00247192,0.345642,53.3917,41.675,-73.075,4672,-30307
12750,71776,-0.00478516,0.267969,9.99619,-0.0714111,-0.164795,39.9078,10.0098,18.0054,-114.38,0.939911,-9.16E-05,-0.00158691,0.341278,53.1167,41.8833,-73.0667,4672,-30307
12756,71782,0,0.358887,9.97227,-0.0219727,-0.0769043,39.375,10.376,17.8223,-114.014,0.941498,3.05E-05,-0.000701904,0.336914,52.9083,42.0167,-73.05,4672,-30307
12762,71788,-0.13877,0.550293,9.97227,0.0604248,0.0878906,38.3313,7.87354,17.0288,-111.938,0.943024,0.000183105,9.16E-05,0.332581,52.6167,42.6083,-73.0333,4672,-30307
12768,71794,-0.0526367,0.62207,9.99619,0.0878906,0.175781,37.804,5.49316,18.0664,-112.183,0.946014,0.000244141,0.0017395,0.323975,52.5333,43.0333,-72.975,4672,-30307
12774,71800,-0.0239258,0.684277,9.99619,0.098877,0.274658,37.2766,2.56348,19.5923,-113.342,0.94751,6.10E-05,0.00256348,0.319611,52.0667,43.3833,-72.9583,4672,-30307
12780,71806,-0.0239258,0.669922,10.001,0.0933838,0.379028,36.7438,-1.0376,21.3013,-114.746,0.948975,-0.000244141,0.00341797,0.315155,51.6667,43.6917,-72.9167,4672,-30307
12786,71812,-0.0574219,0.689063,9.9292,0.065918,0.488892,36.2,-5.37109,21.8506,-116.211,0.95047,-0.000762939,0.00424194,0.310669,51.3333,43.9333,-72.875,4672,-30307
12792,71818,-0.110059,0.545508,9.8957,-0.0604248,0.708618,35.1013,-15.1978,22.0947,-118.042,0.951935,-0.00146484,0.00500488,0.306122,50.8417,44.25,-72.7917,4672,-30307
12798,71824,-0.172266,0.435449,9.88135,-0.164795,0.812988,34.552,-20.2026,22.1558,-117.981,0.954803,-0.00350952,0.00634766,0.296967,50.6833,44.35,-72.7417,4672,-30307
12804,71830,-0.210547,0.287109,9.91484,-0.291138,0.922852,34.0027,-24.4141,22.583,-116.882,0.956207,-0.00479126,0.00695801,0.292419,50.5833,44.8417,-72.675,4672,-30307
12810,71836,-0.234473,0.143555,9.9292,-0.43396,1.03271,33.4698,-27.0386,23.0713,-115.295,0.95755,-0.00622559,0.00753784,0.287964,50.0833,45.2583,-72.6333,4672,-30307
12816,71842,-0.267969,-0.124414,10.001,-0.576782,1.14258,32.937,-27.9541,23.8647,-113.953,0.958862,-0.00769043,0.00814819,0.283539,49.6667,45.5917,-72.575,4672,-30307
12822,71848,-0.363672,-0.200977,10.0297,-0.85144,1.37878,31.8933,-24.8413,26.001,-112.244,0.960114,-0.00912476,0.00881958,0.279144,49.0667,46.0167,-72.375,4672,-30307
12828,71854,-0.411523,-0.267969,10.1158,-0.966797,1.50513,31.3715,-21.1182,27.0996,-112.244,0.962555,-0.0116577,0.010376,0.270416,48.8583,46.5583,-72.25,4672,-30307
12834,71860,-0.483301,-0.267969,10.2402,-1.05469,1.63147,30.8496,-16.0522,27.832,-112.305,0.963745,-0.0126648,0.011261,0.266052,48.6833,47.0167,-72.1167,4672,-30307
12840,71866,-0.631641,-0.210547,10.3216,-1.12061,1.75781,30.3278,-10.376,27.9541,-112.549,0.964935,-0.0134583,0.0122375,0.261688,48.5583,47.3917,-71.9667,4672,-30307
12846,71872,-0.775195,-0.114844,10.3838,-1.15356,1.88416,29.8004,-4.63867,27.771,-113.22,0.966095,-0.0139771,0.0132751,0.257263,48.0583,47.6917,-71.8417,4672,-30307
12852,71878,-0.593359,0.0526367,10.4891,-1.15906,2.13684,28.7128,4.45557,28.1372,-118.408,0.967255,-0.0142822,0.0143738,0.252747,47.2917,48.1167,-71.6083,4672,-30307
12858,71884,-0.512012,0.0574219,10.4077,-1.14258,2.25769,28.1415,7.26318,28.1372,-122.803,0.969666,-0.0144958,0.0166931,0.243256,47.0167,48.25,-71.475,4672,-30307
12864,71890,-0.492871,0.0382813,10.2259,-1.12061,2.38403,27.5427,8.66699,27.832,-127.808,0.970886,-0.0144653,0.0178833,0.23819,46.7917,48.8083,-71.3667,4672,-30307
12870,71896,-0.569434,0.0143555,10.068,-1.10413,2.50488,26.933,8.48389,27.71,-131.226,0.972137,-0.0144653,0.019043,0.233002,46.625,49.2583,-71.2167,4672,-30307
12876,71902,-0.717773,-0.00957031,10.0201,-1.09314,2.63123,26.3068,7.08008,28.3813,-133.24,0.973358,-0.0145264,0.0202026,0.227692,46.1,49.6333,-71.0833,4672,-30307
12882,71908,-0.775195,-0.00957031,10.0775,-1.09863,2.88391,25.0543,4.21143,28.0762,-132.935,0.974579,-0.0146484,0.0213623,0.222382,45.3083,50.1917,-70.9417,4672,-30307
12888,71914,-0.866113,0.0191406,10.2067,-1.10962,3.00476,24.4446,3.66211,27.2827,-130.737,0.976837,-0.0150146,0.0235901,0.211884,45.0333,50.4,-70.9083,4672,-30307
12894,71920,-0.875684,0.110059,10.2163,-1.12061,3.12561,23.8513,3.66211,26.1841,-128.174,0.977905,-0.0151978,0.0246582,0.206787,44.8167,50.5667,-70.9,4672,-30307
12900,71926,-0.842188,0.143555,10.1828,-1.13159,3.23547,23.2635,4.15039,26.001,-126.099,0.978912,-0.0153503,0.0256958,0.201813,44.6583,50.6917,-70.85,4672,-30307
12906,71932,-0.90918,0.301465,10.2115,-1.13708,3.35083,22.6813,4.69971,25.6958,-124.878,0.979889,-0.0155029,0.0267334,0.196838,44.1333,51.2083,-70.8,4672,-30307
12912,71938,-0.870898,0.416309,10.1972,-1.13708,3.57605,21.5112,7.14111,25.0244,-126.953,0.980865,-0.015564,0.0277405,0.191895,43.4083,51.9833,-70.6,4672,-30307
12918,71944,-0.712988,0.512012,10.2402,-1.13159,3.68042,20.896,8.05664,24.4751,-131.409,0.982758,-0.015564,0.0297852,0.18158,43.175,52.2833,-70.4917,4672,-30307
12924,71950,-0.62207,0.636426,10.202,-1.1261,3.7793,20.2478,8.91113,23.0713,-138.855,0.983734,-0.0155029,0.0307312,0.175995,42.5667,52.55,-70.4,4672,-30307
12930,71956,-0.535937,0.736914,10.1206,-1.1261,3.87268,19.5502,9.15527,21.6675,-149.048,0.984772,-0.0154114,0.0316162,0.169983,42.0583,52.7667,-70.3167,4672,-30307
12936,71962,-0.669922,0.641211,10.0728,-1.13159,3.95508,18.7921,8.72803,20.752,-159.79,0.98584,-0.0153503,0.0324402,0.163513,41.6417,52.95,-70.2333,4672,-30307
12942,71968,-0.693848,0.545508,10.0632,-1.17004,4.14185,17.1387,5.7373,23.1934,-179.932,0.986938,-0.0153809,0.0332947,0.156586,41.075,53.2083,-70.1,4672,-30307
12948,71974,-0.626855,0.401953,10.0201,-1.21399,4.24072,16.2378,3.72314,24.292,-189.453,0.989136,-0.0157166,0.0351257,0.14151,40.4917,53.725,-70.0083,4672,-30307
12954,71980,-0.679492,0.253613,9.96748,-1.26892,4.33411,15.2875,1.77002,24.292,-199.707,0.990234,-0.0160217,0.0360107,0.133331,40.0083,54.1833,-69.95,4672,-30307
12960,71986,-0.890039,-0.0478516,9.99619,-1.34583,4.43298,14.2987,-0.427246,24.231,-206.848,0.991302,-0.016449,0.0368958,0.124847,39.6583,54.5417,-69.9417,4672,-30307
12966,71992,-1.40205,-0.698633,10.0393,-1.43372,4.52087,13.3099,-3.35693,23.6206,-208.435,0.99231,-0.0169983,0.0377197,0.116272,39,54.8333,-69.9417,4672,-30307
12972,71998,-1.49297,-0.823047,10.0488,-1.66992,4.6637,11.3873,-10.1318,18.9819,-199.89,0.993225,-0.0177002,0.0384521,0.10788,38.1167,55.2083,-69.9417,4672,-30307
12978,72004,-1.40205,-0.885254,10.068,-1.80725,4.71313,10.4645,-12.5122,16.1133,-195.129,0.994751,-0.0194397,0.0395203,0.0917664,37.425,55.3333,-69.8833,4672,-30307
12984,72010,-1.29678,-0.947461,10.1493,-1.94458,4.75159,9.5636,-13.3057,14.1602,-192.139,0.995422,-0.0203552,0.039917,0.0839539,36.8583,55.4333,-69.8167,4672,-30307
12990,72016,-1.28721,-1.03359,10.2307,-2.08191,4.78455,8.66272,-12.085,12.8174,-191.101,0.996002,-0.0212402,0.0402527,0.0762024,36.0167,55.95,-69.7333,4672,-30307
12996,72022,-1.26807,-0.92832,10.3551,-2.20276,4.81201,7.76184,-9.52148,12.4512,-191.223,0.996552,-0.0220032,0.0405579,0.0684204,35.35,56.3833,-69.6083,4672,-30307
13002,72028,-1.22979,-0.861328,10.2785,-2.39502,4.86145,5.91614,-1.09863,13.0615,-198.364,0.997009,-0.0226135,0.0408936,0.0605469,34.0417,57.0417,-69.3667,4672,-30307
13008,72034,-1.20586,-0.808691,10.135,-2.45544,4.87793,4.94934,3.90625,12.146,-205.261,0.997833,-0.0232544,0.0415955,0.0440369,33.425,57.275,-69.2583,4672,-30307
13014,72040,-1.21543,-0.846973,10.0775,-2.50488,4.88892,3.94958,7.56836,11.2915,-212.036,0.998169,-0.0233154,0.0418701,0.0353394,32.9083,57.475,-69.1583,4672,-30307
13020,72046,-1.22021,-0.904395,10.0632,-2.54883,4.89441,2.92236,9.46045,10.1318,-217.224,0.998444,-0.0233154,0.0420837,0.0264282,32.1167,57.6333,-69.0833,4672,-30307
13026,72052,-1.01445,-0.980957,10.1158,-2.58728,4.88892,1.88965,10.376,8.66699,-218.811,0.998627,-0.0232849,0.0422668,0.0174561,31.5083,57.7667,-69.0167,4672,-30307
13032,72058,-0.980957,-0.971387,10.0153,-2.64771,4.85596,-0.0933838,11.9629,5.7373,-208.008,0.998779,-0.0230713,0.0423889,0.00012207,29.9583,57.9833,-68.9583,4672,-30307
13038,72064,-1.02402,-0.990527,9.99141,-2.66418,4.83398,-1.01074,13.1226,4.21143,-196.045,0.998749,-0.0228882,0.0423584,-0.00784302,29.05,58.0667,-68.9333,4672,-30307
13044,72070,-1.03838,-1.02881,10.0153,-2.66968,4.80103,-1.8457,14.5264,2.0752,-180.664,0.998688,-0.0226135,0.0422668,-0.0151367,28.2833,58.15,-68.95,4672,-30307
13050,72076,-0.942676,-1.04316,10.0584,-2.65869,4.76257,-2.59827,15.625,-0.305176,-163.391,0.998596,-0.0222473,0.0420837,-0.0216675,27.275,58.225,-68.9417,4672,-30307
13056,72082,-0.727344,-0.823047,9.87656,-2.64221,4.71863,-3.25745,15.8081,-2.44141,-146.057,0.998474,-0.0218506,0.0418091,-0.0274658,26.4583,58.2917,-68.9417,4672,-30307
13062,72088,-0.617285,-0.689063,9.83828,-2.60376,4.61426,-4.35059,13.2446,-5.85938,-116.15,0.998199,-0.0211487,0.0410767,-0.0370178,24.4667,58.4333,-68.9583,4672,-30307
13068,72094,-0.645996,-0.588574,9.84785,-2.59277,4.55383,-4.8175,11.2915,-7.01904,-106.445,0.998047,-0.0209045,0.0406494,-0.0410767,23.7083,58.5167,-68.9583,4672,-30307
13074,72100,-0.684277,-0.459375,9.88135,-2.58179,4.49341,-5.25146,9.94873,-7.8125,-100.037,0.997925,-0.0206909,0.0402222,-0.0448608,23.0583,58.5917,-68.95,4672,-30307
13080,72106,-0.736914,-0.344531,9.90049,-2.57629,4.42749,-5.67444,9.39941,-9.39941,-98.2056,0.997772,-0.0205078,0.0397034,-0.048584,22.1083,58.675,-68.9667,4672,-30307
13086,72112,-1.0001,-0.47373,9.84785,-2.56531,4.35059,-6.10291,9.0332,-11.1694,-98.8159,0.99762,-0.0203552,0.039093,-0.0523376,21.3167,58.75,-69,4672,-30307
13092,72118,-1.08145,-0.574219,9.88135,-2.5708,4.1748,-6.9873,6.71387,-13.916,-102.417,0.997437,-0.0202332,0.0384521,-0.0561523,20.125,58.9167,-69.075,4672,-30307
13098,72124,-1.0623,-0.645996,10.0345,-2.58179,4.08142,-7.43774,5.67627,-14.7705,-103.271,0.997009,-0.0201721,0.0370178,-0.0640259,19.2583,59,-69.1333,4672,-30307
13104,72130,-0.995313,-0.660352,10.1206,-2.59277,3.98804,-7.89368,5.06592,-15.1367,-103.21,0.996765,-0.0201721,0.0362549,-0.0679932,18.5,59.075,-69.2,4672,-30307
13110,72136,-0.957031,-0.636426,10.0775,-2.60376,3.88916,-8.34412,5.06592,-15.1367,-102.417,0.996521,-0.0202026,0.0355225,-0.0718994,17.8833,59.1417,-69.2167,4672,-30307
13116,72142,-0.861328,-0.645996,10.0488,-2.61475,3.79578,-8.78357,4.82178,-14.9536,-101.135,0.996277,-0.0202332,0.03479,-0.0757751,17.4,59.2083,-69.2417,4672,-30307
13122,72148,-0.732129,-0.636426,10.0345,-2.63672,3.62,-9.65149,4.76074,-13.7329,-98.2666,0.996002,-0.0202332,0.0340881,-0.0795898,15.9833,59.3333,-69.2667,4672,-30307
13128,72154,-0.650781,-0.564648,9.9627,-2.64221,3.5376,-10.0745,5.37109,-12.8784,-96.7407,0.995422,-0.0202332,0.0327759,-0.0870361,15.4583,59.4,-69.3333,4672,-30307
13134,72160,-0.550293,-0.545508,9.99619,-2.64221,3.4552,-10.4974,6.53076,-12.3291,-96.2524,0.995117,-0.0201721,0.032135,-0.0907288,15.0083,59.4583,-69.4,4672,-30307
13140,72166,-0.449805,-0.512012,10.0393,-2.62573,3.38379,-10.9204,8.8501,-10.9863,-96.4966,0.994781,-0.019989,0.0315857,-0.0944214,14.2333,59.5417,-69.4583,4672,-30307
13146,72172,-0.45459,-0.526367,10.068,-2.59827,3.31787,-11.3489,11.9629,-9.70459,-97.7783,0.994446,-0.0196838,0.0310364,-0.098175,13.575,59.625,-69.525,4672,-30307
13152,72178,-0.693848,-0.521582,10.044,-2.4939,3.19153,-12.2333,17.8833,-8.78906,-100.83,0.99408,-0.0192566,0.0305481,-0.10199,12.6083,59.375,-69.575,4672,-30307
13158,72184,-0.885254,-0.502441,10.0488,-2.42249,3.12561,-12.6837,20.3247,-9.21631,-101.685,0.993317,-0.0180054,0.02948,-0.109802,11.85,59.075,-69.5833,4672,-30307
13164,72190,-1.01445,-0.468945,10.0775,-2.34009,3.05969,-13.1396,22.522,-9.76563,-102.783,0.992889,-0.0172424,0.0288696,-0.1138,11.2,58.825,-69.5667,4672,-30307
