TimeSinceCollection,Timestamp,PlantarValue
1184,874960,23;0;2;12;0;2;2;10;0;2;2;6;0;1;3;10;0;0;2;6;0;2;2;4;6;0;2;3;4;0;7;0;1;3;4;0;0;1;2;4;0;2;2;4;0
1200,874976,23;0;2;13;0;2;3;12;0;2;2;7;0;1;2;11;0;1;2;6;0;2;2;4;6;0;2;2;4;4;6;0;2;3;4;0;0;1;3;4;0;1;3;4;0
1216,874992,22;1;2;14;0;2;2;12;0;1;2;6;0;2;2;12;0;2;2;6;0;2;2;4;6;0;2;3;4;0;7;0;3;2;4;0;1;1;3;4;0;1;3;4;0
1232,875008,23;0;2;12;1;1;3;11;0;2;3;6;0;1;1;11;0;2;3;6;0;2;3;4;6;0;3;3;4;0;7;0;3;3;4;0;0;1;2;4;0;2;3;4;0
1248,875024,22;0;3;12;0;2;2;12;0;2;3;6;0;2;2;11;0;2;2;6;0;2;3;4;7;0;2;3;4;0;6;0;1;2;4;0;0;1;2;4;0;1;3;4;0
1264,875040,23;0;3;12;0;1;3;12;0;1;3;6;0;1;3;9;0;2;2;6;0;1;2;4;6;1;3;2;4;0;6;0;2;3;4;1;0;2;2;4;0;2;3;4;1
1280,875056,22;0;2;12;0;3;2;12;0;2;3;7;0;1;2;11;0;2;2;6;0;2;2;4;7;0;1;3;4;0;6;0;2;3;4;0;0;2;3;4;0;1;3;4;0
1296,875072,22;0;2;13;0;1;2;11;0;1;3;7;0;2;2;11;0;2;3;6;0;2;1;4;6;0;2;2;4;0;6;0;3;3;4;0;0;0;2;4;0;2;2;4;0
1312,875088,23;0;2;12;0;2;3;11;0;1;2;6;0;1;3;12;0;2;3;6;0;2;2;4;6;0;2;3;4;0;6;0;2;2;4;0;0;2;3;4;0;1;2;4;0
1328,875104,23;0;2;13;0;2;2;11;0;1;3;6;0;1;2;11;0;1;3;6;0;2;3;4;5;0;1;2;4;0;6;0;1;2;4;0;0;1;2;4;0;2;3;4;0
1344,875120,23;0;1;12;0;1;3;10;0;4;2;6;0;2;3;11;0;2;3;7;0;2;2;4;6;0;1;3;4;0;6;1;1;3;4;0;0;3;3;4;0;2;3;4;0
1360,875136,22;0;2;12;0;1;2;11;0;2;2;6;0;2;3;11;0;2;3;6;0;2;3;4;6;0;3;2;4;0;6;0;2;2;4;0;0;1;2;4;0;1;4;4;0
1376,875152,22;0;6;12;0;1;3;9;0;1;2;7;0;3;2;11;0;1;2;7;0;2;3;4;7;0;2;2;4;0;6;0;1;2;3;0;0;2;3;4;0;2;2;4;0
1392,875168,24;0;3;12;0;1;3;12;0;1;3;7;0;1;2;11;0;1;2;6;0;1;2;4;6;0;1;2;4;4;6;0;1;3;4;0;0;2;3;4;0;3;3;4;0
