TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
7944,71142,5.85938,-1.89209,20.0195,-80.2771,-19.4678,157.78,2.49785,-9.10615,0.937891,-0.252106,-0.00442505,0.648315,-0.718323,-123.008,52.1167,-63.6083,-10256,-28509
7950,71148,6.40869,-2.99072,19.7144,-80.2661,-19.2535,157.879,2.71797,-9.21621,0.947461,-0.251251,-0.00396729,0.648254,-0.718689,-122.892,52.2333,-63.6583,-10256,-28509
7956,71154,6.16455,-3.2959,20.6909,-80.2606,-19.1437,157.934,3.18691,-9.22578,0.693848,-0.250366,-0.00357056,0.648193,-0.719055,-122.85,52.3,-63.6583,-10256,-28509
7962,71160,5.31006,-3.72314,22.1558,-80.2606,-19.0283,157.989,3.46445,-9.21621,0.90918,-0.249451,-0.00314331,0.648102,-0.719452,-122.817,52.3833,-63.6417,-10256,-28509
7968,71166,4.45557,-3.90625,24.353,-80.2661,-18.902,158.049,3.73242,-9.43633,0.823047,-0.248474,-0.00271606,0.648071,-0.719818,-122.783,52.475,-63.6583,-10256,-28509
7974,71172,4.21143,-3.90625,27.2217,-80.2716,-18.7592,158.115,4.03867,-9.4459,1.01445,-0.246338,-0.00161743,0.648071,-0.720581,-122.717,52.5583,-63.6917,-10256,-28509
7980,71178,1.77002,-2.99072,33.3862,-80.3046,-18.4406,158.236,4.01953,-9.42676,1.18672,-0.245148,-0.000946045,0.648071,-0.720947,-122.642,52.7583,-63.7,-10256,-28509
7986,71184,0.305176,-2.2583,36.377,-80.3265,-18.2593,158.297,3.74678,-9.43154,1.46904,-0.243866,-0.000152588,0.648132,-0.721344,-122.583,52.85,-63.6917,-10256,-28509
7992,71190,-1.0376,-1.58691,38.0249,-80.3595,-18.0725,158.357,3.31611,-9.44111,1.72744,-0.242523,0.000732422,0.648224,-0.72171,-122.5,52.9167,-63.675,-10256,-28509
7998,71196,-2.01416,-2.31934,39.0015,-80.3925,-17.8802,158.423,2.76104,-9.43633,1.65088,-0.24118,0.00170898,0.648346,-0.722046,-122.425,53.0083,-63.6583,-10256,-28509
8004,71202,-4.21143,-4.5166,40.6494,-80.4364,-17.688,158.494,3.22998,-9.75693,1.90928,-0.238251,0.00366211,0.648712,-0.722687,-122.342,53.1417,-63.6417,-10256,-28509
8010,71208,-3.78418,-3.60107,42.4194,-80.5298,-17.2815,158.643,3.43096,-10.0871,1.73701,-0.236725,0.00463867,0.648956,-0.722961,-122.2,53.3667,-63.6167,-10256,-28509
8016,71214,-3.479,-3.84521,43.7012,-80.5737,-17.0728,158.719,3.21563,-10.0201,1.39727,-0.235168,0.00567627,0.649139,-0.723297,-122.133,53.5,-63.5583,-10256,-28509
8022,71220,-3.17383,-5.18799,46.3867,-80.6177,-16.8475,158.802,3.48359,-10.0967,1.02402,-0.233582,0.0067749,0.649353,-0.723633,-122.058,53.6167,-63.4583,-10256,-28509
8028,71226,-2.80762,-6.46973,48.8892,-80.6616,-16.6113,158.895,3.51709,-10.2402,0.650781,-0.231873,0.00784302,0.649536,-0.723999,-121.967,53.7167,-63.4,-10256,-28509
8034,71232,0.0610352,-9.8877,55.7251,-80.7056,-16.3696,159.005,3.8999,-10.757,1.02881,-0.228027,0.0100403,0.649902,-0.724854,-121.833,53.8,-63.3667,-10256,-28509
8040,71238,0.793457,-10.6812,58.7158,-80.7715,-15.8313,159.236,3.93818,-10.891,0.823047,-0.225922,0.0112,0.650055,-0.725372,-121.617,54.05,-63.3667,-10256,-28509
8046,71244,1.2207,-13.7939,62.9272,-80.8099,-15.5402,159.379,3.97646,-10.8049,0.650781,-0.223694,0.0124207,0.650146,-0.725952,-121.492,54.2,-63.4083,-10256,-28509
8052,71250,2.56348,-16.8457,67.627,-80.8429,-15.2271,159.538,4.36885,-11.3313,0.593359,-0.221222,0.0136414,0.650269,-0.726563,-121.367,54.35,-63.4833,-10256,-28509
8058,71256,4.3335,-19.165,73.7305,-80.8704,-14.8865,159.708,5.3498,-11.604,1.41162,-0.218567,0.0148621,0.650391,-0.727264,-121.25,54.525,-63.5583,-10256,-28509
8064,71262,0.793457,-9.94873,88.4399,-80.9033,-14.5129,159.873,5.33545,-11.4222,2.26816,-0.212555,0.0177917,0.650482,-0.728882,-121.133,54.725,-63.5417,-10256,-28509
8070,71268,-3.96729,-4.82178,95.9473,-80.9857,-13.645,160.126,5.86182,-11.5083,3.42617,-0.209473,0.0198059,0.650543,-0.729675,-120.892,55.1,-63.5583,-10256,-28509
8076,71274,-8.30078,-1.58691,102.234,-81.0516,-13.1616,160.236,4.6416,-11.5131,2.61748,-0.206268,0.0222168,0.650665,-0.730408,-120.742,55.3083,-63.55,-10256,-28509
8082,71280,-12.085,-4.69971,106.873,-81.1395,-12.6617,160.356,4.50762,-11.5849,2.81846,-0.202972,0.0249329,0.650879,-0.731049,-120.6,55.525,-63.5333,-10256,-28509
8088,71286,-16.4185,-6.34766,112.244,-81.2494,-12.1344,160.494,4.83301,-11.9677,3.00508,-0.199432,0.0276794,0.651215,-0.731628,-120.408,55.75,-63.5,-10256,-28509
8094,71292,-22.522,-3.54004,122.864,-81.3647,-11.5796,160.62,3.96689,-11.1781,3.75156,-0.191803,0.0337219,0.652161,-0.732574,-120.183,55.9917,-63.4417,-10256,-28509
8100,71298,-27.4658,-5.18799,126.587,-81.6504,-10.4095,160.884,3.83291,-10.7522,4.7373,-0.187775,0.0370178,0.65271,-0.732941,-119.708,56.575,-63.3083,-10256,-28509
8106,71304,-34.3628,-2.0752,129.944,-81.8317,-9.7998,161.005,4.18701,-10.446,5.14883,-0.183594,0.0404053,0.653412,-0.733215,-119.442,56.875,-63.2667,-10256,-28509
8112,71310,-41.5649,1.83105,134.521,-82.0404,-9.1626,161.104,4.23008,-10.891,5.06748,-0.179382,0.0440063,0.654266,-0.733307,-119.15,57.175,-63.2167,-10256,-28509
8118,71316,-44.9829,2.99072,139.099,-82.2656,-8.50342,161.202,4.08174,-11.1446,4.45498,-0.17514,0.0479126,0.655243,-0.733185,-118.825,57.5333,-63.1667,-10256,-28509
8124,71322,-50.354,4.21143,144.043,-82.5128,-7.82227,161.296,4.0291,-11.3073,3.77549,-0.166229,0.0562744,0.657471,-0.732697,-118.458,57.9,-63.1,-10256,-28509
8130,71328,-60.3638,1.34277,157.227,-83.0786,-6.37756,161.505,4.66074,-11.7763,2.47871,-0.161499,0.0606689,0.658752,-0.732239,-117.642,58.6083,-62.9083,-10256,-28509
8136,71334,-64.209,-0.732422,165.527,-83.3917,-5.59753,161.625,4.62246,-12.2356,1.871,-0.156464,0.0652771,0.660156,-0.731659,-117.233,58.9833,-62.85,-10256,-28509
8142,71340,-66.8335,-4.94385,173.889,-83.7158,-4.77905,161.768,4.68467,-12.9056,1.41162,-0.151093,0.0700378,0.661652,-0.731018,-116.8,59.4,-62.775,-10256,-28509
8148,71346,-71.106,-14.0991,183.472,-84.0674,-3.92212,161.955,5.00049,-13.8913,0.540723,-0.145355,0.0749207,0.663177,-0.730286,-116.342,59.825,-62.6833,-10256,-28509
8154,71352,-74.2188,-25.3296,197.205,-84.4299,-3.00476,162.197,6.29248,-15.0063,0.0287109,-0.131927,0.0847168,0.666595,-0.728668,-115.867,60.275,-62.6,-10264,-28508
8160,71358,-75.3174,-41.1377,230.103,-85.166,-0.950317,162.812,8.38359,-16.8964,-0.46416,-0.124115,0.0897522,0.668304,-0.727875,-114.858,61.275,-62.325,-10264,-28508
8166,71364,-75.3174,-50.415,249.634,-85.5286,0.203247,163.18,9.87656,-18.0065,0.229688,-0.11554,0.0950623,0.669952,-0.727112,-114.308,61.7833,-62.1333,-10264,-28508
8172,71370,-73.5474,-57.9834,273.132,-85.8746,1.47217,163.592,11.9964,-17.552,0.564648,-0.106079,0.100586,0.671478,-0.726379,-113.708,62.3,-61.925,-10264,-28508
8178,71376,-80.8105,-57.0068,297.363,-86.2482,2.86194,164.004,13.6281,-17.3462,0.689063,-0.0957031,0.106506,0.672821,-0.725739,-113.058,62.85,-61.65,-10264,-28508
8184,71382,-86.3647,-57.0068,323.669,-86.6437,4.37256,164.41,16.1786,-18.3176,0.325391,-0.0726318,0.120453,0.675476,-0.723785,-112.342,63.4417,-61.3167,-10264,-28508
8190,71388,-87.8296,-39.5508,384.399,-87.4182,7.83875,165.097,14.499,-18.6238,-0.512012,-0.059906,0.128876,0.676483,-0.722534,-110.683,64.675,-60.5833,-10264,-28508
8196,71394,-89.6606,-36.438,410.217,-87.8082,9.77234,165.394,12.5897,-20.1599,0.712988,-0.0466309,0.138397,0.677124,-0.721161,-109.833,65.2917,-60.2167,-10264,-28508
8202,71400,-87.9517,-39.5508,431.824,-88.1763,11.8048,165.696,11.293,-20.2795,1.05752,-0.0326233,0.148682,0.67749,-0.719513,-108.875,65.95,-59.8,-10264,-28508
8208,71406,-95.5811,-46.2646,449.768,-88.5663,13.9252,166.025,9.27363,-20.2651,0.923535,-0.0179138,0.159454,0.67746,-0.717773,-107.808,66.6333,-59.45,-10264,-28508
8214,71412,-114.807,-68.4204,475.952,-88.9783,16.1115,166.41,8.75684,-21.7868,1.1293,0.0139465,0.181335,0.677155,-0.712952,-106.625,67.3167,-59.0833,-10264,-28508
8220,71418,-127.625,-77.3926,483.093,-89.8846,20.6268,167.289,8.30225,-22.8156,0.0765625,0.0310364,0.1922,0.67688,-0.709808,-103.9,68.75,-58.3167,-10264,-28508
8226,71424,-138.428,-82.0313,486.816,-90.3845,22.923,167.756,8.85254,-27.2323,0.952246,0.048645,0.202881,0.676636,-0.706055,-102.483,69.425,-57.9083,-10264,-28508
8232,71430,-127.075,-82.8247,491.15,-90.8185,25.2411,168.217,9.51768,-30.1561,1.50732,0.0665588,0.213379,0.676422,-0.701691,-100.942,70.05,-57.4917,-10264,-28508
8238,71436,-108.948,-86.6089,491.028,-91.1371,27.5482,168.69,10.8958,-29.4574,2.0002,0.0844421,0.223877,0.675507,-0.697388,-99.2917,70.7,-57.0583,-10264,-28508
8244,71442,-107.788,-79.1626,475.159,-91.3568,29.8608,169.305,13.0778,-28.9693,-0.832617,0.120605,0.243622,0.671478,-0.689301,-97.4917,71.3083,-56.5667,-10264,-28508
8250,71448,-103.21,-68.2373,457.458,-91.8127,34.2609,170.42,14.2071,-28.6392,-2.38301,0.138489,0.252716,0.669189,-0.684875,-93.625,72.375,-55.5,-10264,-28508
8256,71454,-83.6182,-69.8853,437.561,-91.9171,36.3098,170.958,15.7288,-25.6532,-1.84229,0.155304,0.261536,0.666809,-0.680237,-91.7,72.8167,-54.9583,-10264,-28508
8262,71460,-61.7065,-78.2471,407.288,-91.8677,38.1995,171.563,16.9586,-20.4757,-1.1293,0.171265,0.269745,0.663849,-0.676086,-89.7167,73.2333,-54.375,-10264,-28508
8268,71466,-27.9541,-88.6841,365.051,-91.582,39.8694,172.249,18.5712,-12.0203,-3.1582,0.186157,0.276886,0.66037,-0.672668,-87.675,73.5833,-53.8917,-10289,-28505
8274,71472,103.455,-117.188,301.697,-89.9121,42.5775,173.925,11.9342,7.43613,-10.0345,0.210907,0.28714,0.651337,-0.669861,-83.575,74.0583,-53.0417,-10289,-28505
8280,71478,46.3867,13.6108,193.97,-89.6594,43.3466,173.974,-3.86641,5.45986,-5.00049,0.221222,0.291443,0.643768,-0.671997,-81.525,74.1917,-52.675,-10289,-28505
8286,71484,48.645,-66.04,60.6689,-89.0112,43.4564,174.589,-17.662,-12.1399,6.31641,0.225372,0.295959,0.640472,-0.671783,-79.5333,74.25,-52.3667,-10289,-28505
8292,71490,57.9834,-221.619,-29.7241,-87.605,43.0829,176.248,-0.110059,-9.78564,-0.153125,0.227936,0.294434,0.63797,-0.67395,-77.7,74.2917,-52.1167,-10289,-28505
8298,71496,46.4478,-148.01,-103.455,-86.6492,42.3358,177.347,14.121,-8.50801,1.26328,0.232056,0.285919,0.634796,-0.679199,-76,74.3083,-51.975,-10289,-28505
8304,71502,67.688,-136.78,-199.707,-84.9078,40.0452,179.072,14.6665,-2.37822,-1.86621,0.229248,0.26828,0.632843,-0.689117,-73.1167,74.2917,-51.95,-10289,-28505
8310,71508,66.1011,-102.478,-220.459,-84.2322,38.6938,179.654,19.0401,-1.07187,-1.97627,0.225525,0.257721,0.632141,-0.694977,-72,74.2583,-52.0417,-10289,-28505
8316,71514,66.7114,-65.1245,-226.013,-83.7378,37.326,179.951,19.2459,-1.62217,-1.11016,0.220093,0.24762,0.631989,-0.7005,-71.0833,74.25,-52.1583,-10289,-28505
8322,71520,70.4956,-41.3208,-222.961,-83.3368,35.9857,-179.934,17.8678,-1.44033,0.253613,0.213287,0.238556,0.632202,-0.705566,-70.3083,74.2667,-52.2833,-10289,-28505
8328,71526,65.918,-20.874,-216.003,-83.0457,34.6838,-179.973,16.0686,0.531152,0.851758,0.205719,0.230408,0.632416,-0.710327,-69.7333,74.2833,-52.425,-10289,-28505
8334,71532,35.9497,7.56836,-204.651,-82.8644,32.2064,179.632,11.025,3.00508,1.33984,0.189575,0.216339,0.633698,-0.718018,-69.125,74.3167,-52.875,-10289,-28505
8340,71538,20.1416,14.0991,-207.825,-82.9303,30.9705,179.352,8.575,3.94775,1.06709,0.181274,0.209961,0.635101,-0.720825,-69.0333,74.3583,-53.0667,-10289,-28505
8346,71544,4.27246,15.625,-216.187,-83.0841,29.6906,179.055,6.87627,4.07217,0.885254,0.172729,0.203644,0.636993,-0.723083,-69.0667,74.4,-53.2667,-10289,-28505
8352,71550,-11.4136,16.1133,-229.614,-83.3148,28.3447,178.748,6.04844,2.86631,0.827832,0.163971,0.197021,0.639404,-0.724792,-69.1667,74.4333,-53.4583,-10289,-28505
8358,71556,-21.4233,17.7612,-243.835,-83.5895,26.9275,178.429,5.77568,0.866113,0.588574,0.154816,0.189941,0.642395,-0.726074,-69.3667,74.475,-53.6417,-10289,-28505
8364,71562,-26.6113,23.8037,-273.56,-84.1992,23.8843,177.753,6.125,-3.2252,0.00478516,0.135162,0.174561,0.6492,-0.727783,-70.075,74.5417,-53.9583,-10289,-28505
8370,71568,-22.3389,28.5034,-288.818,-84.4739,22.2583,177.385,6.11543,-4.76602,-0.215332,0.124481,0.166351,0.65274,-0.728455,-70.5833,74.5667,-54.1167,-10289,-28505
8376,71574,-13.855,32.959,-304.871,-84.7101,20.5554,177.001,5.69434,-5.9001,-0.215332,0.113159,0.157898,0.656128,-0.729156,-71.1583,74.6,-54.2417,-10289,-28505
8382,71580,-3.78418,33.4473,-319.519,-84.8749,18.7811,176.627,5.32588,-6.2877,-0.0287109,0.101166,0.149109,0.65921,-0.72998,-71.75,74.6417,-54.3583,-10305,-28503
8388,71586,6.34766,33.6304,-333.496,-84.9792,16.9464,176.254,4.75645,-6.42647,0.287109,0.0886536,0.139954,0.661896,-0.730988,-72.425,74.675,-54.4667,-10305,-28503
8394,71592,20.874,22.0337,-353.21,-85.0012,13.1232,175.622,3.81855,-5.79004,1.10059,0.062439,0.120331,0.665985,-0.733459,-74.1083,74.675,-54.6667,-10305,-28503
8400,71598,23.3154,13.0615,-357.971,-84.9518,11.1731,175.369,3.38789,-5.43594,1.61738,0.0491638,0.109802,0.66745,-0.734802,-75.0917,74.625,-54.7167,-10305,-28503
8406,71604,22.644,4.08936,-361.755,-84.8914,9.20654,175.161,2.90937,-5.49814,1.8375,0.0360107,0.098877,0.66861,-0.736053,-76.1917,74.525,-54.775,-10305,-28503
8412,71610,22.3999,-7.93457,-363.892,-84.8145,7.229,175.012,2.85674,-5.7374,2.11504,0.0230713,0.0875549,0.669586,-0.737122,-77.3583,74.375,-54.8833,-10305,-28503
8418,71616,20.9351,-16.9678,-364.075,-84.7321,5.25696,174.908,3.14863,-6.19678,2.41172,-0.00186157,0.0637207,0.670959,-0.738678,-78.4917,74.225,-54.9833,-10305,-28503
8424,71622,19.8364,-28.8696,-363.464,-84.5508,1.32935,174.798,3.88076,-8.0917,2.76104,-0.0138855,0.0514526,0.671356,-0.739136,-80.9167,73.8333,-55.1667,-10305,-28503
8430,71628,21.8506,-32.7759,-363.464,-84.4464,-0.620728,174.771,4.0291,-9.2832,2.86152,-0.0257263,0.0390625,0.67157,-0.73941,-82.2,73.5583,-55.25,-10305,-28503
8436,71634,24.9634,-34.2407,-365.112,-84.3256,-2.57629,174.743,4.03867,-10.2881,2.97158,-0.0374146,0.0266113,0.671478,-0.739532,-83.5417,73.2583,-55.3583,-10305,-28503
8442,71640,29.7852,-36.7432,-367.249,-84.1772,-4.53186,174.727,3.73242,-11.1925,3.27305,-0.0490112,0.0140991,0.671112,-0.739532,-84.9333,72.9333,-55.475,-10305,-28503
8448,71646,33.3862,-38.147,-371.399,-84.007,-6.49841,174.705,3.39268,-11.9246,3.56016,-0.0605774,0.00146484,0.67038,-0.739471,-86.2833,72.575,-55.5833,-10305,-28503
8454,71652,39.4897,-42.2363,-382.019,-83.6224,-10.4755,174.672,2.86152,-13.1496,4.09131,-0.0837097,-0.0240784,0.667969,-0.738983,-89.1667,71.6667,-55.9167,-10305,-28503
8460,71658,40.7104,-44.3726,-387.512,-83.4137,-12.4969,174.65,2.85195,-13.475,4.45977,-0.0953064,-0.0371094,0.666321,-0.738556,-90.675,71.1167,-56.0667,-10305,-28503
8466,71664,41.3818,-45.166,-392.883,-83.194,-14.5294,174.628,3.00029,-13.7573,4.66553,-0.106934,-0.0503235,0.664398,-0.737885,-92.2083,70.5083,-56.2333,-10305,-28503
8472,71670,40.8936,-45.6543,-396.79,-82.9742,-16.5729,174.595,3.71328,-13.9918,4.91436,-0.118591,-0.0635986,0.662262,-0.73703,-93.75,69.8167,-56.3917,-10305,-28503
8478,71676,39.5508,-42.6025,-397.217,-82.7545,-18.6053,174.534,4.87607,-14.3507,5.03877,-0.142029,-0.0900879,0.657349,-0.734497,-95.225,69.1333,-56.5417,-10305,-28503
8484,71682,37.7808,-29.2358,-392.151,-82.2711,-22.6099,174.287,5.8666,-15.5996,5.13447,-0.153809,-0.102905,0.654572,-0.73291,-98.225,67.625,-56.775,-10305,-28503
8490,71688,37.0483,-21.6064,-387.756,-82.002,-24.5544,174.089,5.90488,-16.2887,5.0627,-0.165558,-0.115295,0.651611,-0.73114,-99.75,66.75,-56.925,-10305,-28503
8496,71694,36.8652,-16.1133,-383.301,-81.7108,-26.4716,173.853,5.5125,-17.1069,5.01963,-0.177338,-0.127228,0.648468,-0.729218,-101.3,65.825,-57.05,-10305,-28503
8502,71700,36.377,-11.9629,-379.517,-81.3977,-28.3502,173.578,5.16318,-17.9922,4.90957,-0.189026,-0.138763,0.645111,-0.727142,-102.867,64.8333,-57.2,-10297,-28504
8508,71706,36.6821,-9.46045,-377.014,-81.0626,-30.2069,173.271,4.78516,-19.088,4.72295,-0.212097,-0.160919,0.637909,-0.722565,-104.408,63.7667,-57.3667,-10297,-28504
8514,71712,41.9922,-10.7422,-373.962,-80.3101,-33.8708,172.617,5.16318,-21.4758,3.94297,-0.223389,-0.171722,0.634033,-0.720062,-107.3,61.5833,-57.7083,-10297,-28504
8520,71718,46.5088,-10.437,-373.047,-79.8761,-35.6781,172.255,5.42637,-22.3419,3.7085,-0.234497,-0.182465,0.629913,-0.717499,-108.717,60.4083,-57.8833,-10297,-28504
8526,71724,50.7813,-10.6201,-372.375,-79.3982,-37.4744,171.876,5.44072,-23.0501,3.38311,-0.245483,-0.193115,0.625519,-0.714874,-110.125,59.1667,-58.075,-10297,-28504
8532,71730,54.1382,-10.8032,-372.559,-78.8818,-39.2596,171.458,5.20625,-23.7774,3.05771,-0.256287,-0.203674,0.62088,-0.712189,-111.508,57.85,-58.2833,-10297,-28504
8538,71736,57.251,-11.9629,-373.352,-78.327,-41.0449,171.024,4.80908,-24.3325,2.04805,-0.277527,-0.22467,0.610901,-0.706543,-112.85,56.5,-58.5167,-10297,-28504
8544,71742,56.9458,-8.30078,-374.573,-77.0966,-44.577,170.002,4.47412,-24.7728,1.45469,-0.287994,-0.235077,0.605621,-0.703491,-115.333,53.8083,-59,-10297,-28504
8550,71748,54.3823,-4.45557,-373.474,-76.4154,-46.3184,169.393,3.92383,-25.1986,0.832617,-0.298492,-0.245239,0.60025,-0.700256,-116.508,52.3583,-59.2583,-10297,-28504
8556,71754,49.4995,1.0376,-371.582,-75.6848,-48.0267,168.701,3.49316,-25.4522,0.267969,-0.308929,-0.255157,0.594757,-0.696838,-117.65,50.85,-59.55,-10297,-28504
8562,71760,43.5791,8.91113,-368.164,-74.8993,-49.6967,167.904,2.9668,-25.6006,-0.205762,-0.319427,-0.264648,0.589294,-0.693207,-118.758,49.3167,-59.8,-10297,-28504
8568,71766,35.5835,19.8364,-362.488,-74.0369,-51.3116,166.97,1.43076,-25.1604,-0.923535,-0.340607,-0.281891,0.5784,-0.685455,-119.833,47.7167,-60.0417,-10297,-28504
8574,71772,16.4795,45.6543,-342.834,-72.0593,-54.3054,164.658,0.13877,-24.1698,-0.631641,-0.351318,-0.289368,0.57309,-0.681366,-121.733,44.6083,-60.5333,-10297,-28504
8580,71778,10.6812,59.3872,-325.439,-70.9058,-55.6238,163.268,-3.13428,-22.0787,3.86641,-0.362061,-0.295898,0.567932,-0.677277,-122.617,43.0167,-60.8,-10297,-28504
8586,71784,-6.65283,65.4907,-300.72,-69.7687,-56.7993,161.807,-5.87139,-18.8057,3.33525,-0.372559,-0.301361,0.562836,-0.67337,-123.433,41.3833,-61.0833,-10297,-28504
8592,71790,-38.5132,83.8623,-266.724,-68.6755,-57.7551,160.225,-7.71367,-21.605,1.10059,-0.382629,-0.305695,0.558441,-0.669464,-124.183,39.7167,-61.375,-10297,-28504
8598,71796,-38.9404,107.605,-192.078,-67.533,-58.4857,158.549,-14.6809,-30.6011,-4.94785,-0.401764,-0.308716,0.552063,-0.662109,-124.9,38.0833,-61.7,-10297,-28504
8604,71802,-24.7192,116.394,-155.457,-65.1874,-59.3097,155.308,-18.9923,-30.4719,-7.85723,-0.409851,-0.308411,0.549255,-0.659607,-126.117,35.0167,-62.3,-10297,-28504
8610,71808,-14.2212,122.253,-124.146,-63.9954,-59.4305,153.776,-25.1747,-27.7443,-9.66602,-0.41687,-0.307098,0.546387,-0.658203,-126.592,33.5667,-62.6833,-10297,-28504
8616,71814,-10.8032,118.591,-99.2432,-62.9187,-59.4305,152.386,-31.4959,-24.2751,-9.33105,-0.422882,-0.305023,0.543549,-0.657684,-127,32.1917,-63.1083,-10305,-28503
8622,71820,-20.6299,104.919,-78.6133,-62.0892,-59.3427,151.221,-36.3576,-20.9303,-8.68506,-0.427979,-0.302429,0.541046,-0.657654,-127.35,30.9083,-63.55,-10305,-28503
8628,71826,-69.519,47.9736,-35.3394,-61.6718,-59.2163,150.403,-37.5539,-20.8298,-7.996,-0.435486,-0.296295,0.539185,-0.657013,-127.642,29.6667,-64,-10305,-28503
8634,71832,-81.604,27.1606,-8.91113,-62.0618,-58.8098,149.821,-32.9123,-22.6577,-7.59883,-0.437683,-0.292938,0.540619,-0.655945,-128.05,27.4333,-64.9167,-10305,-28503
8640,71838,-83.0688,20.5078,21.1182,-62.5946,-58.4528,149.875,-28.0267,-23.0118,-6.39775,-0.43869,-0.289276,0.543121,-0.654816,-128.225,26.4667,-65.3167,-10305,-28503
8646,71844,-82.8857,17.0898,52.063,-63.2593,-57.9584,150.09,-23.8684,-22.4567,-4.8043,-0.43869,-0.285034,0.546173,-0.654114,-128.375,25.5833,-65.7,-10305,-28503
8652,71850,-80.3223,16.9678,79.4678,-63.9954,-57.3431,150.408,-19.7866,-22.3275,-3.7707,-0.437683,-0.280151,0.549683,-0.653992,-128.475,24.7917,-66.1,-10305,-28503
8658,71856,-173.279,188.416,372.437,-67.4561,-56.3269,153.347,41.894,-77.1702,21.6385,-0.424011,-0.269135,0.566803,-0.652985,-128.567,24.125,-66.4333,-10305,-28503
8664,71862,153.748,341.125,278.748,-66.1542,-51.9269,151.463,-23.7966,-0.497656,-29.8881,-0.41925,-0.249969,0.573059,-0.658203,-128.708,23.2583,-66.9917,-10305,-28503
8670,71868,53.1006,-50.1099,337.891,-67.1265,-50.2954,152.957,10.9197,17.6812,-10.6853,-0.417236,-0.234589,0.565948,-0.671173,-128.725,23.0417,-67.275,-10305,-28503
8676,71874,-199.158,171.387,348.633,-68.0603,-48.186,152.803,20.3752,-2.72754,27.9405,-0.404755,-0.227295,0.569336,-0.678406,-128.725,23,-67.5417,-10305,-28503
8682,71880,-118.347,187.927,341.675,-68.4723,-46.0876,152.479,0.617285,-9.12529,7.64668,-0.399902,-0.20871,0.57608,-0.68158,-128.675,23.15,-67.8667,-10305,-28503
8688,71886,-173.035,93.9331,336.67,-69.3951,-44.2255,152.902,11.3504,-3.09121,12.2069,-0.386749,-0.177307,0.585175,-0.690247,-128.567,23.4167,-68.225,-10305,-28503
8694,71892,-204.163,166.016,345.764,-71.3177,-40.2814,152.814,4.67031,-6.85234,9.63731,-0.3797,-0.161774,0.591675,-0.692413,-128.2,24.325,-69.0083,-10305,-28503
8700,71898,-231.995,179.688,339.661,-72.2516,-38.2489,152.397,-5.90967,-14.8053,3.56016,-0.374359,-0.143311,0.597717,-0.694214,-127.975,24.975,-69.4167,-10305,-28503
8706,71904,-190.796,115.662,334.29,-73.1964,-36.3428,152.325,-11.848,-23.9545,5.60342,-0.369598,-0.124115,0.604065,-0.694977,-127.683,25.7667,-69.825,-10305,-28503
8712,71910,-129.456,52.8564,320.251,-74.0149,-34.5959,152.562,-12.7237,-26.9835,4.18701,-0.362946,-0.107635,0.609894,-0.696136,-127.317,26.65,-70.2417,-10305,-28503
8718,71916,-57.4951,-7.08008,281.372,-75.3223,-31.4978,153.49,-6.14893,-30.7494,0.124414,-0.345184,-0.0835876,0.618652,-0.700714,-126.917,27.6417,-70.6417,-10305,-28503
8724,71922,-11.5967,-30.5176,255.066,-75.6848,-30.1794,154.023,-4.79473,-27.9501,-0.488086,-0.33609,-0.0743103,0.621643,-0.703552,-125.95,29.8333,-71.2583,-10305,-28503
8730,71928,14.7705,-56.2744,229.858,-75.9485,-29.0094,154.649,-2.68926,-24.2368,1.08145,-0.326965,-0.0671692,0.623383,-0.707031,-125.45,30.8917,-71.5,-10305,-28503
8736,71934,41.3208,-63.6597,208.557,-76.0748,-27.9602,155.27,-2.0002,-17.2744,-0.401953,-0.31781,-0.0619202,0.624481,-0.710663,-124.942,31.9583,-71.7417,-10239,-28511
8742,71940,10.437,-54.4434,175.476,-76.2946,-27.0593,155.792,-0.0526367,-17.8104,-3.83291,-0.309021,-0.0578613,0.624756,-0.71463,-124.458,33.0333,-71.925,-10239,-28511
8748,71946,-1.83105,35.6445,82.5195,-76.4978,-25.8014,155.945,1.02402,-21.7533,-9.16357,-0.296722,-0.0500183,0.62677,-0.718689,-123.983,34.0583,-72.0583,-10239,-28511
8754,71952,32.7148,74.1577,62.9883,-76.2341,-25.307,155.616,2.01934,-17.4993,-2.36387,-0.294678,-0.0457458,0.62674,-0.719818,-123.075,35.9833,-72.2667,-10239,-28511
8760,71958,50.2319,75.6836,60.1807,-75.8771,-24.8236,155.275,-0.497656,-7.95293,6.12021,-0.294281,-0.0412598,0.625092,-0.72171,-122.658,36.8667,-72.325,-10239,-28511
8766,71964,6.53076,42.4194,56.7627,-75.8112,-24.3951,155.11,-4.81865,-1.21064,9.13008,-0.293945,-0.0370178,0.622803,-0.72403,-122.258,37.7,-72.4167,-10239,-28511
8772,71970,-48.0957,-7.26318,41.748,-76.1133,-24.0985,155.187,-6.26377,-5.44072,8.64678,-0.292908,-0.0333862,0.622314,-0.725067,-121.858,38.4583,-72.5417,-10239,-28511
