TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
17376,1124524,-249.39,-68.7866,-278.625,-75.7672,17.1881,-138.977,5.02441,-10.8479,-0.234473,-0.359375,0.102264,-0.609985,0.6987,-49.875,84.275,-62.4417,-7267,-28871
17382,1124530,-244.934,-72.937,-275.696,-78.4863,14.1174,-139.092,5.00049,-10.7618,0.291895,-0.350372,0.116241,-0.615875,0.695923,-53.0333,85.825,-59.3083,-7267,-28871
17388,1124536,-247.314,-72.1436,-275.94,-79.8267,12.5903,-139.087,5.70391,-10.6661,1.7418,-0.332336,0.144073,-0.626923,0.689697,-54.5917,86.5,-57.7417,-7267,-28871
17394,1124542,-249.634,-70.4956,-277.771,-81.1615,11.0522,-139.048,5.85225,-11.159,1.79922,-0.32309,0.157928,-0.632172,0.686218,-56.25,87.125,-56.125,-7267,-28871
17400,1124548,-247.375,-68.6646,-279.785,-82.4799,9.51416,-138.983,5.97666,-11.8672,2.13418,-0.31369,0.171692,-0.637146,0.682678,-57.975,87.6917,-54.4667,-7267,-28871
17406,1124554,-249.878,-65.8569,-282.532,-83.7927,7.96509,-138.895,5.83789,-12.8099,2.42607,-0.304077,0.185425,-0.641937,0.678955,-59.7667,88.1833,-52.75,-7267,-28871
17412,1124560,-250.916,-60.3027,-288.025,-86.4075,4.86145,-138.642,6.14414,-13.7478,2.63662,-0.294281,0.199036,-0.646484,0.675049,-63.4833,88.8917,-49.2083,-7267,-28871
17418,1124566,-250.793,-56.1523,-289.917,-87.7094,3.30139,-138.488,6.48867,-15.8819,3.22998,-0.274109,0.225952,-0.654938,0.666901,-65.4333,89.0833,-47.4167,-7267,-28871
17424,1124572,-249.146,-52.1851,-290.894,-88.9893,1.74683,-138.312,6.37861,-16.6571,3.33047,-0.263763,0.239105,-0.658783,0.662689,-67.2917,89.225,-45.7,-7267,-28871
17430,1124578,-246.46,-47.1802,-290.833,-90.2582,0.20874,-138.126,6.35947,-17.3558,3.48838,-0.253265,0.251984,-0.662354,0.658447,-69.1917,89.25,-43.95,-7267,-28871
17436,1124584,-243.164,-42.1753,-290.1,-91.4996,-1.31287,-137.933,6.19678,-18.0065,3.65586,-0.242706,0.264526,-0.665649,0.654144,-71.1417,89.15,-42.2083,-7267,-28871
17442,1124590,-237.244,-32.5317,-286.56,-93.9441,-4.31763,-137.521,5.67041,-18.3941,3.5123,-0.231964,0.276703,-0.668762,0.649841,-75.075,88.6083,-38.75,-7267,-28871
17448,1124596,-235.046,-27.4658,-284.973,-95.1471,-5.78979,-137.302,4.41191,-19.4277,3.84248,-0.21051,0.300079,-0.674194,0.641083,-77.0667,88.1583,-37.125,-7259,-28872
17454,1124602,-234.802,-24.9634,-283.936,-96.3446,-7.24548,-137.065,3.79941,-20.002,3.46924,-0.199707,0.31134,-0.676636,0.636566,-78.9417,87.6833,-35.6417,-7259,-28872
17460,1124608,-234.314,-22.3389,-283.813,-97.5421,-8.69019,-136.813,3.1582,-20.7532,3.22998,-0.188812,0.322418,-0.678894,0.631958,-80.7917,87.0917,-34.1833,-7259,-28872
17466,1124614,-233.459,-22.0947,-285.034,-98.7451,-10.1294,-136.527,2.31123,-21.4806,3.08643,-0.177948,0.333344,-0.680908,0.627258,-82.5917,86.4167,-32.775,-7259,-28872
17472,1124620,-233.154,-23.7427,-292.969,-101.162,-13.0078,-135.846,1.23936,-21.849,3.31133,-0.166992,0.344177,-0.682709,0.622437,-86.0583,84.9417,-30.15,-7259,-28872
17478,1124626,-235.168,-25.7568,-300.72,-102.409,-14.469,-135.434,-0.29668,-22.2271,3.62236,-0.144806,0.36618,-0.685486,0.612335,-87.7417,84.175,-28.925,-7259,-28872
17484,1124632,-238.098,-27.832,-309.814,-103.683,-15.9576,-134.967,-0.712988,-22.8252,3.74678,-0.133423,0.377411,-0.686462,0.606964,-89.4167,83.425,-27.7167,-7259,-28872
17490,1124638,-241.577,-28.9917,-319.824,-105.002,-17.4738,-134.445,-1.08145,-23.7631,4.00996,-0.121765,0.388824,-0.687164,0.601379,-91,82.6917,-26.5667,-7259,-28872
17496,1124644,-245.178,-28.3813,-326.599,-106.359,-19.0009,-133.879,-1.47383,-24.9354,4.38799,-0.109894,0.400269,-0.687653,0.595581,-92.5917,81.975,-25.4083,-7259,-28872
17502,1124650,-250,-18.9819,-330.139,-109.16,-22.0441,-132.671,-2.24424,-26.1892,4.95264,-0.0978088,0.41156,-0.687958,0.5896,-95.7667,80.4667,-23.0917,-7259,-28872
17508,1124656,-250,-11.3525,-325.928,-110.583,-23.5327,-132.067,-4.60811,-27.8209,7.21123,-0.0731812,0.432953,-0.688232,0.577423,-97.4083,79.6583,-21.9417,-7259,-28872
17514,1124662,-249.207,-2.74658,-318.176,-112,-24.9719,-131.479,-5.86182,-28.1128,9.67559,-0.0608215,0.44278,-0.688263,0.57135,-99.0833,78.7583,-20.7917,-7259,-28872
17520,1124668,-247.925,3.05176,-303.04,-113.412,-26.3342,-130.913,-8.06777,-28.8354,11.9964,-0.0487366,0.451782,-0.688385,0.565247,-100.7,77.8667,-19.725,-7259,-28872
17526,1124674,-247.437,9.33838,-281.494,-114.807,-27.5922,-130.391,-10.9532,-30.424,13.8722,-0.0370483,0.459808,-0.688782,0.559143,-102.358,76.8667,-18.6417,-7259,-28872
17532,1124680,-222.9,10.376,-240.662,-117.411,-29.7729,-129.419,-12.8673,-31.8835,15.212,-0.0159302,0.473419,-0.689636,0.547607,-105.733,74.5,-16.5333,-7259,-28872
17538,1124686,-196.167,15.8691,-223.511,-118.51,-30.7288,-128.99,-20.581,-34.1995,15.8293,-0.00668335,0.479065,-0.689606,0.542938,-107.375,73.1833,-15.525,-7259,-28872
17544,1124692,-156.921,22.7051,-207.886,-119.377,-31.6187,-128.622,-25.8638,-32.4721,16.4753,0.00146484,0.483917,-0.688934,0.53952,-108.967,71.7917,-14.5917,-7259,-28872
17550,1124698,-109.131,20.9351,-191.284,-119.993,-32.4207,-128.287,-30.5915,-28.1989,17.1691,0.00817871,0.48822,-0.687439,0.537476,-110.458,70.4417,-13.7167,-7259,-28872
17556,1124704,-71.4111,19.9585,-169.312,-120.388,-33.1128,-128.013,-35.4484,-22.6529,18.2937,0.0134583,0.491791,-0.685516,0.536591,-111.908,69.075,-12.9667,-7259,-28872
17562,1124710,-27.4658,0.976563,-104.98,-120.729,-33.9917,-127.617,-39.3579,-16.2839,20.3273,0.0192871,0.496552,-0.682037,0.536438,-114.7,66.3,-11.8667,-7259,-28872
17568,1124716,-27.1606,-12.9395,-66.4673,-120.806,-34.1345,-127.496,-43.9899,-7.16816,27.7108,0.0200806,0.49762,-0.681366,0.536285,-116.017,64.9833,-11.5333,-7292,-28868
17574,1124722,-39.0625,-30.2124,-25.5737,-120.905,-34.0466,-127.43,-42.8894,-8.33574,29.3426,0.0195923,0.497772,-0.681854,0.535522,-117.242,63.7,-11.2917,-7292,-28868
17580,1124728,-59.9365,-47.5464,7.38525,-121.097,-33.772,-127.381,-39.2957,-12.9582,27.6869,0.0182495,0.497284,-0.683594,0.533813,-118.367,62.4667,-11.1167,-7300,-28867
17586,1124734,-61.4014,-60.9131,38.208,-121.267,-33.3325,-127.365,-34.8312,-17.5424,26.3614,0.0157776,0.496155,-0.686005,0.53186,-119.367,61.3333,-10.975,-7300,-28867
17592,1124740,-117.249,-168.884,159.851,-121.838,-31.5198,-127.233,2.63662,-94.2293,27.6773,0.00482178,0.491974,-0.694794,0.524475,-121.042,59.3667,-10.7667,-7300,-28867
17598,1124746,268.738,41.4429,219.238,-119.839,-30.5804,-128.238,-15.8245,-27.6678,18.2697,-0.00567627,0.483215,-0.693268,0.534546,-121.658,58.5583,-10.6167,-7300,-28867
17604,1124752,606.75,139.282,176.758,-116.005,-30.0201,-129.567,-23.586,63.9967,-15.0972,-0.0193176,0.473114,-0.682587,0.556549,-122.133,57.925,-10.5833,-7300,-28867
17610,1124758,585.938,-0.183105,147.217,-112.709,-29.2236,-130.045,35.6781,-7.21123,16.7433,-0.0359497,0.466827,-0.671173,0.574615,-122.483,57.5,-10.675,-7300,-28867
17616,1124764,175.293,31.311,145.325,-111.412,-28.4985,-130.649,16.7146,-16.1164,19.7866,-0.0431213,0.460297,-0.669708,0.581085,-122.767,57.1917,-10.8417,-7300,-28867
17622,1124770,216.736,115.784,191.956,-107.309,-27.0703,-133.325,10.781,9.20186,-4.76602,-0.0551147,0.437561,-0.664063,0.603668,-123.075,57.225,-11.7417,-7300,-28867
17628,1124776,178.711,148.315,231.567,-105.727,-26.076,-134.583,17.1979,-13.0348,7.60361,-0.0610657,0.425446,-0.663849,0.611938,-123.142,57.5,-12.4417,-7300,-28867
17634,1124782,152.71,205.811,273.376,-104.167,-24.9335,-136.159,5.37373,-15.3699,6.41211,-0.0659485,0.410614,-0.66507,0.620178,-123.125,57.8917,-13.2417,-7300,-28867
17640,1124788,165.344,183.411,302.49,-102.629,-23.5931,-137.598,0.823047,-11.7523,8.26875,-0.0724487,0.395416,-0.666168,0.628113,-123.05,58.3917,-14.15,-7300,-28867
17646,1124794,144.165,173.096,304.443,-101.135,-22.1484,-138.922,-10.6518,-7.69453,5.479,-0.0796814,0.380127,-0.666992,0.635712,-122.95,58.9083,-15.0833,-7300,-28867
17652,1124800,139.038,129.333,285.889,-98.6902,-19.3359,-141.18,-21.739,-13.8243,7.35479,-0.0932312,0.351685,-0.669006,0.648041,-122.583,60.175,-17.2333,-7300,-28867
17658,1124806,138.977,68.7256,258.85,-97.6959,-18.0121,-141.784,-16.5088,-14.4177,3.26826,-0.101318,0.340729,-0.668976,0.652679,-122.3,60.9167,-18.3833,-7300,-28867
17664,1124812,132.935,17.0898,227.539,-96.839,-16.7981,-142.075,-10.446,-14.1832,3.78984,-0.109955,0.332123,-0.668304,0.656403,-121.933,61.7083,-19.575,-7300,-28867
17670,1124818,130.066,3.479,193.481,-96.037,-15.7489,-142.251,-9.07744,-11.9438,9.34541,-0.11792,0.32489,-0.667084,0.659882,-121.483,62.5333,-20.7417,-7300,-28867
17676,1124824,105.286,-0.305176,134.094,-95.2679,-14.837,-142.416,-7.26387,-4.72773,8.55586,-0.124878,0.318359,-0.665558,0.663269,-120.967,63.35,-21.875,-7300,-28867
17682,1124830,67.1997,19.9585,105.835,-94.1364,-13.4637,-142.696,-8.92432,-4.75645,6.01973,-0.134949,0.308167,-0.663361,0.668335,-119.908,64.9417,-24.1,-7309,-28866
17688,1124836,24.5972,26.062,64.8193,-93.8617,-13.0573,-142.894,-3.42617,-9.75215,2.1916,-0.137085,0.304504,-0.663361,0.669586,-119.333,65.7167,-25.2,-7309,-28866
17694,1124842,5.06592,10.7422,41.8091,-93.7134,-12.7551,-142.998,2.05762,-11.2212,0.564648,-0.138702,0.302094,-0.663513,0.670166,-118.775,66.475,-26.2667,-7309,-28866
17700,1124848,14.4043,13.7329,38.4521,-93.5156,-12.4805,-143.119,1.67002,-9.0583,0.244043,-0.140259,0.299683,-0.663391,0.671051,-118.233,67.175,-27.2583,-7309,-28866
17706,1124854,15.625,20.3857,42.7856,-93.2739,-12.1838,-143.311,-2.7084,-6.24941,2.15332,-0.141602,0.296661,-0.663208,0.672302,-117.725,67.8167,-28.1667,-7309,-28866
17712,1124860,9.21631,8.66699,33.0811,-92.9114,-11.6345,-143.542,-1.51689,-8.99609,1.29199,-0.144531,0.29187,-0.663055,0.67392,-116.808,68.925,-29.7083,-7309,-28866
17718,1124866,4.3335,9.15527,25.5127,-92.7795,-11.4203,-143.624,-2.16289,-10.1493,0.736914,-0.145691,0.29007,-0.663025,0.674469,-116.392,69.425,-30.375,-7309,-28866
17724,1124872,11.2915,10.6201,18.1885,-92.6147,-11.25,-143.712,-1.72744,-9.53203,1.39248,-0.146667,0.288391,-0.66272,0.675293,-115.992,69.8833,-30.9917,-7309,-28866
17730,1124878,15.8081,5.49316,13.6719,-92.439,-11.0962,-143.773,-0.913965,-9.00566,2.22988,-0.147705,0.286987,-0.66217,0.676178,-115.625,70.3,-31.5667,-7309,-28866
17736,1124884,10.8643,2.86865,6.28662,-92.2797,-10.9698,-143.817,0.0239258,-9.61338,1.40684,-0.14859,0.285797,-0.661652,0.677002,-115.283,70.675,-32.0917,-7309,-28866
17742,1124890,7.8125,4.69971,4.94385,-92.005,-10.7501,-143.91,0.0239258,-10.6996,1.24414,-0.150085,0.283722,-0.660797,0.678406,-114.692,71.3583,-33.0333,-7309,-28866
17748,1124896,10.8643,2.19727,3.66211,-91.8622,-10.6567,-143.943,0.358887,-9.91006,1.66045,-0.150848,0.282806,-0.660278,0.679108,-114.45,71.6583,-33.475,-7309,-28866
17754,1124902,11.6577,3.54004,3.35693,-91.7194,-10.5634,-143.981,1.33027,-10.0967,2.34951,-0.15152,0.28186,-0.65976,0.679871,-114.225,71.9333,-33.8667,-7309,-28866
17760,1124908,8.23975,1.83105,4.88281,-91.5985,-10.4645,-144.014,1.33984,-10.4364,1.28242,-0.152252,0.280975,-0.659332,0.68045,-114,72.1667,-34.2083,-7309,-28866
17766,1124914,5.61523,9.15527,8.78906,-91.3788,-10.2393,-144.135,0.16748,-11.3169,0.397168,-0.152802,0.279877,-0.659119,0.681,-113.775,72.375,-34.5417,-7309,-28866
17772,1124920,11.9629,3.90625,9.58252,-91.2469,-10.1239,-144.174,0.76084,-10.4269,1.225,-0.154175,0.277679,-0.658447,0.682251,-113.383,72.7583,-35.0417,-7309,-28866
17778,1124926,15.8691,5.31006,10.3149,-91.0931,-10.0085,-144.218,0.736914,-9.2832,2.37344,-0.154999,0.276581,-0.657928,0.683014,-113.217,72.9333,-35.2833,-7309,-28866
17784,1124932,14.7705,5.79834,11.7188,-90.9448,-9.8877,-144.261,0.497656,-8.63721,2.71797,-0.155823,0.275421,-0.65744,0.683746,-113.075,73.0667,-35.5083,-7309,-28866
17790,1124938,8.48389,6.46973,11.8408,-90.8295,-9.76685,-144.311,0.272754,-8.87646,2.29209,-0.156555,0.274323,-0.657166,0.684296,-112.933,73.1917,-35.7583,-7309,-28866
17796,1124944,0,6.7749,11.5356,-90.6812,-9.53064,-144.393,0.478516,-9.59902,1.50254,-0.157257,0.273315,-0.657074,0.684631,-112.8,73.2833,-36.0083,-7309,-28866
17802,1124950,-0.427246,6.22559,11.9019,-90.6152,-9.41528,-144.437,0.133984,-9.92441,1.24893,-0.158447,0.271301,-0.657013,0.685211,-112.542,73.4667,-36.4333,-7300,-28867
17808,1124956,0.854492,5.49316,11.6577,-90.5493,-9.29993,-144.481,-0.124414,-9.41719,1.45947,-0.159058,0.270325,-0.656982,0.685486,-112.45,73.55,-36.6,-7300,-28867
17814,1124962,1.28174,4.88281,10.376,-90.4779,-9.19556,-144.514,-0.062207,-9.10137,1.78965,-0.159637,0.269409,-0.656891,0.685791,-112.35,73.625,-36.7333,-7300,-28867
17820,1124968,-0.244141,3.479,9.46045,-90.4175,-9.09119,-144.542,0.0382813,-9.12529,1.80879,-0.160217,0.268585,-0.65683,0.686035,-112.25,73.6917,-36.85,-7300,-28867
17826,1124974,-4.21143,3.66211,7.8125,-90.3351,-8.90991,-144.597,0.133984,-9.16357,1.40205,-0.160736,0.267822,-0.65683,0.686218,-112.142,73.75,-36.9583,-7300,-28867
17832,1124980,-5.67627,4.45557,7.62939,-90.3076,-8.82202,-144.63,0.172266,-9.72344,1.17715,-0.161591,0.266388,-0.656982,0.686432,-111.917,73.8833,-37.1833,-7300,-28867
17838,1124986,-6.28662,4.21143,6.7749,-90.2802,-8.73962,-144.657,-0.0861328,-9.82393,0.961816,-0.161957,0.265717,-0.657104,0.686493,-111.825,73.9583,-37.3167,-7300,-28867
17844,1124992,-5.7373,3.90625,6.34766,-90.2527,-8.66272,-144.69,-0.14834,-10.0488,0.861328,-0.162323,0.265076,-0.657196,0.686554,-111.742,74.0333,-37.45,-7300,-28867
17850,1124998,-4.27246,3.05176,5.7373,-90.2252,-8.58582,-144.712,-0.0287109,-10.1828,0.77998,-0.16272,0.264465,-0.657227,0.686646,-111.667,74.125,-37.5417,-7300,-28867
17856,1125004,-0.0610352,2.80762,4.5166,-90.1373,-8.44849,-144.75,-0.0191406,-10.1589,0.890039,-0.163086,0.263916,-0.657227,0.686798,-111.592,74.2,-37.6083,-7300,-28867
17862,1125010,0.305176,1.58691,4.76074,-90.0934,-8.38257,-144.767,-0.277539,-10.7235,0.291895,-0.16391,0.262787,-0.657043,0.687195,-111.45,74.35,-37.7417,-7300,-28867
17868,1125016,2.99072,1.52588,4.21143,-90.033,-8.31665,-144.778,-0.320605,-10.9102,0.0765625,-0.164337,0.262268,-0.65686,0.687469,-111.392,74.4167,-37.7917,-7300,-28867
17874,1125022,7.32422,0.854492,3.90625,-89.9561,-8.25623,-144.789,-0.689063,-10.7522,-0.0334961,-0.164825,0.261749,-0.656555,0.687836,-111.35,74.475,-37.8333,-7300,-28867
17880,1125028,12.0239,-0.12207,2.80762,-89.8572,-8.20129,-144.794,-0.220117,-10.6757,0.401953,-0.165344,0.261292,-0.656128,0.688324,-111.308,74.525,-37.8583,-7300,-28867
17886,1125034,20.5688,-3.17383,2.56348,-89.6045,-8.09692,-144.772,0.0765625,-10.446,0.789551,-0.165985,0.260864,-0.655487,0.688934,-111.233,74.5917,-37.8667,-7300,-28867
17892,1125040,22.3389,-3.78418,2.50244,-89.4617,-8.04749,-144.756,0.110059,-10.3264,1.0623,-0.167389,0.26001,-0.653992,0.690338,-111.2,74.6,-37.925,-7300,-28867
17898,1125046,23.4985,-4.5166,3.11279,-89.3134,-7.99805,-144.739,0.0861328,-10.5034,0.736914,-0.168152,0.259613,-0.653198,0.691071,-111.167,74.6083,-38.0083,-7300,-28867
17904,1125052,25.2686,-5.24902,3.84521,-89.165,-7.93762,-144.717,0.196191,-10.9054,0.579004,-0.168976,0.259186,-0.652344,0.691803,-111.15,74.625,-38.0833,-7300,-28867
17910,1125058,28.7476,-6.5918,5.00488,-88.9948,-7.8772,-144.684,0.263184,-10.9149,0.559863,-0.169891,0.258759,-0.651398,0.692627,-111.108,74.6417,-38.1583,-7300,-28867
17916,1125064,35.4004,-7.26318,7.50732,-88.8135,-7.81128,-144.657,-0.0239258,-10.6039,0.583789,-0.170868,0.25827,-0.650391,0.693512,-111.075,74.675,-38.25,-7300,-28867
17922,1125070,38.5742,-8.72803,8.36182,-88.407,-7.66846,-144.58,0.0382813,-10.1685,0.947461,-0.173126,0.257263,-0.648071,0.695496,-110.983,74.7667,-38.4667,-7309,-28866
17928,1125076,39.0625,-8.72803,9.09424,-88.1927,-7.59155,-144.536,0.492871,-10.6518,1.1293,-0.174316,0.256744,-0.646851,0.696533,-110.958,74.8167,-38.6,-7309,-28866
17934,1125082,40.8936,-9.0332,9.94873,-87.973,-7.51465,-144.492,0.387598,-10.6805,0.684277,-0.175537,0.256195,-0.645599,0.697601,-110.933,74.8667,-38.7417,-7309,-28866
17940,1125088,44.1895,-7.87354,11.8408,-87.7368,-7.42126,-144.454,-0.129199,-10.4604,0.727344,-0.176819,0.255524,-0.644287,0.69873,-110.883,74.925,-38.9,-7309,-28866
17946,1125094,50.7813,-9.33838,13.3057,-87.4841,-7.33337,-144.41,0.267969,-10.2881,1.11973,-0.178162,0.254852,-0.642853,0.699951,-110.817,74.975,-39.0583,-7309,-28866
17952,1125100,51.3916,-8.05664,14.8926,-86.9513,-7.14111,-144.322,0.674707,-10.3216,1.79922,-0.18103,0.253387,-0.639832,0.702515,-110.675,75.0583,-39.4333,-7309,-28866
17958,1125106,51.5747,-5.92041,17.4561,-86.6821,-7.02576,-144.283,0.430664,-10.3455,2.01455,-0.182495,0.252472,-0.638367,0.703796,-110.608,75.075,-39.6,-7309,-28866
17964,1125112,49.9268,-6.34766,20.5078,-86.424,-6.89941,-144.25,1.04316,-10.5178,2.13896,-0.184021,0.251526,-0.636993,0.704987,-110.517,75.0833,-39.75,-7309,-28866
17970,1125118,48.8892,-6.7749,22.2778,-86.1713,-6.76758,-144.212,1.75615,-11.5514,3.03379,-0.185608,0.250549,-0.63562,0.706146,-110.433,75.1083,-39.8667,-7309,-28866
17976,1125124,48.7061,-4.08936,25.3296,-85.9131,-6.61926,-144.179,2.0002,-11.7906,3.05771,-0.187164,0.24939,-0.634338,0.707306,-110.358,75.1417,-39.9833,-7309,-28866
17982,1125130,49.3164,0.0610352,33.5693,-85.3912,-6.2677,-144.146,1.09102,-11.0729,2.97158,-0.190552,0.246613,-0.631836,0.709595,-110.192,75.2333,-40.2417,-7309,-28866
17988,1125136,48.2178,1.15967,36.7432,-85.1385,-6.06445,-144.141,1.21543,-11.738,2.76582,-0.192322,0.245026,-0.630707,0.710693,-110.108,75.2667,-40.425,-7309,-28866
17994,1125142,45.5322,1.64795,40.1001,-84.8969,-5.85022,-144.13,1.33027,-13.0491,2.38779,-0.194092,0.243378,-0.629669,0.71167,-110.017,75.3,-40.6,-7309,-28866
18000,1125148,43.7622,1.52588,46.5088,-84.6606,-5.60303,-144.119,1.10059,-13.9344,1.70352,-0.196075,0.241547,-0.628754,0.712555,-109.917,75.3083,-40.8,-7309,-28866
18006,1125154,52.3071,1.0376,55.3589,-84.1498,-5.04272,-144.08,0.808691,-14.0014,1.37334,-0.198242,0.239594,-0.627808,0.71347,-109.65,75.3667,-41.2583,-7309,-28866
18012,1125160,56.1523,0.244141,60.8521,-83.8586,-4.73511,-144.047,1.97627,-14.4799,2.88545,-0.203094,0.23526,-0.625549,0.715515,-109.483,75.4083,-41.5167,-7309,-28866
18018,1125166,58.7769,0.610352,67.8101,-83.5565,-4.38904,-144.014,1.76572,-13.7238,2.82803,-0.205872,0.232819,-0.624359,0.716583,-109.292,75.475,-41.825,-7309,-28866
18024,1125172,60.3638,1.89209,74.2798,-83.2489,-4.0155,-143.981,0.875684,-12.7955,2.21553,-0.208801,0.230133,-0.623199,0.71759,-109.092,75.55,-42.1083,-7309,-28866
18030,1125178,59.9365,2.86865,80.7495,-82.9413,-3.60901,-143.943,1.3207,-13.4224,3.21084,-0.211884,0.227264,-0.622101,0.718567,-108.908,75.625,-42.3833,-7309,-28866
18036,1125184,60.9131,4.57764,90.6372,-82.326,-2.7301,-143.86,2.79453,-13.9248,3.57451,-0.215149,0.224304,-0.621033,0.719452,-108.467,75.8083,-42.9583,-7317,-28865
18042,1125190,61.3403,9.8877,97.9004,-82.0129,-2.24121,-143.844,2.29209,-15.4321,2.89023,-0.221863,0.217621,-0.619049,0.721191,-108.217,75.9167,-43.25,-7317,-28865
18048,1125196,62.9272,10.7422,106.262,-81.6943,-1.71387,-143.822,2.23945,-16.0542,2.64619,-0.225494,0.213806,-0.618103,0.721985,-107.933,76.025,-43.5333,-7317,-28865
18054,1125202,66.4063,14.1602,112.427,-81.3593,-1.15906,-143.806,2.51221,-15.724,2.42607,-0.229248,0.209747,-0.617126,0.722839,-107.625,76.15,-43.875,-7317,-28865
18060,1125208,73.5474,15.9302,119.08,-80.9857,-0.571289,-143.795,1.75137,-14.7239,2.04805,-0.233185,0.205353,-0.615997,0.723785,-107.308,76.2667,-44.2,-7317,-28865
18066,1125214,72.1436,15.8081,136.841,-80.6177,0.0604248,-143.784,3.21563,-15.4608,3.14863,-0.237305,0.200653,-0.61496,0.72467,-106.958,76.3667,-44.5583,-7317,-28865
18072,1125220,76.0498,24.0479,144.348,-79.8706,1.43921,-143.74,3.88076,-15.1929,3.99082,-0.246216,0.190521,-0.613007,0.726074,-106.167,76.6333,-45.35,-7317,-28865
18078,1125226,80.0171,26.6724,153.015,-79.4696,2.19177,-143.734,4.99092,-13.2836,5.21104,-0.250885,0.184906,-0.611938,0.726837,-105.717,76.775,-45.7667,-7317,-28865
18084,1125232,80.8105,31.25,160.889,-79.0631,2.98279,-143.734,6.01016,-12.4079,6.3499,-0.255646,0.178894,-0.610931,0.727509,-105.225,76.925,-46.1417,-7317,-28865
18090,1125238,76.4771,38.3911,169.739,-78.6841,3.81775,-143.762,5.19668,-12.7189,6.94326,-0.260437,0.172546,-0.610168,0.727997,-104.742,77.0667,-46.525,-7317,-28865
18096,1125244,56.3354,49.5605,193.726,-78.0579,5.67444,-143.855,2.82324,-14.0062,5.05791,-0.265259,0.165649,-0.609772,0.72818,-103.683,77.3667,-47.375,-7317,-28865
18102,1125250,52.4902,47.2412,205.444,-77.7942,6.67969,-143.866,2.3543,-17.2936,0.689063,-0.275696,0.151245,-0.610016,0.727234,-103.083,77.5333,-47.8917,-7317,-28865
18108,1125256,54.4434,46.9971,218.689,-77.5195,7.75085,-143.86,1.99541,-18.6621,0.062207,-0.281494,0.143585,-0.610168,0.72644,-102.45,77.7083,-48.425,-7317,-28865
18114,1125262,60.4858,44.6777,230.347,-77.2174,8.87146,-143.828,1.00967,-20.7149,-0.349316,-0.287689,0.135651,-0.610138,0.725555,-101.75,77.8917,-48.9583,-7317,-28865
18120,1125268,65.1245,47.3633,242.126,-76.8933,10.047,-143.789,-0.0861328,-22.9544,-2.4165,-0.294189,0.127258,-0.610016,0.724579,-101.033,78.0833,-49.5,-7317,-28865
18126,1125274,77.4536,28.7476,278.076,-76.1298,12.6233,-143.492,1.33506,-24.9163,-3.80898,-0.301361,0.118591,-0.609711,0.723358,-99.55,78.45,-50.55,-7317,-28865
18132,1125280,86.5479,23.6206,300.293,-75.6573,14.046,-143.24,6.17764,-30.9887,-3.08164,-0.318298,0.10025,-0.608093,0.720245,-98.7083,78.6083,-51.1083,-7317,-28865
18138,1125286,105.286,21.9116,321.106,-75.0806,15.5566,-142.938,7.10117,-32.673,-4.39756,-0.32785,0.0900879,-0.606506,0.718628,-97.8083,78.7917,-51.6833,-7317,-28865
18144,1125292,133.545,22.583,341.858,-74.35,17.1606,-142.592,7.34521,-32.1371,-5.22061,-0.338013,0.078949,-0.604034,0.717316,-96.8083,78.9667,-52.275,-7317,-28865
18150,1125298,166.321,23.4985,362.61,-73.4326,18.8525,-142.196,7.32129,-30.0651,-4.82344,-0.348785,0.066803,-0.600525,0.716339,-95.7167,79.125,-52.875,-7317,-28865
18156,1125304,207.825,26.1841,405.09,-71.1639,22.4945,-141.147,6.30684,-28.8976,-3.84727,-0.360107,0.0537415,-0.596069,0.715546,-93.4667,79.3583,-54.1083,-7309,-28866
18162,1125310,216.003,22.9492,427.673,-69.8676,24.4446,-140.455,2.56006,-29.132,-2.49307,-0.385101,0.0259705,-0.585327,0.712952,-92.1833,79.425,-54.825,-7309,-28866
18168,1125316,221.069,15.4419,447.937,-68.4668,26.4551,-139.625,2.94287,-29.6297,-1.65088,-0.398529,0.0114136,-0.579285,0.710907,-90.825,79.4333,-55.6333,-7309,-28866
18174,1125322,224.548,2.56348,464.844,-66.9562,28.493,-138.625,2.85195,-31.4959,0.224902,-0.412537,-0.00320435,-0.572693,0.708313,-89.3667,79.4167,-56.5417,-7309,-28866
18180,1125328,223.45,-3.17383,480.347,-65.3522,30.564,-137.488,2.79453,-32.8597,-0.320605,-0.426971,-0.0179749,-0.565765,0.705109,-87.8083,79.325,-57.4917,-7309,-28866
18186,1125334,249.695,-26.6724,490.784,-61.5948,34.6124,-134.681,3.97646,-31.8739,-1.02881,-0.456451,-0.0474854,-0.54953,0.69809,-84.55,79.0167,-59.4667,-7309,-28866
18192,1125340,265.015,-32.5928,485.901,-59.4141,36.5131,-133.066,5.85225,-31.2375,1.42598,-0.470825,-0.0621948,-0.540039,0.694763,-82.8333,78.7833,-60.525,-7309,-28866
18198,1125346,260.864,-30.9448,473.389,-57.1729,38.3148,-131.385,7.15381,-34.9508,0.756055,-0.484528,-0.0765686,-0.530518,0.691223,-81.025,78.4583,-61.6917,-7309,-28866
