TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
16620,469213,0.488281,-3.17383,8.54492,-87.5391,-22.7692,-99.7009,3.79463,-8.94824,1.29199,0.351471,-0.546234,0.426453,-0.629364,-117.883,61.025,-17.8833,-10355,-28497
16626,469219,0.305176,-3.479,9.33838,-87.5281,-22.7142,-99.657,3.87119,-9.07744,1.07187,0.35202,-0.546173,0.426422,-0.62912,-117.842,61.025,-17.875,-10355,-28497
16632,469225,1.40381,-3.54004,10.0708,-87.5171,-22.6538,-99.613,4.09609,-9.06309,0.91875,0.3526,-0.546112,0.426453,-0.628876,-117.8,61.05,-17.85,-10355,-28497
16638,469231,2.31934,-2.86865,11.3525,-87.4951,-22.5934,-99.5691,4.23486,-9.10615,0.947461,0.353241,-0.54599,0.426422,-0.628601,-117.758,61.0917,-17.8333,-10355,-28497
16644,469237,3.41797,-0.427246,14.2212,-87.4731,-22.522,-99.5306,4.43105,-9.06787,0.832617,0.354584,-0.545624,0.426483,-0.628143,-117.7,61.125,-17.825,-10355,-28497
16650,469243,3.66211,0.488281,15.9912,-87.4127,-22.3627,-99.4757,4.42627,-9.19707,0.655566,0.355286,-0.545349,0.426544,-0.62793,-117.617,61.2,-17.8417,-10355,-28497
16656,469249,4.5166,1.09863,17.7612,-87.3798,-22.2693,-99.4537,4.33057,-9.22578,0.775195,0.356018,-0.545013,0.426666,-0.627716,-117.567,61.25,-17.8417,-10355,-28497
16662,469255,5.92041,2.13623,19.4092,-87.3303,-22.1704,-99.4318,4.21094,-9.16836,0.961816,0.356812,-0.544647,0.426819,-0.627502,-117.508,61.2917,-17.85,-10355,-28497
16668,469261,6.04248,3.2959,20.5078,-87.2864,-22.066,-99.4208,3.92383,-9.12051,1.02402,0.357635,-0.544159,0.426971,-0.62735,-117.458,61.325,-17.8583,-10355,-28497
16674,469267,6.89697,2.62451,22.3999,-87.2369,-21.9562,-99.4098,4.07695,-8.98652,1.22979,0.359375,-0.543121,0.427368,-0.626984,-117.408,61.375,-17.9,-10355,-28497
16680,469273,5.67627,3.72314,23.3765,-87.1436,-21.7255,-99.3823,3.99561,-8.98652,1.24414,0.360291,-0.542572,0.427582,-0.626801,-117.283,61.5083,-18.025,-10355,-28497
16686,469279,5.37109,2.50244,24.5361,-87.0996,-21.6046,-99.3604,3.78984,-9.13965,1.3207,0.361176,-0.541992,0.427856,-0.626587,-117.217,61.55,-18.075,-10355,-28497
16692,469285,5.00488,1.46484,25.1465,-87.0612,-21.4783,-99.3384,3.72285,-9.09658,1.43555,0.362122,-0.541443,0.428131,-0.626343,-117.142,61.6,-18.1083,-10355,-28497
16698,469291,4.45557,0.488281,25.7568,-87.0282,-21.3519,-99.3109,3.66543,-9.0583,1.4499,0.363098,-0.540894,0.428436,-0.626038,-117.067,61.6583,-18.1167,-10355,-28497
16704,469297,4.3335,-0.183105,26.3062,-87.0007,-21.2201,-99.278,3.63672,-9.00088,1.58867,0.365082,-0.539886,0.429047,-0.625336,-116.975,61.7333,-18.1417,-10355,-28497
16710,469303,2.92969,-1.64795,27.4048,-86.9513,-20.9564,-99.1956,3.96689,-9.03438,1.88535,0.366119,-0.539429,0.429352,-0.624908,-116.825,61.8833,-18.1833,-10355,-28497
16716,469309,1.64795,-0.0610352,28.3813,-86.9293,-20.8136,-99.1626,3.78506,-8.93389,1.56475,0.367157,-0.538971,0.429688,-0.624451,-116.725,61.9917,-18.2083,-10314,-28502
16722,469315,0.732422,-1.58691,29.3579,-86.9183,-20.6708,-99.1241,3.87119,-9.07266,1.47383,0.368164,-0.538483,0.430084,-0.624023,-116.625,62.0917,-18.2333,-10314,-28502
16728,469321,0.12207,-1.2207,31.0059,-86.9073,-20.5225,-99.0857,4.20615,-9.35498,1.31592,0.369171,-0.538025,0.430542,-0.623505,-116.525,62.1667,-18.2833,-10314,-28502
16734,469327,0.854492,-3.23486,35.1563,-86.9019,-20.3632,-99.0417,4.09131,-9.7043,1.10059,0.371307,-0.537018,0.431549,-0.622406,-116.433,62.25,-18.3,-10314,-28502
16740,469333,1.64795,-4.94385,36.377,-86.8799,-20.0226,-98.9319,3.92861,-9.94355,0.75127,0.372528,-0.536499,0.432068,-0.621765,-116.233,62.425,-18.35,-10314,-28502
16746,469339,4.21143,-7.56836,38.8184,-86.8634,-19.8358,-98.855,3.93818,-10.135,0.631641,0.37381,-0.53598,0.432587,-0.621094,-116.15,62.525,-18.3417,-10314,-28502
16752,469345,6.95801,-10.9863,41.1377,-86.8414,-19.6381,-98.7616,4.55068,-10.2163,1.21543,0.375244,-0.535461,0.433044,-0.620361,-116.058,62.6167,-18.3417,-10314,-28502
16758,469351,7.93457,-8.66699,43.5791,-86.8085,-19.4348,-98.6792,4.6416,-9.84785,1.11494,0.376892,-0.534943,0.433411,-0.619537,-115.942,62.725,-18.3583,-10314,-28502
16764,469357,7.93457,-9.76563,51.7578,-86.781,-19.2096,-98.5913,6.55566,-11.0106,2.65098,0.38031,-0.53363,0.434357,-0.61792,-115.842,62.85,-18.3417,-10314,-28502
16770,469363,6.71387,-0.976563,59.8755,-86.7096,-18.6823,-98.454,6.13936,-10.245,1.89971,0.382202,-0.532867,0.434967,-0.616974,-115.633,63.0833,-18.3583,-10314,-28502
16776,469369,5.43213,0,66.5283,-86.6711,-18.3636,-98.41,5.2876,-10.3407,1.91406,0.384125,-0.531738,0.435913,-0.616089,-115.492,63.2167,-18.3833,-10314,-28502
16782,469375,3.66211,-1.70898,71.167,-86.6492,-18.0231,-98.3551,4.73252,-10.379,2.05762,0.386169,-0.530487,0.437042,-0.615082,-115.333,63.3417,-18.4,-10314,-28502
16788,469381,0.854492,-2.38037,76.6602,-86.6382,-17.6605,-98.2947,5.58428,-11.0872,2.68447,0.388306,-0.529205,0.438293,-0.613953,-115.175,63.4583,-18.45,-10314,-28502
16794,469387,-3.60107,-1.09863,88.4399,-86.6437,-16.8475,-98.1848,5.36895,-10.8862,2.94287,0.392853,-0.526459,0.441345,-0.611237,-114.983,63.575,-18.4583,-10314,-28502
16800,469393,-7.26318,0.0610352,92.8955,-86.6711,-16.4026,-98.1299,5.51729,-11.0633,3.56494,0.395264,-0.524963,0.443146,-0.60968,-114.575,63.8917,-18.5083,-10314,-28502
16806,469399,-10.8643,2.19727,98.2666,-86.7041,-15.9357,-98.0859,5.4168,-10.9437,3.99082,0.397675,-0.523407,0.445129,-0.608002,-114.35,64.0667,-18.5417,-10314,-28502
16812,469405,-14.4043,3.66211,102.6,-86.759,-15.4468,-98.053,4.87129,-10.6374,4.17744,0.400085,-0.521729,0.447357,-0.606201,-114.108,64.2667,-18.5917,-10314,-28502
16818,469411,-20.3247,3.78418,105.835,-86.8359,-14.9414,-98.0145,4.34014,-10.3599,4.19658,0.402527,-0.52002,0.449768,-0.604279,-113.858,64.475,-18.625,-10314,-28502
16824,469417,-28.0151,-0.488281,110.779,-87.0557,-13.9032,-97.9102,4.62725,-11.1877,4.27793,0.407257,-0.516632,0.45517,-0.599945,-113.575,64.6917,-18.6,-10314,-28502
16830,469423,-32.2876,2.86865,115.723,-87.1875,-13.3539,-97.8717,5.86182,-11.2738,4.53633,0.409668,-0.515076,0.457977,-0.597504,-112.967,65.0917,-18.425,-10314,-28502
16836,469429,-36.2549,7.99561,121.338,-87.3358,-12.7771,-97.8552,5.56035,-11.1925,3.94297,0.412018,-0.513367,0.461029,-0.594971,-112.633,65.3417,-18.3333,-10322,-28501
16842,469435,-40.6494,6.5918,126.343,-87.5006,-12.1729,-97.8278,4.60811,-11.1781,3.25391,0.414337,-0.511475,0.464386,-0.592377,-112.3,65.5833,-18.2667,-10322,-28501
16848,469441,-44.7998,4.08936,131.592,-87.6929,-11.5521,-97.7948,4.93828,-11.6088,2.74668,0.416687,-0.509613,0.467926,-0.589569,-111.967,65.8,-18.2083,-10322,-28501
16854,469447,-47.1802,-0.0610352,143.982,-88.0939,-10.2173,-97.6959,5.1584,-11.8768,2.21074,0.421692,-0.505829,0.475403,-0.583221,-111.608,66.0417,-18.1667,-10322,-28501
16860,469453,-49.0112,-1.70898,151.062,-88.3081,-9.49768,-97.63,5.14404,-12.0203,2.32559,0.424438,-0.503876,0.479279,-0.579773,-110.783,66.5333,-18.0667,-10322,-28501
16866,469459,-51.3306,-4.39453,157.654,-88.5333,-8.7561,-97.5586,4.70859,-11.7571,1.88535,0.427338,-0.501801,0.483307,-0.57608,-110.317,66.75,-18.0333,-10322,-28501
16872,469465,-53.772,-9.33838,162.598,-88.775,-7.98706,-97.4597,4.42148,-11.9007,2.30166,0.430359,-0.499725,0.487457,-0.572113,-109.808,66.975,-17.95,-10322,-28501
16878,469471,-57.9224,-14.5264,168.823,-89.0387,-7.18506,-97.3389,4.93828,-12.1304,2.49785,0.433563,-0.497681,0.491638,-0.567902,-109.283,67.225,-17.825,-10322,-28501
16884,469477,-65.3687,-17.8833,189.087,-89.6265,-5.45471,-97.0697,6.9002,-13.207,1.12451,0.440369,-0.493652,0.500427,-0.558411,-108.275,67.7167,-17.55,-10322,-28501
16890,469483,-67.2607,-17.5171,201.355,-89.9286,-4.50439,-96.9434,7.34521,-14.1928,0.655566,0.444031,-0.491425,0.505157,-0.553192,-107.767,67.9833,-17.4,-10322,-28501
16896,469489,-65.1855,-20.6299,215.82,-90.2252,-3.48267,-96.806,7.45049,-14.767,-0.593359,0.447906,-0.488953,0.510193,-0.547638,-107.192,68.2667,-17.25,-10322,-28501
16902,469495,-60.4248,-26.062,231.995,-90.4999,-2.38403,-96.6467,6.43125,-14.7574,-2.5792,0.452148,-0.486176,0.51535,-0.541779,-106.567,68.5083,-17.0417,-10322,-28501
16908,469501,-60.8521,-35.7666,244.629,-90.7745,-1.21948,-96.4435,6.23506,-15.5948,-2.65576,0.462158,-0.479828,0.525848,-0.528748,-105.892,68.7417,-16.8583,-10322,-28501
16914,469507,-58.2886,-54.8706,272.827,-91.3019,1.29639,-95.9106,7.67061,-16.4657,-1.04316,0.467926,-0.476501,0.531036,-0.521423,-104.433,69.2417,-16.4,-10322,-28501
16920,469513,-57.9224,-59.5703,287.415,-91.5491,2.66418,-95.6085,9.07266,-16.3892,0.913965,0.474091,-0.472961,0.536316,-0.513611,-103.6,69.475,-16.1583,-10322,-28501
16926,469519,-58.6548,-58.8989,303.894,-91.7963,4.10889,-95.3174,11.3982,-15.1067,3.12949,0.480652,-0.469147,0.541656,-0.505371,-102.692,69.7167,-15.9,-10322,-28501
16932,469525,-62.2559,-51.4526,324.829,-92.0544,5.64697,-95.0757,12.6041,-13.3984,3.21563,0.487427,-0.464874,0.547241,-0.496704,-101.7,69.975,-15.625,-10322,-28501
16938,469531,-72.6318,-36.377,345.947,-92.3676,7.28394,-94.9164,11.6375,-13.4894,3.36875,0.500916,-0.454437,0.560303,-0.478058,-100.625,70.225,-15.35,-10322,-28501
16944,469537,-87.2192,-31.7993,375.061,-93.1091,10.7721,-94.6967,7.5749,-15.7384,2.63184,0.507355,-0.448425,0.56778,-0.467957,-98.425,70.6667,-14.7583,-10322,-28501
16950,469543,-93.5059,-35.2783,384.399,-93.5156,12.5903,-94.5813,6.13457,-16.4227,2.6127,0.513947,-0.44223,0.575378,-0.457336,-97.2417,70.875,-14.4583,-10322,-28501
16956,469549,-101.501,-38.9404,392.578,-93.9551,14.447,-94.4604,5.19189,-17.0639,3.53145,0.520508,-0.435883,0.583008,-0.446136,-95.95,71.0917,-14.1667,-10322,-28501
16962,469555,-109.253,-47.3022,399.292,-94.4385,16.3312,-94.3506,4.47891,-17.0256,3.2252,0.527069,-0.429504,0.590668,-0.434418,-94.575,71.2583,-13.8917,-10322,-28501
16968,469561,-125.366,-51.5137,401.978,-94.9933,18.2318,-94.2407,4.09609,-18.5138,3.29697,0.53949,-0.41687,0.606232,-0.409302,-93.15,71.3917,-13.6167,-10322,-28501
16974,469567,-121.704,-70.4346,405.762,-96.0645,22.066,-93.9221,4.73252,-21.8107,3.52666,0.545563,-0.410797,0.61377,-0.395966,-90.1333,71.5583,-12.975,-10322,-28501
16980,469573,-117.432,-70.1294,407.288,-96.5479,23.9941,-93.7628,5.89053,-20.9877,3.30176,0.55191,-0.40451,0.620728,-0.382568,-88.5583,71.5583,-12.6083,-10322,-28501
16986,469579,-124.878,-70.3735,407.043,-97.0697,25.9167,-93.62,7.7376,-22.318,1.34463,0.558167,-0.39798,0.627441,-0.369141,-86.95,71.5083,-12.1917,-10322,-28501
16992,469585,-129.761,-52.9785,402.405,-97.6685,27.8009,-93.5925,8.45537,-26.2035,-0.205762,0.564117,-0.391541,0.634064,-0.355408,-85.25,71.4083,-11.7583,-10322,-28501
16998,469591,-115.784,-45.166,397.217,-98.2233,29.6521,-93.6255,8.64678,-27.3185,-1.04316,0.574066,-0.377991,0.647491,-0.328949,-83.4667,71.2333,-11.3167,-10322,-28501
17004,469597,-90.271,-42.0532,376.831,-99.1626,33.1897,-93.7738,9.221,-20.1838,-0.14834,0.578827,-0.370667,0.653564,-0.316681,-79.95,70.725,-10.5167,-10322,-28501
17010,469603,-82.0923,-53.6499,356.445,-99.5416,34.8322,-93.7848,9.43633,-17.0495,-0.885254,0.583344,-0.363434,0.65918,-0.304932,-78.1833,70.4083,-10.15,-10322,-28501
17016,469609,-64.27,-63.6597,331.787,-99.7888,36.3483,-93.7189,11.805,-14.3555,-0.45459,0.587921,-0.356659,0.66391,-0.293701,-76.425,70.05,-9.78333,-10322,-28501
17022,469615,-40.4663,-67.2607,302.307,-99.8822,37.7161,-93.609,13.0396,-9.08223,-1.13887,0.59256,-0.35025,0.667633,-0.283447,-74.65,69.6417,-9.43333,-10322,-28501
17028,469621,-16.2964,-80.0171,275.696,-99.7998,38.9575,-93.3948,10.3359,1.36377,-5.43115,0.602081,-0.338226,0.672119,-0.266968,-72.8917,69.2,-9.09167,-10322,-28501
17034,469627,-0.976563,8.54492,201.416,-99.6185,40.9735,-93.4552,-3.07686,-2.58398,-2.45479,0.607544,-0.331146,0.673126,-0.260834,-69.4833,68.2667,-8.55833,-10322,-28501
17040,469633,16.2354,-50.354,101.501,-99.3549,41.3251,-93.2355,-12.5754,-13.6951,2.02891,0.609009,-0.326019,0.675812,-0.256897,-67.85,67.775,-8.3,-10322,-28501
17046,469639,41.687,-135.986,22.7661,-98.5474,41.358,-92.373,0.708203,-11.8337,-1.90928,0.611359,-0.324005,0.675293,-0.255219,-66.2917,67.3,-8.075,-10322,-28501
17052,469645,50.9644,-81.7261,-38.4521,-97.8937,41.0394,-91.8127,8.75205,-9.50332,-0.497656,0.615692,-0.324554,0.671112,-0.255157,-64.8167,66.8417,-7.85833,-10322,-28501
17058,469651,60.4248,-72.7539,-90.21,-97.2125,40.4572,-91.2744,9.92441,-5.59385,-0.401953,0.619202,-0.328705,0.663086,-0.262177,-63.4083,66.4167,-7.65,-10322,-28501
17064,469657,70.4346,-58.5938,-155.884,-95.8118,38.7323,-90.2197,13.7669,-4.8043,-1.58389,0.620422,-0.332489,0.657837,-0.2677,-61.0167,65.75,-7.44167,-10322,-28501
17070,469663,80.4443,-34.1797,-166.321,-95.2295,37.7271,-89.9615,14.3938,-4.9,-1.47861,0.620605,-0.336548,0.652832,-0.274353,-60,65.5417,-7.43333,-10330,-28500
17076,469669,90.0879,-17.8833,-170.532,-94.6857,36.6943,-89.8352,13.7669,-3.88076,-1.27764,0.619995,-0.340302,0.648224,-0.281952,-59.1167,65.425,-7.5,-10330,-28500
17082,469675,94.7876,-0.549316,-171.021,-94.2133,35.6451,-89.8572,12.25,-2.31123,-0.722559,0.618835,-0.343689,0.64389,-0.290161,-58.375,65.3833,-7.625,-10330,-28500
17088,469681,93.9331,9.76563,-171.509,-93.8068,34.5959,-89.978,9.04873,0.617285,0.0861328,0.614807,-0.349396,0.636566,-0.307587,-57.7917,65.4083,-7.79167,-10330,-28500
17094,469687,78.4302,20.752,-176.636,-93.2465,32.4866,-90.4779,7.53662,1.7083,0.272754,0.612,-0.352112,0.633453,-0.316345,-57.0333,65.6083,-8.20833,-10330,-28500
17100,469693,66.4673,22.4609,-184.509,-93.1036,31.4044,-90.8185,6.07715,2.35908,0.330176,0.608643,-0.35495,0.630768,-0.324982,-56.7833,65.7583,-8.44167,-10330,-28500
17106,469699,53.2837,21.0571,-195.862,-93.0432,30.2838,-91.181,5.19668,2.20117,0.191406,0.604645,-0.358093,0.628357,-0.333466,-56.6667,65.9583,-8.70833,-10330,-28500
17112,469705,42.6025,20.0195,-209.717,-93.0432,29.1083,-91.5601,4.81387,1.27764,0.0957031,0.600128,-0.361725,0.626129,-0.341797,-56.675,66.2333,-9,-10330,-28500
17118,469711,35.5835,19.8364,-225.586,-93.0817,27.8668,-91.9336,4.96221,-0.0765625,-0.344531,0.589661,-0.370544,0.621613,-0.358429,-56.775,66.5333,-9.28333,-10330,-28500
17124,469717,32.7759,25.2075,-254.333,-93.186,25.1807,-92.7081,5.87617,-2.44043,-1.18672,0.583771,-0.37561,0.61911,-0.367035,-57.3333,67.1667,-9.75,-10330,-28500
17130,469723,36.0718,30.0903,-267.7,-93.2245,23.736,-93.1146,6.26855,-3.34961,-1.76094,0.577454,-0.380951,0.616425,-0.375946,-57.7083,67.475,-9.91667,-10330,-28500
17136,469729,40.4053,34.729,-277.527,-93.2465,22.2418,-93.5376,6.06279,-4.04346,-1.69873,0.57074,-0.386414,0.613525,-0.385284,-58.1667,67.7917,-10.075,-10330,-28500
17142,469735,45.4712,37.4756,-287.842,-93.2355,20.6982,-93.9661,5.69434,-4.3832,-1.6748,0.56369,-0.391937,0.610382,-0.394928,-58.7167,68.1167,-10.2333,-10330,-28500
17148,469741,53.2227,37.9028,-303.772,-93.197,19.1107,-94.389,4.65596,-4.26836,-1.42119,0.548859,-0.403137,0.603149,-0.4151,-59.4,68.4417,-10.4167,-10330,-28500
17154,469747,54.6265,34.9731,-310.608,-93.0377,15.8258,-95.1801,3.94775,-4.1918,-1.33027,0.541199,-0.408844,0.59903,-0.425446,-61.025,69.1667,-10.8167,-10330,-28500
17160,469753,54.5044,29.3579,-316.406,-92.9279,14.1394,-95.5206,3.21563,-4.34014,-1.22021,0.533386,-0.414734,0.594543,-0.435791,-61.8917,69.5333,-10.9833,-10330,-28500
17166,469759,53.4058,21.2402,-321.716,-92.807,12.431,-95.8173,2.74189,-4.62725,-1.18672,0.525513,-0.420807,0.58963,-0.446045,-62.875,69.9083,-11.1583,-10330,-28500
17172,469765,51.2085,13.1836,-325.928,-92.6752,10.6952,-96.059,2.68926,-4.94307,-1.30156,0.51767,-0.427185,0.58429,-0.456116,-63.9333,70.2833,-11.325,-10330,-28500
17178,469771,46.814,-0.549316,-331.116,-92.5433,8.94836,-96.2512,3.07207,-6.40254,-1.11494,0.501923,-0.440704,0.572418,-0.475464,-65.0417,70.65,-11.4833,-10330,-28500
17184,469777,46.0205,-7.32422,-333.252,-92.2632,5.42175,-96.5039,3.01943,-7.17773,-1.06709,0.49411,-0.447754,0.565948,-0.484741,-67.5417,71.3083,-11.8583,-10231,-28512
17190,469783,45.2271,-12.9395,-334.717,-92.1094,3.65295,-96.5643,2.99072,-7.94336,-0.957031,0.486328,-0.454987,0.559113,-0.493713,-68.8917,71.6167,-12.075,-10231,-28512
17196,469789,45.0439,-18.8599,-336.853,-91.9501,1.87317,-96.5863,3.03379,-8.93867,-1.04316,0.478638,-0.462341,0.55188,-0.502441,-70.1833,71.8917,-12.2667,-10231,-28512
17202,469795,46.3867,-22.4609,-338.623,-91.7853,0.0878906,-96.5863,3.07686,-9.94834,-0.899609,0.471039,-0.469818,0.544281,-0.510895,-71.575,72.1333,-12.5,-10231,-28512
17208,469801,48.2788,-30.5176,-343.445,-91.615,-1.6864,-96.5808,2.40693,-11.7332,-0.531152,0.455811,-0.48465,0.528351,-0.527313,-73.0417,72.3417,-12.7417,-10231,-28512
17214,469807,49.0112,-34.1797,-347.046,-91.2634,-5.27344,-96.5039,2.23467,-12.5467,-0.435449,0.448181,-0.492065,0.519958,-0.535248,-76.0917,72.6583,-13.175,-10231,-28512
17220,469813,49.3774,-37.5977,-350.037,-91.0876,-7.08069,-96.4435,2.35908,-12.9391,-0.196191,0.440521,-0.499481,0.511322,-0.54303,-77.6417,72.7333,-13.4,-10231,-28512
17226,469819,49.1943,-40.7104,-352.234,-90.9174,-8.88794,-96.3721,2.84717,-13.1257,-0.0430664,0.4328,-0.506866,0.502441,-0.550629,-79.15,72.775,-13.6,-10231,-28512
17232,469825,46.5088,-41.0156,-352.356,-90.7581,-10.6897,-96.3007,3.37354,-13.1113,0.110059,0.425018,-0.514252,0.493347,-0.558014,-80.7,72.775,-13.8,-10231,-28512
17238,469831,36.9263,-34.3018,-340.698,-90.5109,-14.2053,-96.2183,4.3832,-13.4224,0.406738,0.409088,-0.528595,0.47525,-0.572052,-82.275,72.7167,-13.9833,-10231,-28512
17244,469837,30.7617,-31.0669,-332.581,-90.4285,-15.8917,-96.2073,4.20137,-13.7047,0.330176,0.40097,-0.53537,0.466553,-0.578613,-85.5833,72.3833,-14.3,-10231,-28512
17250,469843,23.6816,-28.1982,-324.219,-90.3735,-17.5342,-96.2128,4.0291,-14.1114,0.210547,0.392822,-0.54187,0.458191,-0.584839,-87.25,72.1083,-14.4417,-10231,-28512
17256,469849,17.4561,-25.7568,-317.2,-90.3461,-19.1327,-96.2292,4.00518,-14.5229,-0.00957031,0.384583,-0.548096,0.450165,-0.590668,-88.8333,71.8333,-14.575,-10231,-28512
17262,469855,11.2915,-23.3154,-311.523,-90.3461,-20.6982,-96.2622,4.08652,-15.0828,-0.00478516,0.376282,-0.554138,0.442444,-0.596191,-90.4333,71.4833,-14.7083,-10231,-28512
17268,469861,1.09863,-21.7285,-303.223,-90.4285,-23.7415,-96.3281,4.6751,-16.7193,-0.311035,0.359497,-0.565643,0.427856,-0.606323,-92.05,71.0583,-14.8167,-10231,-28512
17274,469867,-2.86865,-21.6675,-301.025,-90.4944,-25.2356,-96.3611,4.79473,-17.6716,-0.334961,0.350983,-0.571198,0.420807,-0.610992,-95.2583,70.0667,-14.9917,-10231,-28512
17280,469873,-5.12695,-22.2168,-301.819,-90.5768,-26.7297,-96.3885,4.37363,-18.686,-0.330176,0.342407,-0.576691,0.413879,-0.615448,-96.8417,69.4833,-15.0583,-10231,-28512
17286,469879,-5.79834,-23.3765,-305.542,-90.6702,-28.2349,-96.405,3.91426,-19.6957,-0.200977,0.33374,-0.582092,0.406952,-0.61969,-98.3333,68.875,-15.15,-10231,-28512
17292,469885,-6.04248,-24.9634,-310.608,-90.7635,-29.762,-96.4105,3.675,-20.3608,-0.191406,0.324982,-0.587524,0.399902,-0.62384,-99.8083,68.2083,-15.25,-10231,-28512
17298,469891,-2.31934,-27.9541,-324.768,-90.9558,-32.8986,-96.3831,2.52178,-21.9734,0.215332,0.306946,-0.598358,0.385162,-0.631866,-101.267,67.4917,-15.325,-10256,-28509
17304,469897,1.83105,-31.25,-331.421,-91.0437,-34.5081,-96.3391,2.12939,-22.2318,0.502441,0.297729,-0.603821,0.377319,-0.635834,-104.125,65.8,-15.25,-10256,-28509
17310,469903,5.5542,-34.1797,-335.388,-91.1206,-36.1285,-96.2677,1.85664,-22.1122,0.952246,0.288513,-0.609253,0.36911,-0.639679,-105.525,64.8833,-15.1583,-10256,-28509
17316,469909,7.38525,-36.9873,-336.304,-91.2085,-37.749,-96.1743,1.40684,-22.0261,1.6748,0.279297,-0.614685,0.360596,-0.643433,-106.875,63.9417,-15.05,-10256,-28509
17322,469915,8.78906,-40.8936,-334.412,-91.3074,-39.3475,-96.0535,1.07666,-21.9064,2.30645,0.270142,-0.620026,0.351959,-0.647003,-108.15,63.0167,-14.95,-10256,-28509
17328,469921,7.8125,-45.4102,-324.036,-91.5601,-42.4677,-95.7404,0.425879,-21.6768,3.78506,0.252228,-0.630432,0.334534,-0.653381,-109.4,62.0333,-14.8917,-10256,-28509
17334,469927,7.56836,-45.9595,-317.139,-91.7084,-43.9618,-95.5591,0.344531,-21.8538,4.1583,0.24353,-0.635406,0.325989,-0.656189,-111.775,59.9167,-14.6917,-10256,-28509
17340,469933,7.44629,-43.0908,-309.448,-91.8512,-45.4175,-95.3943,0.263184,-22.1266,4.46455,0.235016,-0.640167,0.317596,-0.658752,-112.892,58.7833,-14.5333,-10256,-28509
17346,469939,7.56836,-37.0483,-300.72,-91.972,-46.8292,-95.2625,0.181836,-22.3371,4.39756,0.226654,-0.644653,0.309418,-0.661224,-113.975,57.6,-14.3667,-10256,-28509
17352,469945,8.78906,-28.5034,-290.649,-92.038,-48.1805,-95.1965,0.14834,-22.4711,3.97646,0.218506,-0.648682,0.301514,-0.663635,-114.992,56.4583,-14.2,-10256,-28509
17358,469951,10.1929,-6.89697,-263.611,-91.972,-50.6854,-95.3119,-1.52168,-21.8921,2.38301,0.202789,-0.655212,0.286743,-0.668762,-115.983,55.325,-14.05,-10256,-28509
17364,469957,10.376,4.3335,-245.605,-91.8237,-51.806,-95.5151,-3.60322,-21.2461,2.30166,0.195404,-0.657593,0.28006,-0.671448,-117.9,52.9833,-13.6833,-10256,-28509
17370,469963,10.9253,10.1318,-223.206,-91.6205,-52.8058,-95.7843,-6.92891,-19.7148,3.82813,0.188385,-0.659332,0.273987,-0.674225,-118.808,51.825,-13.4833,-10256,-28509
17376,469969,0.0610352,10.8643,-196.228,-91.4447,-53.6682,-96.0754,-10.0775,-18.6047,1.34463,0.182007,-0.660583,0.268585,-0.676941,-119.683,50.6583,-13.35,-10256,-28509
17382,469975,-11.1694,13.3057,-168.335,-91.2964,-54.3823,-96.405,-13.7143,-21.6241,-0.641211,0.176147,-0.661469,0.264313,-0.679291,-120.508,49.55,-13.25,-10256,-28509
17388,469981,-0.427246,6.71387,-118.408,-90.9338,-55.3986,-97.0367,-22.0739,-23.2989,-3.43096,0.166382,-0.662262,0.25885,-0.683105,-122.092,47.375,-13.1167,-10256,-28509
17394,469987,1.70898,5.7373,-98.999,-90.7361,-55.7336,-97.3389,-26.4523,-21.9399,-3.89512,0.162994,-0.662262,0.256897,-0.684631,-122.825,46.3333,-13.0583,-10256,-28509
17400,469993,-0.610352,2.50244,-81.4209,-90.5603,-55.9698,-97.6135,-30.4814,-20.4278,-3.1917,0.160339,-0.662018,0.255524,-0.686005,-123.525,45.3333,-12.9667,-10256,-28509
17406,469999,-6.7749,-6.34766,-64.3921,-90.4724,-56.1127,-97.8223,-32.0749,-18.6908,-1.44512,0.158264,-0.661682,0.2547,-0.687134,-124.175,44.3583,-12.8667,-10256,-28509
17412,470005,-18.4937,-15.686,-41.9312,-90.4999,-56.1292,-97.9486,-29.8498,-16.8868,-0.421094,0.156708,-0.661407,0.254547,-0.687805,-124.783,43.4583,-12.7667,-10256,-28509
17418,470011,-43.1519,-2.2583,25.4517,-90.6207,-55.6677,-98.3551,-19.9637,-16.1978,1.47861,0.155121,-0.660645,0.257507,-0.687775,-125.833,41.875,-12.5583,-10314,-28502
17424,470017,-49.6826,7.32422,60.791,-90.6262,-55.1678,-98.6902,-16.4562,-16.9729,1.50254,0.155273,-0.659424,0.261078,-0.687561,-126.283,41.1417,-12.5,-10314,-28502
17430,470023,-50.293,15.686,90.9424,-90.5823,-54.5142,-99.0967,-10.9197,-18.7052,0.29668,0.15625,-0.657532,0.26593,-0.687317,-126.675,40.4833,-12.4667,-10305,-28503
17436,470029,-165.649,-180.237,289.795,-92.406,-52.8772,-97.8992,46.5548,-46.9998,24.7536,0.15799,-0.655029,0.271698,-0.687042,-127.008,39.925,-12.425,-10305,-28503
