TimeSinceCollection,Timestamp,PlantarValue
1344,64416,8;55;42;9;20;37;53;39;11;37;11;26;57;70;22;9;20;32;3;8;15;60;3;4;58;49;33;59;232;225;9;132;152;262;503;468;31;25;40;444;143;56;28;56;68
1360,64432,8;59;46;9;23;41;58;38;12;37;8;27;51;68;23;8;16;29;3;5;8;53;2;4;60;40;17;43;216;181;9;131;112;179;397;414;20;16;24;362;92;61;33;55;62
1376,64448,18;70;58;14;23;48;60;40;12;37;8;25;51;70;24;8;11;29;3;6;3;51;3;4;54;32;12;38;194;150;9;131;90;107;264;327;10;6;8;234;37;54;33;41;48
1392,64464,28;87;75;15;30;57;65;39;16;40;7;25;51;72;21;8;8;29;3;6;3;45;3;3;53;20;9;24;158;83;10;122;58;66;131;189;8;4;2;105;9;26;33;34;42
1408,64480,43;109;102;16;39;68;68;42;16;40;8;24;49;75;21;9;8;24;2;7;3;39;3;4;47;20;4;26;129;32;11;95;32;49;62;126;8;3;3;51;1;6;3;13;18
1424,64496,50;128;106;17;41;70;70;41;16;41;8;23;45;74;20;9;8;18;3;7;3;34;2;4;41;16;5;24;86;15;12;66;25;33;36;52;11;3;3;21;0;3;3;6;0
1440,64512,56;135;116;18;43;74;69;41;19;41;8;25;41;74;16;10;6;16;3;7;3;24;2;4;29;12;4;13;45;0;12;42;8;12;23;1;12;4;3;15;0;2;1;6;0
1456,64528,62;149;128;19;46;78;72;42;19;41;6;24;43;74;13;8;3;12;3;7;3;22;2;4;23;9;4;12;29;0;12;40;2;7;19;0;15;2;2;8;0;5;2;6;0
1472,64544,71;155;132;20;49;82;73;41;19;41;7;23;43;73;13;8;6;12;3;8;3;20;3;4;19;6;6;13;21;0;12;33;2;5;17;0;16;3;2;5;0;1;2;4;0
1488,64560,73;163;139;20;53;85;74;41;19;41;6;21;42;70;12;8;6;12;3;7;3;23;2;4;20;4;6;12;20;0;11;33;2;5;14;0;14;2;1;4;0;1;3;4;0
1504,64576,77;165;140;21;53;87;74;41;20;42;6;19;42;67;12;8;6;15;7;7;3;19;3;4;19;4;5;12;17;0;12;33;4;6;14;0;14;3;2;4;0;2;2;6;0
1520,64592,77;165;138;21;52;86;71;41;20;41;5;20;41;68;12;8;6;16;3;4;0;20;4;4;19;4;5;15;17;0;11;29;1;4;11;0;11;2;3;4;0;2;3;4;0
1536,64608,71;164;138;20;51;84;75;40;20;42;4;18;41;67;12;8;6;15;3;7;2;20;2;4;19;4;5;18;13;0;11;30;2;4;6;0;16;3;1;3;0;2;2;4;0
1552,64624,70;161;122;19;45;78;69;37;20;41;4;17;40;65;9;8;5;17;3;8;3;21;2;3;17;4;6;20;15;0;11;30;2;3;4;0;16;3;3;4;0;2;3;4;0
1568,64640,58;145;111;19;42;76;66;37;16;42;4;19;40;62;11;8;4;22;2;7;3;20;2;4;19;4;6;18;13;0;12;29;2;3;4;0;15;3;2;4;0;2;3;4;0
1584,64656,53;139;105;16;41;72;63;37;15;41;4;20;38;62;10;8;0;16;2;7;2;24;3;4;16;4;5;20;15;0;11;29;2;3;4;0;15;3;2;6;0;3;2;4;0
1600,64672,51;124;99;16;39;70;60;39;16;39;4;20;41;60;11;8;4;17;3;7;2;25;3;4;18;4;5;17;14;0;11;28;2;3;7;0;15;3;4;6;0;3;3;4;0
1616,64688,46;116;95;15;37;64;58;37;14;41;3;19;41;62;11;8;4;18;3;6;2;25;2;2;17;4;5;21;16;0;11;29;2;3;4;0;16;3;3;6;0;3;2;4;0
1632,64704,41;110;92;15;37;59;56;36;14;41;3;20;41;64;11;8;4;17;1;8;2;24;3;4;20;4;5;23;14;0;12;29;2;3;4;0;15;3;2;6;0;3;2;4;0
1648,64720,38;107;91;13;34;56;53;37;13;39;4;20;41;63;11;8;4;19;3;8;2;24;4;4;19;5;5;21;12;0;12;28;1;3;6;0;14;3;2;8;0;2;3;7;0
1664,64736,37;93;79;14;34;52;52;36;12;40;4;20;41;64;10;8;4;19;2;7;1;19;1;4;20;10;6;17;12;0;12;28;2;3;6;0;17;3;2;8;0;3;3;5;0
1680,64752,33;83;69;14;29;51;42;36;15;38;4;24;40;65;11;8;4;20;3;7;2;20;2;4;24;12;5;16;12;0;12;29;1;3;6;0;16;4;1;7;1;4;3;6;1
1696,64768,29;83;67;13;30;49;41;36;14;38;3;20;41;61;11;8;4;17;3;6;2;17;2;11;25;15;6;19;14;0;13;29;2;3;7;0;16;3;2;8;0;3;3;6;0
1712,64784,23;82;64;12;31;49;41;33;13;41;4;25;42;64;12;8;4;19;3;6;3;18;2;4;25;17;5;21;16;0;12;29;1;3;6;0;15;3;1;8;0;3;3;4;3
1728,64800,24;82;62;13;32;49;40;34;14;43;4;25;42;65;11;8;3;20;3;7;8;19;2;4;26;18;6;21;16;0;12;29;3;3;6;0;16;3;2;8;0;3;3;6;1
1744,64816,106;223;216;33;68;145;121;29;41;68;17;19;51;65;12;8;3;9;3;8;1;8;2;4;29;12;5;16;12;0;14;22;3;2;5;0;16;3;1;3;0;3;2;4;0
1760,64832,335;617;567;93;175;315;310;49;111;123;71;21;58;85;25;7;4;16;3;7;2;8;3;3;20;6;6;14;17;0;10;20;3;3;6;0;13;3;2;2;0;2;2;3;0
1776,64848,742;956;856;219;390;543;573;69;161;175;153;23;80;85;32;8;6;16;3;7;3;7;2;4;24;6;5;13;18;0;14;16;3;3;7;1;10;3;1;4;0;3;2;4;0
1792,64864,1102;1310;1113;339;568;737;750;96;206;249;216;24;87;88;36;8;12;8;3;8;4;3;3;4;31;5;3;10;17;0;16;12;1;3;6;0;9;2;1;4;0;2;2;4;0
1808,64880,1416;1645;1361;513;833;1090;953;112;288;302;304;24;84;94;42;8;18;11;7;7;4;5;3;4;33;3;4;3;13;0;20;12;3;2;4;0;12;2;2;4;0;2;2;4;0
1824,64896,1720;1949;1613;820;1147;1442;1272;139;448;464;484;25;91;91;41;9;20;13;4;6;4;4;2;4;33;4;4;3;12;0;20;13;2;3;6;0;11;2;1;4;0;1;2;4;0
1840,64912,1942;2109;1763;1025;1391;1673;1544;327;729;687;666;20;114;126;29;8;20;11;3;4;3;2;2;4;36;5;4;4;10;0;20;13;2;2;6;0;11;2;1;4;0;2;2;4;0
1856,64928,2093;2182;1828;1235;1620;1851;1709;702;975;831;913;33;208;257;20;13;11;6;3;8;4;3;2;4;42;16;4;4;9;0;21;18;2;3;4;0;12;1;2;4;0;2;2;4;0
1872,64944,2168;2217;1841;1393;1718;1952;1834;1070;1197;1014;1043;95;435;489;50;21;22;9;4;8;3;3;3;4;47;14;4;9;10;0;20;20;4;3;4;0;13;1;2;4;0;1;2;4;0
1888,64960,2192;2237;1863;1492;1827;2050;1924;1293;1333;1227;1173;244;654;766;198;41;51;25;16;9;4;3;4;4;51;20;4;8;9;3;20;17;3;3;5;0;12;3;3;4;0;2;2;3;0
1904,64976,2225;2272;1894;1600;1931;2132;2020;1484;1480;1382;1289;474;893;997;466;112;186;154;58;19;66;6;4;5;45;36;4;6;5;0;20;27;9;5;4;0;15;3;1;3;0;3;2;4;0
1920,64992,2292;2317;1968;1701;2017;2206;2128;1599;1662;1571;1421;624;1081;1163;690;205;300;335;95;52;193;20;9;4;66;68;8;6;4;0;20;37;12;4;4;0;15;4;1;4;0;16;3;4;0
1936,65008,2350;2359;2030;1815;2099;2264;2205;1673;1765;1695;1529;760;1207;1255;837;279;402;435;153;95;253;61;20;23;90;105;12;8;6;0;16;46;16;4;5;1;16;4;2;8;0;24;5;6;1
1952,65024,2412;2395;2075;1882;2145;2300;2251;1716;1808;1735;1579;851;1270;1297;891;352;454;488;199;136;322;94;51;45;120;141;24;11;7;0;18;62;23;4;7;0;16;3;2;13;0;35;12;6;8
1968,65040,2444;2419;2099;1928;2179;2326;2278;1745;1842;1764;1606;901;1297;1322;916;384;494;508;218;156;358;116;70;50;153;174;39;14;13;0;16;69;25;6;8;4;17;3;2;15;0;38;13;7;11
1984,65056,2461;2425;2103;1938;2188;2330;2280;1761;1860;1774;1612;914;1303;1322;916;406;509;518;223;164;372;127;84;55;168;183;43;15;12;0;12;74;29;6;11;10;13;4;2;15;0;38;16;7;11
2000,65072,2461;2420;2097;1902;2181;2323;2263;1764;1862;1772;1602;920;1297;1306;904;420;517;509;219;175;380;132;84;59;179;199;49;17;12;0;20;78;32;7;11;12;15;3;2;15;0;39;16;7;10
2016,65088,2444;2404;2071;1950;2164;2306;2232;1753;1853;1755;1574;918;1278;1285;878;418;509;493;190;179;379;128;79;56;184;207;49;17;11;0;20;83;37;10;12;12;13;4;2;16;0;41;16;6;8
2032,65104,2405;2376;2035;1913;2130;2279;2192;1735;1832;1729;1533;903;1253;1246;836;416;493;471;174;183;376;125;74;49;195;215;51;18;11;0;19;87;38;5;12;13;13;4;2;18;5;40;13;7;3
2048,65120,2367;2344;1994;1819;2089;2245;2147;1711;1811;1703;1502;887;1228;1219;805;410;484;457;157;186;381;122;74;46;204;221;56;18;10;0;20;86;39;10;12;12;12;4;3;16;0;42;12;6;1
