TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
4944,709810,-1.89209,-0.244141,0,-82.9633,-2.46643,-131.858,0.669922,-9.38369,1.77529,0.293213,-0.285461,0.597656,-0.689362,-109.867,68.2417,-37.975,-10297,-28504
4950,709816,-3.17383,-0.427246,0.12207,-82.9797,-2.46643,-131.979,0.583789,-9.41719,1.69395,0.292419,-0.284821,0.598022,-0.689636,-109.892,68.2417,-38,-10297,-28504
4956,709822,-3.84521,-0.549316,0.0610352,-82.9962,-2.46643,-132.105,0.516797,-9.40283,1.57432,0.291626,-0.28421,0.59845,-0.68988,-109.9,68.2583,-37.9667,-10297,-28504
4962,709828,-4.27246,-0.488281,-0.12207,-83.0182,-2.47192,-132.226,0.507227,-9.52246,1.52646,0.290833,-0.28363,0.598846,-0.690094,-109.908,68.2833,-37.9167,-10297,-28504
4968,709834,-4.21143,-0.427246,-0.427246,-83.0402,-2.47192,-132.352,0.459375,-9.63252,1.42598,0.289215,-0.282471,0.599701,-0.690521,-109.917,68.275,-37.8417,-10297,-28504
4974,709840,-3.72314,-1.09863,-0.793457,-83.0731,-2.48291,-132.594,0.545508,-9.63252,1.43555,0.288422,-0.281891,0.600098,-0.690735,-109.933,68.2417,-37.6833,-10297,-28504
4980,709846,-4.15039,-1.15967,-0.427246,-83.0951,-2.4884,-132.715,0.679492,-9.66602,1.39727,0.287628,-0.281342,0.600494,-0.690948,-109.917,68.25,-37.5917,-10297,-28504
4986,709852,-3.84521,-0.427246,-0.610352,-83.1116,-2.4939,-132.836,0.550293,-9.68516,1.31592,0.286835,-0.280792,0.600891,-0.691162,-109.925,68.25,-37.5167,-10297,-28504
4992,709858,-3.54004,-1.28174,-0.549316,-83.1281,-2.49939,-132.957,0.559863,-9.68037,1.43076,0.286011,-0.280212,0.601288,-0.691406,-109.925,68.2417,-37.4667,-10297,-28504
4998,709864,-4.76074,-0.793457,-0.183105,-83.1445,-2.50488,-133.072,0.6125,-9.69473,1.4499,0.284454,-0.279114,0.60202,-0.691833,-109.933,68.2333,-37.4333,-10297,-28504
5004,709870,-4.27246,-1.28174,0,-83.183,-2.51038,-133.308,0.655566,-9.86699,1.30156,0.283661,-0.278564,0.602448,-0.692017,-109.925,68.2583,-37.4333,-10297,-28504
5010,709876,-4.02832,-0.732422,0,-83.205,-2.51038,-133.423,0.62207,-9.80957,1.32549,0.282898,-0.278015,0.602814,-0.6922,-109.933,68.2333,-37.4167,-10297,-28504
5016,709882,-3.96729,-1.2207,0.488281,-83.2214,-2.51038,-133.539,0.617285,-9.88613,1.43555,0.282135,-0.277466,0.60321,-0.692413,-109.95,68.2333,-37.3833,-10297,-28504
5022,709888,-4.27246,-0.610352,0.12207,-83.2379,-2.51587,-133.66,0.497656,-9.69473,1.28242,0.281372,-0.276886,0.603607,-0.692596,-109.967,68.2417,-37.3333,-10297,-28504
5028,709894,-2.92969,-1.0376,0.366211,-83.2709,-2.51587,-133.89,0.502441,-9.87656,1.1915,0.279877,-0.275787,0.60437,-0.692993,-110,68.225,-37.275,-10297,-28504
5034,709900,-2.62451,-2.0752,0.0610352,-83.2819,-2.52136,-134,0.497656,-9.81436,1.38291,0.279114,-0.275208,0.604706,-0.693207,-110.058,68.2167,-37.2,-10297,-28504
5040,709906,-2.80762,-1.0376,-0.244141,-83.2928,-2.52686,-134.116,0.598145,-9.58945,1.40205,0.278412,-0.274658,0.605042,-0.69342,-110.058,68.25,-37.1667,-10297,-28504
5046,709912,-3.41797,-1.83105,-0.0610352,-83.3093,-2.52686,-134.231,0.483301,-9.71387,1.52646,0.277649,-0.274109,0.605377,-0.693665,-110.05,68.25,-37.1667,-10289,-28505
5052,709918,-3.54004,-1.52588,-0.427246,-83.3203,-2.53235,-134.341,0.62207,-9.72344,1.36855,0.276917,-0.27359,0.605713,-0.693848,-110.067,68.225,-37.15,-10289,-28505
5058,709924,-3.90625,-1.52588,-0.366211,-83.3533,-2.54883,-134.566,0.698633,-9.77129,1.40205,0.275421,-0.272522,0.606415,-0.694275,-110.083,68.2,-37.1417,-10289,-28505
5064,709930,-4.27246,-0.549316,-0.854492,-83.3752,-2.55432,-134.681,0.425879,-9.90049,1.28242,0.274689,-0.272003,0.606781,-0.694458,-110.067,68.1917,-37.125,-10289,-28505
5070,709936,-3.41797,-1.2207,-1.46484,-83.3862,-2.56531,-134.797,0.459375,-10.0105,1.18193,0.273895,-0.271484,0.607147,-0.694641,-110.05,68.1667,-37.1167,-10289,-28505
5076,709942,-2.56348,-0.183105,-1.52588,-83.3972,-2.57629,-134.912,0.382813,-9.88135,1.14844,0.273102,-0.270996,0.607483,-0.694855,-110.025,68.1417,-37.1,-10289,-28505
5082,709948,-1.64795,-0.976563,-2.50244,-83.4027,-2.58728,-135.027,0.339746,-9.71865,1.22021,0.272308,-0.270447,0.607788,-0.695129,-110,68.1167,-37.0333,-10289,-28505
5088,709954,-1.64795,-1.34277,-4.21143,-83.4137,-2.63123,-135.258,0.421094,-9.53203,1.4499,0.270691,-0.26944,0.608307,-0.695679,-109.983,68.1,-37.0083,-10289,-28505
5094,709960,-2.13623,-1.40381,-4.21143,-83.4192,-2.6532,-135.368,0.526367,-9.60859,1.44033,0.269867,-0.268982,0.608551,-0.695953,-109.975,68.0667,-36.9917,-10289,-28505
5100,709966,-2.19727,-1.40381,-4.39453,-83.4302,-2.68066,-135.483,0.521582,-9.79521,1.27285,0.269043,-0.268555,0.608795,-0.696228,-109.967,68.0667,-36.9583,-10289,-28505
5106,709972,-1.70898,-1.58691,-4.15039,-83.4357,-2.70264,-135.593,0.6125,-10.001,1.11016,0.268219,-0.268127,0.609039,-0.696503,-109.958,68.0417,-36.9333,-10289,-28505
5112,709978,-0.854492,-1.28174,-4.08936,-83.4357,-2.72461,-135.703,0.803906,-10.1397,1.17715,0.267395,-0.2677,0.609253,-0.696777,-109.967,68,-36.9167,-10289,-28505
5118,709984,0.366211,-0.732422,-2.92969,-83.4302,-2.76306,-135.934,0.703418,-10.0201,1.20107,0.265778,-0.266754,0.60968,-0.697418,-109.958,67.9917,-36.9,-10289,-28505
5124,709990,0.671387,-0.305176,-3.05176,-83.4247,-2.78503,-136.049,0.674707,-9.79521,1.36377,0.265015,-0.266235,0.609863,-0.697723,-109.917,68.0167,-36.8917,-10289,-28505
5130,709996,0.427246,-0.366211,-2.44141,-83.4192,-2.79602,-136.159,0.674707,-9.66123,1.54082,0.264221,-0.265717,0.610046,-0.698059,-109.917,68.0083,-36.8583,-10289,-28505
5136,710002,-0.244141,-0.549316,-2.19727,-83.4192,-2.8125,-136.274,0.775195,-9.50811,1.64609,0.263458,-0.265198,0.61026,-0.698364,-109.925,68.0083,-36.85,-10289,-28505
5142,710008,-1.52588,-0.183105,-2.2583,-83.4247,-2.82349,-136.39,0.77041,-9.58945,1.60303,0.262695,-0.264679,0.610474,-0.698669,-109.917,68.0417,-36.8667,-10289,-28505
5148,710014,-2.19727,-0.12207,-2.01416,-83.4357,-2.85095,-136.615,0.579004,-9.75215,1.31592,0.261139,-0.263641,0.610992,-0.699188,-109.917,68.05,-36.8917,-10289,-28505
5154,710020,-1.64795,-0.12207,-2.13623,-83.4412,-2.86194,-136.73,0.569434,-9.77129,1.23457,0.260345,-0.263123,0.611298,-0.699432,-109.925,68.0583,-36.9583,-10289,-28505
5160,710026,-1.64795,-0.183105,-2.56348,-83.4467,-2.87842,-136.846,0.60293,-9.67559,1.36855,0.259583,-0.262604,0.611542,-0.699677,-109.933,68.0667,-36.9417,-10289,-28505
5166,710032,-1.89209,-0.0610352,-2.50244,-83.4521,-2.8949,-136.956,0.607715,-9.68516,1.36855,0.258789,-0.262115,0.611786,-0.699951,-109.95,68.0583,-36.8917,-10289,-28505
5172,710038,-1.70898,-0.244141,-2.38037,-83.4576,-2.91138,-137.071,0.564648,-9.70908,1.28721,0.257996,-0.261597,0.612061,-0.700195,-109.958,68.025,-36.8667,-10289,-28505
5178,710044,-1.46484,-0.0610352,-3.23486,-83.4686,-2.94434,-137.296,0.564648,-9.64688,1.33984,0.256439,-0.26062,0.612549,-0.700714,-109.958,68.0167,-36.8167,-10289,-28505
5184,710050,-1.40381,0.0610352,-3.35693,-83.4686,-2.96631,-137.406,0.579004,-9.71865,1.28721,0.255646,-0.260132,0.612762,-0.700989,-109.967,68.0167,-36.8333,-10289,-28505
5190,710056,-0.976563,1.0376,-3.96729,-83.4741,-2.98279,-137.527,0.593359,-9.7665,1.225,0.254822,-0.259644,0.613007,-0.701263,-110,68,-36.8583,-10289,-28505
5196,710062,-0.427246,0.671387,-4.27246,-83.4686,-3.01025,-137.642,0.483301,-9.71865,1.30635,0.253998,-0.259155,0.61322,-0.701538,-110.033,68.0167,-36.85,-10289,-28505
5202,710068,-0.427246,0.244141,-4.45557,-83.4686,-3.03223,-137.758,0.631641,-9.63252,1.37334,0.253143,-0.258667,0.613434,-0.701874,-110.033,68.0333,-36.8417,-10289,-28505
5208,710074,-0.610352,0.12207,-4.88281,-83.4686,-3.08167,-137.983,0.579004,-9.68516,1.34463,0.251495,-0.257721,0.6138,-0.702484,-110.058,68.0167,-36.8583,-10289,-28505
5214,710080,-0.488281,0,-4.69971,-83.4686,-3.10913,-138.098,0.703418,-9.78086,1.32549,0.250641,-0.257294,0.613983,-0.702759,-110.067,68,-36.85,-10289,-28505
5220,710086,-0.305176,0,-4.69971,-83.4631,-3.1366,-138.208,0.636426,-9.78564,1.29678,0.249817,-0.256836,0.614166,-0.703064,-110.075,67.9833,-36.8333,-10289,-28505
5226,710092,-0.183105,0.0610352,-4.82178,-83.4631,-3.15857,-138.318,0.641211,-9.70908,1.33027,0.248993,-0.256378,0.614349,-0.703369,-110.083,67.9417,-36.8083,-10289,-28505
5232,710098,-0.244141,0,-4.88281,-83.4576,-3.18604,-138.428,0.775195,-9.83828,1.30635,0.248169,-0.25592,0.614502,-0.703674,-110.1,67.8833,-36.775,-10289,-28505
5238,710104,0.0610352,-0.305176,-4.63867,-83.4521,-3.23547,-138.653,0.756055,-9.88135,1.31113,0.246552,-0.255035,0.614868,-0.704285,-110.133,67.8417,-36.7167,-10289,-28505
5244,710110,0.305176,-0.244141,-3.90625,-83.4467,-3.25745,-138.757,0.856543,-9.93398,1.31113,0.245758,-0.254578,0.615021,-0.70459,-110.158,67.8417,-36.7083,-10289,-28505
5250,710116,0.549316,0.366211,-3.35693,-83.4412,-3.27393,-138.873,0.837402,-9.9292,1.28242,0.244965,-0.25412,0.615173,-0.704865,-110.183,67.825,-36.7167,-10289,-28505
5256,710122,0.12207,0.244141,-2.99072,-83.4412,-3.2959,-138.983,0.885254,-9.8,1.47383,0.244202,-0.253632,0.615326,-0.70517,-110.192,67.8083,-36.6917,-10289,-28505
5262,710128,-0.427246,0.0610352,-1.95313,-83.4357,-3.30688,-139.087,0.870898,-9.84785,1.40684,0.242706,-0.252625,0.615723,-0.705719,-110.192,67.8083,-36.6667,-10289,-28505
5268,710134,-0.671387,0.366211,-1.28174,-83.4357,-3.32886,-139.307,0.837402,-9.79043,1.3877,0.241974,-0.252106,0.615906,-0.705994,-110.208,67.7833,-36.6,-10289,-28505
5274,710140,-1.09863,0.366211,-1.28174,-83.4412,-3.33435,-139.411,0.789551,-9.85264,1.40205,0.241272,-0.251587,0.61615,-0.706238,-110.225,67.775,-36.5583,-10289,-28505
5280,710146,-1.09863,0.366211,-0.671387,-83.4412,-3.33984,-139.521,0.813477,-9.91484,1.30635,0.24054,-0.251068,0.616364,-0.706451,-110.233,67.7917,-36.5167,-10289,-28505
5286,710152,-0.854492,0.549316,-0.366211,-83.4412,-3.34534,-139.631,0.827832,-9.90049,1.28242,0.239838,-0.250549,0.616608,-0.706665,-110.242,67.7833,-36.5083,-10289,-28505
5292,710158,-0.793457,0.854492,0.244141,-83.4467,-3.34534,-139.735,0.813477,-9.91006,1.33506,0.238464,-0.24942,0.617065,-0.707123,-110.267,67.7833,-36.5,-10289,-28505
5298,710164,-0.915527,1.28174,0.671387,-83.4467,-3.35083,-139.955,0.813477,-9.85742,1.33027,0.237762,-0.24884,0.61731,-0.707367,-110.292,67.8167,-36.4833,-10289,-28505
5304,710170,-1.28174,1.58691,0.671387,-83.4521,-3.35083,-140.07,0.789551,-9.80479,1.42598,0.237091,-0.24826,0.617554,-0.707581,-110.292,67.825,-36.4833,-10289,-28505
5310,710176,-1.77002,1.64795,1.2207,-83.4576,-3.34534,-140.18,0.799121,-9.72822,1.4499,0.236389,-0.24765,0.617828,-0.707794,-110.3,67.8083,-36.4917,-10289,-28505
5316,710182,-2.0752,1.28174,1.2207,-83.4631,-3.33984,-140.29,0.789551,-9.8,1.35898,0.235718,-0.24704,0.618103,-0.707977,-110.308,67.7917,-36.5333,-10289,-28505
5322,710188,-2.19727,1.58691,1.52588,-83.4686,-3.33984,-140.4,0.823047,-9.79043,1.36377,0.234375,-0.24585,0.618683,-0.708344,-110.3,67.8,-36.6083,-10289,-28505
5328,710194,-2.38037,1.70898,2.13623,-83.4851,-3.32336,-140.614,0.789551,-9.77129,1.36855,0.233734,-0.245209,0.618988,-0.708496,-110.333,67.7583,-36.7667,-10289,-28505
5334,710200,-2.19727,1.89209,2.62451,-83.4961,-3.31238,-140.724,0.689063,-9.75215,1.28721,0.233093,-0.244598,0.619293,-0.708679,-110.375,67.75,-36.8083,-10289,-28505
5340,710206,-2.13623,1.77002,2.56348,-83.5016,-3.30139,-140.834,0.660352,-9.72822,1.33506,0.232452,-0.243958,0.619598,-0.708832,-110.392,67.7417,-36.8167,-10289,-28505
5346,710212,-2.31934,1.83105,2.19727,-83.5071,-3.2959,-140.944,0.684277,-9.78086,1.31113,0.231812,-0.243317,0.619904,-0.708984,-110.425,67.7417,-36.8,-10289,-28505
5352,710218,-1.89209,1.70898,2.2583,-83.5126,-3.28491,-141.053,0.708203,-9.88613,1.17236,0.23053,-0.242065,0.620483,-0.70932,-110.45,67.725,-36.775,-10289,-28505
5358,710224,-0.976563,2.38037,2.31934,-83.5236,-3.26294,-141.273,0.655566,-9.88613,1.20107,0.229889,-0.241425,0.620758,-0.709503,-110.433,67.775,-36.7333,-10289,-28505
5364,710230,-0.915527,2.99072,2.01416,-83.5236,-3.25745,-141.389,0.617285,-9.88135,1.21064,0.229248,-0.240784,0.621033,-0.709717,-110.425,67.7667,-36.7417,-10289,-28505
5370,710236,-0.305176,3.17383,2.19727,-83.5236,-3.24646,-141.504,0.583789,-10.0632,1.03838,0.228607,-0.240112,0.621307,-0.7099,-110.408,67.7583,-36.7583,-10289,-28505
5376,710242,1.28174,3.05176,1.83105,-83.5126,-3.24097,-141.614,0.569434,-10.1685,0.880469,0.227936,-0.239441,0.621552,-0.710144,-110.392,67.7583,-36.8,-10289,-28505
5382,710248,2.86865,3.23486,1.0376,-83.4961,-3.23547,-141.729,0.540723,-10.1158,0.823047,0.226654,-0.238068,0.621887,-0.710693,-110.367,67.75,-36.7917,-10289,-28505
5388,710254,5.37109,3.90625,0.427246,-83.4412,-3.22998,-141.96,0.669922,-10.0775,0.942676,0.226013,-0.237366,0.621979,-0.71106,-110.333,67.75,-36.7917,-10289,-28505
5394,710260,6.65283,3.66211,0.976563,-83.4082,-3.22449,-142.081,0.77041,-10.1206,1.02881,0.225342,-0.236664,0.62207,-0.711426,-110.342,67.7583,-36.7667,-10297,-28504
5400,710266,7.50732,3.96729,1.2207,-83.3698,-3.21899,-142.196,0.77041,-10.2929,0.976172,0.224731,-0.235931,0.622101,-0.711853,-110.35,67.775,-36.7583,-10297,-28504
5406,710272,9.39941,3.84521,1.40381,-83.3203,-3.2135,-142.311,0.717773,-10.5465,0.813477,0.224091,-0.235199,0.622101,-0.71228,-110.358,67.8,-36.775,-10297,-28504
5412,710278,11.3525,4.39453,1.2207,-83.2654,-3.20801,-142.432,0.598145,-10.1685,1.04316,0.222931,-0.233612,0.621979,-0.713287,-110.375,67.8,-36.7917,-10297,-28504
5418,710284,13.0615,4.15039,1.70898,-83.139,-3.19153,-142.668,0.76084,-10.1876,1.26328,0.222351,-0.232819,0.621826,-0.713837,-110.342,67.85,-36.825,-10297,-28504
5424,710290,13.855,4.27246,2.38037,-83.0676,-3.18054,-142.784,0.736914,-10.2115,1.08623,0.221802,-0.231995,0.621674,-0.714417,-110.333,67.85,-36.8417,-10297,-28504
5430,710296,13.916,4.39453,2.68555,-82.9962,-3.16406,-142.899,0.665137,-10.5321,1.11016,0.221283,-0.231171,0.621521,-0.714996,-110.35,67.85,-36.9333,-10297,-28504
5436,710302,15.564,4.57764,3.05176,-82.9193,-3.14758,-143.015,0.722559,-10.9532,0.990527,0.220764,-0.230316,0.621338,-0.715546,-110.358,67.8667,-37,-10297,-28504
5442,710308,18.2495,3.35693,4.08936,-82.8314,-3.12561,-143.124,0.535937,-11.1494,0.636426,0.219879,-0.228546,0.62085,-0.716827,-110.358,67.8917,-37.075,-10297,-28504
5448,710314,17.0288,-1.2207,9.52148,-82.6611,-3.0542,-143.311,-0.13877,-10.5226,0.45459,0.219574,-0.227631,0.620544,-0.717499,-110.367,67.9083,-37.2,-10297,-28504
5454,710320,16.7236,-4.88281,13.0615,-82.5842,-2.99377,-143.377,1.84707,-11.9868,1.66523,0.219482,-0.226746,0.6203,-0.718018,-110.383,67.9333,-37.2833,-10297,-28504
5460,710326,18.0054,-1.40381,17.8223,-82.4963,-2.90588,-143.454,2.29688,-11.8672,1.37813,0.219574,-0.225891,0.620087,-0.718445,-110.392,67.9583,-37.375,-10297,-28504
5466,710332,20.2637,0.305176,20.813,-82.403,-2.80701,-143.536,1.05273,-11.1159,1.44512,0.219727,-0.224792,0.619873,-0.718903,-110.383,67.9833,-37.4667,-10297,-28504
5472,710338,20.5078,-1.0376,22.1558,-82.3041,-2.70264,-143.608,1.48818,-10.5226,2.11982,0.220245,-0.22229,0.619446,-0.71991,-110.392,68,-37.5417,-10297,-28504
5478,710344,18.5547,1.58691,24.9023,-82.1283,-2.47192,-143.773,1.31113,-10.3072,2.07676,0.220551,-0.220978,0.619263,-0.720367,-110.317,68.0583,-37.65,-10297,-28504
5484,710350,18.0054,2.74658,26.062,-82.0404,-2.34558,-143.866,0.875684,-10.135,1.92363,0.220825,-0.219604,0.619141,-0.720795,-110.283,68.1,-37.7,-10297,-28504
5490,710356,17.2729,2.68555,25.8789,-81.958,-2.21924,-143.954,0.746484,-10.0871,1.89492,0.22113,-0.21817,0.619049,-0.721222,-110.217,68.1167,-37.775,-10297,-28504
5496,710362,16.4185,2.86865,26.5503,-81.8811,-2.0929,-144.042,0.775195,-10.1541,1.90449,0.221405,-0.216766,0.618958,-0.721649,-110.142,68.1417,-37.85,-10297,-28504
5502,710368,15.8691,2.68555,26.9165,-81.8097,-1.96655,-144.13,0.904395,-10.9006,1.63174,0.221985,-0.213928,0.618866,-0.722382,-110.058,68.2,-37.8833,-10297,-28504
5508,710374,17.5171,2.74658,28.5034,-81.6449,-1.70288,-144.3,0.818262,-11.0489,1.59346,0.22229,-0.212494,0.618805,-0.722778,-109.925,68.2667,-38.0167,-10305,-28503
5514,710380,18.6157,3.2959,29.1748,-81.557,-1.56006,-144.388,0.789551,-11.1351,1.4834,0.222626,-0.211029,0.618713,-0.723175,-109.85,68.2917,-38.0667,-10305,-28503
5520,710386,19.8364,2.92969,30.4565,-81.4636,-1.41724,-144.47,0.60293,-11.2738,1.20107,0.222992,-0.209534,0.618622,-0.723572,-109.767,68.3417,-38.1333,-10305,-28503
5526,710392,21.5454,2.86865,31.4331,-81.3647,-1.26892,-144.553,0.373242,-11.3839,0.957031,0.223419,-0.207977,0.618469,-0.723999,-109.667,68.3917,-38.2,-10305,-28503
5532,710398,23.5596,1.83105,32.1045,-81.2494,-1.11511,-144.63,0.229688,-11.8433,0.531152,0.224457,-0.204803,0.618042,-0.724945,-109.567,68.4333,-38.2583,-10305,-28503
5538,710404,28.7476,-0.305176,33.4473,-80.9967,-0.802002,-144.761,0.263184,-11.9198,0.373242,0.225098,-0.203217,0.617737,-0.725494,-109.375,68.5833,-38.45,-10305,-28503
5544,710410,32.4707,-1.2207,32.4707,-80.8429,-0.648193,-144.822,0.344531,-11.8768,0.200977,0.225769,-0.20163,0.61731,-0.726074,-109.25,68.6417,-38.5667,-10305,-28503
5550,710416,36.0718,-2.68555,30.5176,-80.6781,-0.505371,-144.871,0.674707,-11.6614,0.0334961,0.226501,-0.200043,0.61676,-0.726746,-109.142,68.6833,-38.725,-10305,-28503
5556,710422,39.3066,-3.23486,28.1982,-80.4968,-0.379028,-144.926,1.51689,-10.8001,-0.483301,0.227234,-0.198517,0.616089,-0.727509,-109.017,68.7583,-38.875,-10305,-28503
5562,710428,36.499,-1.46484,19.7754,-80.3156,-0.263672,-144.981,2.29209,-9.04873,-1.07666,0.228455,-0.195709,0.614471,-0.729279,-108.9,68.8333,-39.0333,-10305,-28503
5568,710434,34.4849,-1.2207,15.3198,-80.0024,-0.115356,-145.118,2.86152,-9.32148,-1.26807,0.22876,-0.194458,0.613708,-0.730133,-108.692,68.9667,-39.3083,-10305,-28503
5574,710440,32.8979,-0.183105,12.3291,-79.8596,-0.065918,-145.195,3.37354,-9.56553,-1.39727,0.228912,-0.193359,0.613007,-0.730988,-108.6,69.0333,-39.45,-10305,-28503
5580,710446,31.5552,1.83105,10.437,-79.7278,-0.0274658,-145.289,3.99561,-9.35498,-1.00967,0.228912,-0.192352,0.612335,-0.731812,-108.492,69.125,-39.5583,-10305,-28503
5586,710452,24.4751,4.57764,9.52148,-79.6344,0,-145.393,3.87119,-8.07256,-0.837402,0.22876,-0.191376,0.611725,-0.732605,-108.4,69.225,-39.6833,-10305,-28503
5592,710458,10.0098,9.33838,5.18799,-79.585,0.0219727,-145.497,5.15361,-8.24004,-2.13896,0.227966,-0.189606,0.611267,-0.733704,-108.308,69.3,-39.7917,-10305,-28503
5598,710464,6.95801,13.1836,3.11279,-79.5685,0.0384521,-145.783,5.56992,-8.81426,-2.42129,0.227203,-0.188782,0.611389,-0.734039,-108.117,69.4667,-39.9833,-10305,-28503
5604,710470,6.10352,17.2729,1.70898,-79.5795,0.0384521,-145.953,5.95273,-9.15879,-2.5457,0.226257,-0.187958,0.611664,-0.734314,-108.042,69.5333,-40.1,-10305,-28503
5610,710476,5.43213,22.2778,0.793457,-79.5959,0.032959,-146.157,6.03408,-8.92432,-2.71318,0.225128,-0.187042,0.612,-0.734619,-107.975,69.575,-40.2167,-10305,-28503
5616,710482,3.84521,25.9399,-0.12207,-79.6179,0.0219727,-146.371,5.9623,-8.34531,-2.84717,0.223785,-0.186066,0.612396,-0.734955,-107.942,69.625,-40.3167,-10305,-28503
5622,710488,-3.05176,31.6772,-3.90625,-79.6619,0.0109863,-146.613,5.62734,-7.44092,-3.3209,0.220612,-0.183899,0.613556,-0.735504,-107.9,69.675,-40.4333,-10305,-28503
5628,710494,-7.93457,33.02,-5.7373,-79.8267,-0.0494385,-147.118,5.44072,-7.17773,-3.45488,0.21875,-0.182861,0.614319,-0.735657,-107.808,69.7083,-40.6167,-10297,-28504
5634,710500,-12.6953,32.959,-8.30078,-79.9475,-0.10437,-147.382,5.26367,-7.15859,-3.5793,0.216766,-0.181885,0.615265,-0.735718,-107.783,69.7083,-40.7,-10297,-28504
5640,710506,-16.8457,32.4707,-10.9863,-80.0903,-0.170288,-147.64,5.16318,-7.29736,-3.78506,0.2146,-0.181061,0.616364,-0.735626,-107.733,69.7333,-40.8,-10297,-28504
5646,710512,-20.2026,30.5786,-13.9771,-80.2496,-0.252686,-147.892,5.1249,-7.52227,-3.77549,0.212341,-0.180359,0.617554,-0.735443,-107.7,69.75,-40.8917,-10297,-28504
5652,710518,-24.1089,25.6958,-19.104,-80.4254,-0.357056,-148.14,5.22061,-7.98164,-3.76592,0.207611,-0.179474,0.620178,-0.734833,-107.683,69.7667,-41.0167,-10297,-28504
5658,710524,-24.9023,22.7051,-21.1182,-80.8044,-0.604248,-148.596,5.27324,-8.12041,-3.74199,0.2052,-0.179291,0.621521,-0.734406,-107.683,69.825,-41.2333,-10297,-28504
5664,710530,-25.9399,19.6533,-22.3999,-81.0022,-0.741577,-148.799,5.29717,-8.14434,-3.61758,0.202759,-0.17926,0.622833,-0.733978,-107.692,69.8333,-41.3333,-10297,-28504
5670,710536,-27.0386,16.0522,-23.3765,-81.2054,-0.895386,-148.991,5.31631,-8.1874,-3.46924,0.200348,-0.179382,0.624176,-0.733459,-107.725,69.8083,-41.425,-10297,-28504
5676,710542,-28.1982,12.9395,-24.292,-81.4197,-1.04919,-149.161,5.32109,-8.23525,-3.34961,0.197998,-0.179657,0.625519,-0.73288,-107.783,69.8083,-41.4917,-10297,-28504
5682,710548,-29.2969,6.34766,-26.7944,-81.8536,-1.39526,-149.464,5.27803,-8.63721,-3.23955,0.19342,-0.180664,0.628174,-0.731598,-107.833,69.8167,-41.55,-10297,-28504
5688,710554,-29.4189,3.2959,-27.71,-82.0734,-1.58203,-149.59,5.1584,-8.68027,-3.16299,0.191193,-0.181366,0.629486,-0.730865,-108.008,69.7667,-41.6167,-10297,-28504
5694,710560,-30.5786,0.610352,-29.9072,-82.2986,-1.77429,-149.7,4.96699,-8.46016,-2.97637,0.189026,-0.18219,0.630768,-0.730133,-108.125,69.7417,-41.5917,-10297,-28504
5700,710566,-33.3252,-1.64795,-32.959,-82.5403,-1.98853,-149.804,4.72773,-8.25439,-2.77061,0.186859,-0.183197,0.632019,-0.72934,-108.242,69.7167,-41.5667,-10297,-28504
5706,710572,-36.377,-4.57764,-37.1704,-82.7985,-2.22473,-149.897,4.49805,-8.19219,-2.63662,0.184601,-0.184357,0.633331,-0.728485,-108.358,69.675,-41.525,-10297,-28504
5712,710578,-42.7856,-9.21631,-47.5464,-83.3588,-2.78503,-150.046,4.43105,-8.42188,-2.45479,0.179871,-0.187408,0.636047,-0.726532,-108.475,69.6083,-41.4667,-10297,-28504
5718,710584,-46.2036,-10.6201,-52.4292,-83.6609,-3.09814,-150.112,4.48369,-8.69463,-2.27295,0.177307,-0.189301,0.637451,-0.725433,-108.667,69.5,-41.3833,-10297,-28504
5724,710590,-49.1943,-11.5967,-55.1758,-83.9795,-3.42773,-150.167,4.56025,-9.154,-2.20596,0.174622,-0.191376,0.638916,-0.724274,-108.767,69.4417,-41.3,-10297,-28504
5730,710596,-50.7202,-12.2681,-57.4951,-84.3036,-3.76831,-150.222,4.53633,-9.56553,-2.12461,0.171844,-0.193573,0.640411,-0.722992,-108.925,69.3667,-41.2167,-10297,-28504
5736,710602,-51.9409,-12.3901,-58.3496,-84.6332,-4.10889,-150.271,4.53154,-9.85264,-2.00977,0.169037,-0.195862,0.641937,-0.72171,-109.075,69.2833,-41.075,-10297,-28504
5742,710608,-53.772,-11.4136,-58.2886,-85.3033,-4.79553,-150.375,4.42627,-10.0632,-1.67959,0.1633,-0.2005,0.644989,-0.719025,-109.467,69.1,-40.65,-10305,-28503
5748,710614,-55.1758,-10.7422,-58.4717,-85.6439,-5.13611,-150.425,4.27793,-10.0249,-1.51211,0.160431,-0.202789,0.646545,-0.717621,-109.667,68.975,-40.4583,-10305,-28503
5754,710620,-57.0679,-9.70459,-58.96,-85.99,-5.47668,-150.48,4.16309,-10.0297,-1.3207,0.157532,-0.205078,0.648132,-0.716217,-109.892,68.8667,-40.25,-10305,-28503
5760,710626,-58.8379,-8.36182,-59.6924,-86.3416,-5.82275,-150.535,4.02432,-10.2307,-1.1293,0.154572,-0.207336,0.64975,-0.714722,-110.1,68.7667,-40.075,-10305,-28503
