Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure,Label
212343,1.20107,-9.68037,0.583789,-86.4185,-7.09717,23.9941,0,0,0,-0.720337,0.659027,0.186218,-0.109741,55.7667,99.125,-43.2417,-7681,-28821,Default
212349,1.19629,-9.69951,0.588574,-86.4185,-7.09717,23.9941,0,0,0,-0.720337,0.659027,0.186188,-0.109741,55.7417,99.1583,-43.2833,-7689,-28820,Default
212355,1.20107,-9.66123,0.593359,-86.4185,-7.09717,23.9941,0,0,0,-0.720337,0.659027,0.186188,-0.109741,55.7083,99.1917,-43.3167,-7689,-28820,Default
212361,1.18193,-9.67559,0.579004,-86.4185,-7.09717,23.9941,0,0,0,-0.720337,0.659027,0.186188,-0.109711,55.6917,99.2083,-43.3417,-7689,-28820,Default
212367,1.20107,-9.6708,0.607715,-86.4185,-7.09717,23.9941,0,0,0,-0.720306,0.659027,0.186188,-0.109711,55.6667,99.2083,-43.3667,-7689,-28820,Default
212373,1.21064,-9.65166,0.60293,-86.4185,-7.09717,23.9941,0,0,0,-0.720306,0.659027,0.186188,-0.109711,55.675,99.175,-43.3667,-7689,-28820,Default
212379,1.19629,-9.68037,0.574219,-86.4185,-7.09717,23.9941,0,0,0,-0.720306,0.659027,0.186188,-0.109711,55.6917,99.1583,-43.3667,-7689,-28820,Default
212385,1.20107,-9.62773,0.598145,-86.424,-7.09717,23.9941,0,0,0,-0.720306,0.659027,0.186188,-0.109711,55.7,99.1583,-43.3667,-7689,-28820,Default
212391,1.21543,-9.6708,0.569434,-86.424,-7.09717,23.9941,0,0,0,-0.720306,0.659058,0.186188,-0.109711,55.7083,99.1917,-43.375,-7689,-28820,Default
212397,1.21064,-9.68516,0.574219,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186188,-0.109711,55.725,99.2,-43.375,-7689,-28820,Default
212403,1.20586,-9.68037,0.574219,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186188,-0.109711,55.7667,99.2333,-43.3917,-7689,-28820,Default
212409,1.20107,-9.68994,0.569434,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186157,-0.109711,55.7833,99.2417,-43.4083,-7689,-28820,Default
212415,1.1915,-9.68994,0.559863,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186157,-0.10968,55.7833,99.2667,-43.425,-7689,-28820,Default
212421,1.19629,-9.67559,0.579004,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186157,-0.10968,55.7917,98.8333,-43.4,-7689,-28820,Default
212427,1.1915,-9.68516,0.574219,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186157,-0.10968,55.7833,98.4417,-43.375,-7689,-28820,Default
212433,1.19629,-9.6708,0.579004,-86.424,-7.09717,23.9886,0,0,0,-0.720306,0.659058,0.186157,-0.10968,55.7917,98.6333,-43.3083,-7689,-28820,Default
