TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
264,46690,0.521582,-9.34541,2.87588,-75.0366,-2.51038,-46.4337,-0.610352,0.915527,-0.183105,-0.723419,0.566406,-0.22403,0.324829,63296,5943,173,3602,-30179
269,46695,-0.899609,-9.62773,1.73701,-81.535,5.80627,-161.466,-1.0376,0.305176,0.610352,-0.154419,0.0671387,-0.64978,0.74115,64731,3886,61024,3978,-30224
270,46696,0.574219,-9.35498,2.88545,-75.0366,-2.51587,-46.4337,-0.915527,0.610352,-0.244141,-0.723419,0.566406,-0.22403,0.32486,63295,5942,170,3602,-30179
275,46701,-0.894824,-9.63731,1.71309,-81.535,5.80627,-161.466,-0.976563,0.366211,0.854492,-0.154419,0.0671387,-0.64978,0.74115,64731,3867,61022,3978,-30224
276,46702,0.555078,-9.37891,2.87109,-75.0366,-2.51587,-46.4392,-1.34277,0.854492,-0.244141,-0.723419,0.566406,-0.22403,0.32489,63295,5943,167,3602,-30179
281,46707,-0.894824,-9.64688,1.73701,-81.535,5.80627,-161.472,-0.976563,0.366211,0.610352,-0.154388,0.0670776,-0.649811,0.74115,64730,3850,61021,3978,-30224
282,46708,0.531152,-9.40762,2.86631,-75.0421,-2.52136,-46.4447,-1.70898,0.671387,-0.0610352,-0.723389,0.566406,-0.22403,0.324951,63294,5943,161,3602,-30179
287,46713,-0.913965,-9.6708,1.75137,-81.535,5.81177,-161.477,-1.09863,0.183105,0.549316,-0.154388,0.0670471,-0.649811,0.74115,64726,3819,61021,3978,-30224
288,46714,0.526367,-9.42676,2.8041,-75.0476,-2.52136,-46.4447,-1.77002,0.366211,0,-0.723358,0.566437,-0.22403,0.324951,63294,5944,160,3602,-30179
293,46719,-0.937891,-9.65166,1.73223,-81.535,5.81177,-161.477,-1.2207,0.305176,0.671387,-0.154388,0.0670166,-0.649811,0.74115,64723,3847,61022,3978,-30224
294,46720,0.574219,-9.43154,2.82803,-75.0476,-2.52136,-46.4447,-1.64795,0.366211,0.0610352,-0.723328,0.566467,-0.22406,0.324951,63294,5946,160,3602,-30179
299,46725,-0.937891,-9.65166,1.70352,-81.535,5.81177,-161.477,-1.09863,0.0610352,0.610352,-0.154388,0.0669861,-0.649811,0.74115,64721,3871,61025,3978,-30224
300,46726,0.574219,-9.44111,2.85195,-75.0531,-2.52136,-46.4447,-1.46484,0.610352,0.12207,-0.723297,0.566498,-0.22406,0.324951,63295,5946,162,3602,-30179
305,46731,-0.913965,-9.65166,1.77051,-81.535,5.81726,-161.483,-0.915527,0.0610352,0.549316,-0.154388,0.0669861,-0.649811,0.74115,64720,3892,61028,3978,-30224
306,46732,0.239258,-4.75166,1.37813,-75.0531,-2.52136,-46.4502,-1.28174,1.0376,0.12207,-0.723297,0.566498,-0.22406,0.324982,63297,5946,163,3602,-30179
311,46737,-0.904395,-9.63252,1.73223,-81.535,5.81726,-161.483,-0.976563,0.244141,0.427246,-0.154388,0.0669556,-0.649811,0.74115,64720,3911,61028,3978,-30224
312,46738,0.47373,-9.52246,2.70361,-75.0531,-2.52686,-46.4502,-1.28174,0.12207,-0.427246,-0.723267,0.566498,-0.224091,0.325012,63301,5947,161,3602,-30179
317,46743,-0.923535,-9.66123,1.73701,-81.535,5.81726,-161.483,-1.15967,-0.12207,0.244141,-0.154388,0.0669556,-0.649811,0.74115,64724,3945,61027,3978,-30224
318,46744,0.583789,-9.49375,2.75625,-75.0531,-2.53235,-46.4502,-0.915527,0.0610352,-0.488281,-0.723236,0.566528,-0.22406,0.325012,63303,5946,157,3602,-30179
323,46749,-0.861328,-9.63731,1.75615,-81.535,5.81177,-161.483,-1.15967,0,0.244141,-0.154388,0.0669861,-0.649811,0.74115,64727,3920,61025,3978,-30224
324,46750,0.717773,-9.4124,2.84717,-75.0531,-2.53784,-46.4557,-0.610352,0.427246,-0.427246,-0.723236,0.566528,-0.22406,0.325043,63303,5945,152,3602,-30179
329,46755,-0.904395,-9.61338,1.76094,-81.535,5.81177,-161.483,-1.40381,0.12207,0.305176,-0.154358,0.0669861,-0.649811,0.74115,64727,3897,61025,3978,-30224
330,46756,0.712988,-9.38848,2.90937,-75.0476,-2.53784,-46.4612,-0.0610352,1.40381,-0.0610352,-0.723236,0.566528,-0.22403,0.325073,63305,5944,150,3602,-30179
335,46761,-0.90918,-9.62295,1.73701,-81.535,5.81177,-161.483,-1.34277,-0.12207,0.12207,-0.154358,0.0669556,-0.649841,0.74115,64726,3876,61023,3978,-30224
336,46762,0.535937,-9.39805,2.86152,-75.0476,-2.53235,-46.4667,-0.305176,1.52588,0.305176,-0.723236,0.566498,-0.22403,0.325134,63305,5943,149,3602,-30179
341,46767,-0.880469,-9.66123,1.70352,-81.5405,5.81177,-161.483,-1.52588,-0.0610352,0.12207,-0.154327,0.0669861,-0.649841,0.741119,64725,3899,61025,3978,-30224
342,46768,0.564648,-9.4459,2.77539,-75.0366,-2.53235,-46.4777,0,1.34277,0.305176,-0.723236,0.566406,-0.224091,0.325195,63304,5946,151,3602,-30179
347,46773,-0.870898,-9.64209,1.77529,-81.5405,5.81177,-161.483,-1.09863,-0.0610352,0.305176,-0.154327,0.0669861,-0.649872,0.741119,64723,3896,61026,3978,-30224
348,46774,0.545508,-9.48418,2.78496,-75.0311,-2.53235,-46.4832,0.244141,1.28174,0.305176,-0.723267,0.566376,-0.224091,0.325226,63305,5949,154,3602,-30179
353,46779,-0.875684,-9.61816,1.76094,-81.5405,5.81177,-161.488,-1.28174,-0.12207,0.366211,-0.154327,0.0669861,-0.649872,0.741119,64723,3876,61026,3978,-30224
