TimeSinceCollection,Timestamp,PlantarValue
1600,40312,2387;0;2;12;0;2;3;9;0;1;2;6;0;2;2;8;0;3;3;7;0;2;3;4;6;0;1;3;4;0;6;1;2;2;4;0;0;1;3;4;0;1;2;4;0
1616,40328,2386;0;2;9;0;2;2;8;0;1;2;6;0;1;2;9;0;1;3;6;0;2;3;4;6;0;1;2;4;0;6;0;1;2;4;0;0;2;2;4;0;2;3;4;0
1632,40344,2383;0;2;12;0;2;3;8;0;2;3;6;0;2;2;8;0;1;3;6;0;1;2;4;8;0;2;3;4;0;6;0;2;3;4;0;0;2;3;4;0;1;3;4;0
1648,40360,2385;0;1;12;0;1;3;8;0;2;3;7;0;2;3;8;0;1;2;6;0;3;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
1664,40376,2379;0;2;13;0;2;2;9;0;1;3;6;0;2;3;8;0;8;3;6;0;1;2;4;6;0;2;3;4;0;6;0;1;2;4;0;0;2;2;4;0;2;2;4;0
1680,40392,2387;0;2;12;0;2;4;8;0;1;3;7;0;2;2;8;0;1;3;5;0;1;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;1;2;4;0;1;2;4;0
1696,40408,2386;0;1;11;0;2;3;8;0;1;2;7;0;2;3;8;0;2;3;6;0;2;3;4;6;0;1;3;4;0;6;0;1;3;4;0;0;2;3;4;0;3;3;4;0
1712,40424,2386;0;2;12;0;2;2;8;0;1;3;6;0;1;3;9;0;1;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;1;4;0;0;3;3;4;0;1;3;4;0
1728,40440,2386;0;1;15;0;1;2;8;0;2;3;6;0;1;2;9;1;2;3;6;0;3;3;4;6;0;2;2;4;0;6;0;1;2;4;0;0;2;3;4;0;1;2;4;0
1744,40456,2383;0;2;12;0;1;3;8;0;2;3;6;0;1;2;8;0;2;2;6;0;2;2;4;6;0;2;2;4;0;7;0;1;2;4;0;0;2;4;3;0;1;2;4;0
1760,40472,2387;0;2;15;0;1;3;8;1;1;3;6;0;1;2;8;0;1;3;6;0;2;3;4;6;0;1;2;4;0;6;0;2;3;4;0;0;2;3;5;0;0;3;4;0
1776,40488,2385;0;3;12;0;1;2;8;0;2;2;7;0;2;3;8;0;2;3;6;0;2;3;4;6;0;1;2;4;0;6;0;0;2;4;0;0;2;3;4;0;3;3;4;0
1792,40504,2386;0;2;12;0;1;0;9;0;1;3;6;0;2;3;8;0;2;3;6;0;2;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;1;2;4;0;3;2;4;0
1808,40520,2379;0;2;14;0;2;2;8;0;2;4;6;0;1;2;8;0;1;3;6;0;2;2;4;6;2;2;3;4;0;6;0;2;3;4;0;0;3;2;4;0;2;2;4;0
1824,40536,2386;0;2;12;0;1;2;8;0;2;2;6;0;2;2;8;0;1;2;6;0;3;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;1;3;4;0;2;3;4;0
1840,40552,2388;0;3;11;0;1;3;8;0;2;2;6;0;1;2;8;0;2;2;6;0;1;2;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;2;4;0;2;2;4;0
1856,40568,2386;0;1;13;0;4;2;8;0;2;2;7;0;2;2;9;0;1;2;6;0;1;2;4;3;0;1;2;4;0;6;0;2;2;4;0;0;2;2;4;0;1;2;4;0
1872,40584,2384;0;1;12;0;2;2;10;0;2;2;6;0;1;3;9;0;2;3;6;0;2;2;4;6;0;1;2;4;0;6;0;2;3;4;0;0;8;2;4;0;1;2;4;0
1888,40600,2385;0;2;12;0;2;2;8;0;2;4;6;0;1;3;8;0;1;2;6;0;2;2;4;6;0;3;3;4;0;7;0;2;2;4;0;0;1;2;4;0;2;3;4;0
1904,40616,2380;0;2;13;0;2;3;8;0;1;3;7;0;1;3;8;0;2;2;7;0;2;2;4;7;0;1;3;4;0;6;0;1;3;4;0;0;1;3;4;0;2;2;4;0
1920,40632,2383;0;1;12;0;2;2;8;0;2;3;6;0;2;3;8;0;1;2;6;0;1;2;4;6;0;1;2;4;0;6;0;3;2;4;0;0;2;2;4;0;2;2;4;1
1936,40648,2386;1;2;13;0;2;3;8;0;2;3;6;0;1;3;8;0;6;2;6;1;1;3;4;7;0;2;2;4;0;6;0;1;2;4;0;0;0;2;4;0;1;3;4;0
1952,40664,2387;0;2;15;0;3;3;8;0;2;2;6;0;2;3;8;0;2;3;7;0;2;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;4;4;2;2;4;0
1968,40680,2379;0;2;13;0;1;3;8;0;2;2;7;0;2;2;8;0;1;3;6;0;2;2;4;6;0;1;2;4;0;5;0;1;2;4;0;0;2;2;4;0;2;2;4;0
1984,40696,2383;0;2;12;0;2;3;8;0;2;2;6;0;2;2;8;0;2;2;6;0;1;3;4;6;0;2;3;4;0;6;0;2;2;4;1;0;2;2;4;0;2;3;4;0
2000,40712,2385;0;2;10;0;2;2;8;0;1;2;6;0;1;2;8;0;2;3;6;0;0;2;4;6;0;2;3;4;0;7;0;1;3;4;0;0;2;1;4;0;2;2;4;0
2016,40728,2386;0;2;12;0;1;3;8;0;1;3;6;0;1;3;8;0;1;3;6;0;1;2;4;1;0;1;3;4;0;6;0;1;2;4;0;0;2;2;4;2;2;2;4;0
2032,40744,2379;0;2;12;0;1;3;9;0;1;3;6;0;2;3;8;0;2;3;7;0;2;2;4;6;0;1;2;4;0;6;0;1;3;4;0;0;1;2;4;0;1;4;4;0
2048,40760,2378;0;2;14;0;1;2;8;0;1;2;7;0;2;3;8;0;3;3;6;0;3;2;4;6;0;2;3;4;0;6;0;2;1;4;0;0;2;3;4;0;2;2;4;0
2064,40776,2383;0;2;11;0;1;2;8;0;1;2;8;0;2;2;8;0;1;2;6;0;2;3;4;6;0;2;2;4;0;6;0;2;2;5;0;0;1;3;4;0;2;2;4;0
2080,40792,2387;0;2;10;0;4;1;8;0;1;1;7;0;1;3;8;0;2;2;6;0;2;3;4;6;0;2;3;4;0;6;0;7;2;4;0;1;1;3;4;0;5;3;4;0
2096,40808,2387;0;2;12;0;1;3;7;0;2;3;6;0;5;3;8;0;2;3;6;0;2;3;4;6;0;2;3;3;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
2112,40824,2386;0;2;13;0;2;2;8;0;2;3;6;0;1;2;9;0;2;3;6;0;2;3;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;3;3;0;1;3;4;0
2128,40840,2377;0;3;13;0;2;3;8;0;1;2;7;0;2;2;8;0;1;3;6;0;1;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;7;0;2;2;4;0
2144,40856,2378;0;1;12;0;3;2;9;0;1;2;6;0;1;3;8;0;2;3;7;0;2;3;4;6;0;2;2;4;0;6;0;2;3;4;0;0;1;3;4;0;2;2;4;0
2160,40872,2385;0;3;16;0;2;2;8;0;1;3;6;0;1;3;9;0;2;3;6;0;2;2;4;6;0;8;3;4;0;7;0;2;2;4;0;0;1;2;4;0;1;2;4;0
2176,40888,2382;0;2;12;0;2;4;8;0;2;3;6;0;1;2;8;0;1;2;7;0;1;3;4;7;0;2;3;0;0;7;0;2;2;4;0;0;2;3;4;0;2;2;4;0
2192,40904,2386;2;2;14;0;1;3;8;2;1;3;7;0;1;3;8;0;1;2;6;0;2;2;4;6;0;2;2;4;0;6;0;3;2;4;0;0;2;2;4;0;2;3;4;0
2208,40920,2381;0;2;15;0;2;2;8;0;2;2;6;0;2;2;9;0;1;2;6;0;1;3;4;6;0;1;3;4;0;7;0;2;3;4;0;0;1;2;4;0;1;2;4;0
2224,40936,2383;0;2;13;0;2;2;9;0;1;2;6;0;2;2;8;0;2;2;6;0;2;2;4;6;0;2;2;3;0;6;0;2;3;3;0;0;3;2;4;1;1;3;4;0
2240,40952,2385;0;2;11;0;3;2;8;0;1;3;6;1;2;2;8;0;2;2;6;0;3;3;4;6;0;2;2;4;0;5;0;0;3;4;0;0;1;3;4;0;2;2;4;0
2256,40968,2380;0;3;12;0;1;3;8;0;2;3;6;0;1;3;8;0;2;2;6;0;4;3;4;7;0;2;3;4;0;7;0;1;2;4;0;0;2;3;4;0;2;3;4;0
2272,40984,2383;0;3;11;2;1;3;10;0;2;3;7;0;2;3;8;0;2;3;6;1;2;3;4;6;0;2;2;4;0;6;4;3;3;3;1;0;1;3;4;0;1;2;4;0
