TimeSinceCollection,Timestamp,PlantarValue
512,99044,0.951172;0.90686;0.926314;1.12542;0.90686;0.971503;0.921414;1.15516;0.90686;0.966383;0.91654;0.987011;1.00804;1.04585;0.926314;0.951172;0.921414;0.956217;0.91654;0.946153;0.911689;0.992231;0.91654;0.926314;0.941157;0.941157;0.936185;0.946153;1.11372;0.91654;1.00275;1.1918;0.931237;0.951172;1.13723;1.3355;0.946153;0.931237;0.921414;1.04037;0.911689;1.06245;0.936185;0.976648;0.91654
528,99060,0.946153;0.90686;0.951172;1.14915;0.90686;0.971503;0.921414;1.14915;0.90686;0.966383;0.91654;0.987011;0.987011;1.04037;0.921414;0.956217;0.926314;0.946153;0.921414;0.951172;0.911689;0.992231;0.921414;0.941157;0.941157;0.911689;0.936185;0.956217;1.00804;0.90686;0.971503;1.10213;0.91654;0.941157;1.10213;1.17335;0.946153;0.926314;0.921414;0.966383;0.911689;0.971503;0.91654;0.926314;0.911689
544,99076,0.951172;0.90686;0.951172;1.13723;0.90686;0.971503;0.91654;1.14915;0.90686;0.966383;0.91654;0.992231;0.992231;1.04037;0.91654;0.956217;0.921414;0.926314;0.91654;0.951172;0.911689;0.981816;0.921414;0.926314;0.941157;0.911689;0.931237;0.956217;0.966383;0.90686;0.966383;1.07929;0.921414;0.936185;1.02949;1.07929;0.941157;0.921414;0.921414;0.951172;0.90686;0.961288;0.921414;0.936185;0.90686
560,99092,0.946153;0.90686;0.956217;1.14915;0.90686;0.981816;0.921414;1.13131;0.911689;0.976648;0.91654;0.987011;1.00275;1.04037;0.911689;0.946153;0.91654;0.926314;0.91654;0.946153;0.911689;0.976648;0.91654;0.926314;0.941157;0.911689;0.931237;0.961288;0.976648;0.90686;0.966383;1.06245;0.91654;0.926314;1.00804;1.07929;0.936185;0.921414;0.921414;0.941157;0.90686;0.956217;0.921414;0.936185;0.90686
576,99108,0.951172;0.90686;0.951172;1.15516;0.911689;0.992231;0.926314;1.13723;0.921414;0.971503;0.91654;0.992231;0.987011;1.04037;0.91654;0.951172;0.921414;0.931237;0.91654;0.946153;0.911689;0.976648;0.921414;0.926314;0.941157;0.911689;0.936185;0.966383;0.971503;0.90686;0.971503;1.05689;0.91654;0.926314;1.00804;1.07929;0.961288;0.921414;0.921414;0.941157;0.90686;0.951172;0.921414;0.931237;0.90686
592,99124,0.956217;0.90686;0.951172;1.16725;0.90686;0.987011;0.921414;1.13723;0.911689;0.966383;0.91654;0.987011;0.987011;1.03492;0.91654;0.951172;0.921414;0.931237;0.91654;0.951172;0.911689;0.966383;0.921414;0.926314;0.941157;0.911689;0.936185;0.951172;0.966383;0.90686;0.976648;1.03492;0.91654;0.926314;1.00804;1.07929;0.936185;0.921414;0.921414;0.946153;0.90686;0.936185;0.921414;0.931237;0.90686
608,99140,0.956217;0.90686;0.946153;1.17335;0.90686;0.992231;0.921414;1.13131;0.911689;0.966383;0.91654;0.992231;0.987011;1.02409;0.91654;0.951172;0.921414;0.936185;0.921414;0.951172;0.921414;0.976648;0.921414;0.936185;0.951172;0.90686;0.936185;0.941157;0.976648;0.90686;0.981816;1.02949;0.921414;0.921414;1.00275;1.07929;0.941157;0.926314;0.91654;0.941157;0.90686;0.936185;0.921414;0.926314;0.90686
624,99156,0.966383;0.90686;0.946153;1.17335;0.90686;0.976648;0.91654;1.13723;0.911689;0.961288;0.91654;0.987011;0.976648;1.02949;0.91654;0.951172;0.921414;0.936185;0.921414;0.946153;0.911689;0.971503;0.921414;0.926314;0.941157;0.90686;0.921414;0.946153;0.966383;0.90686;0.987011;1.02949;0.921414;0.921414;1.00275;1.05689;0.936185;0.921414;0.91654;0.941157;0.90686;0.941157;0.921414;0.931237;0.911689
640,99172,0.956217;0.90686;0.946153;1.1918;0.90686;0.961288;0.91654;1.13723;0.90686;0.966383;0.91654;0.981816;0.921414;1.02949;0.91654;0.951172;0.921414;0.931237;0.91654;0.946153;0.911689;0.987011;0.921414;0.926314;0.941157;0.911689;0.936185;0.951172;0.966383;0.90686;0.981816;1.02949;0.91654;0.926314;0.981816;1.04585;0.936185;0.921414;0.91654;0.936185;0.90686;0.946153;0.91654;0.931237;0.90686
656,99188,0.956217;0.90686;0.951172;1.16725;0.90686;0.956217;0.91654;1.14317;0.90686;0.966383;0.91654;0.992231;0.90686;1.03492;0.91654;0.941157;0.921414;0.936185;0.91654;0.951172;0.911689;0.956217;0.921414;0.926314;0.946153;0.90686;0.936185;0.951172;0.966383;0.90686;0.987011;1.04585;0.921414;0.921414;0.966383;1.04585;0.936185;0.921414;0.91654;0.926314;0.90686;0.966383;0.921414;0.926314;0.90686
