TimeSinceCollection,Timestamp,PlantarValue
512,25124,15.0015;29.0736;24.7214;21.4185;36.0256;77.413;55.1017;44.5947;74.2118;60.4693;39.848;6.67376;37.0486;43.6991;22.5888;6.52752;12.0419;10.8538;3.73859;8.48531;12.8605;7.2564;5.73427;2.59942;11.6017;15.1223;16.7044;14.6442;16.9035;9.81124;5.70852;13.2877;17.1722;18.2127;38.8962;44.2945;1.25526;1.01337;1.31501;3.68621;3.79164;2.93354;1.83036;2.05307;2.30025
528,25140,15.0015;29.0736;24.8138;21.5003;35.8994;77.1809;54.9235;44.4444;73.7629;60.4693;39.848;6.61492;37.1781;43.5512;22.5888;6.52752;12.0419;10.8538;3.73859;8.48531;12.8605;7.2564;5.73427;2.59942;11.6017;15.183;16.6385;14.7032;16.9704;9.81124;5.70852;13.2877;17.24;18.2127;38.6277;44.2945;1.25526;1.01337;1.31501;3.68621;3.77388;2.93354;1.8212;2.05307;2.31158
544,25156,14.9415;28.8627;24.6292;21.4185;35.6481;76.9494;54.7459;44.2945;73.5392;60.0864;39.848;6.61492;36.7906;43.4038;22.5034;6.55654;11.9923;10.8538;3.72105;8.48531;12.808;7.22464;5.73427;2.59942;11.6017;15.183;16.7044;14.7032;17.0374;9.85286;5.73427;13.2877;17.24;18.284;38.6277;44.2945;1.25526;1.02409;1.31501;3.6689;3.73859;2.93354;1.8212;2.06329;2.28896
560,25172,14.8816;28.7577;24.4458;21.3369;35.2738;76.2579;54.5687;43.6991;72.4286;59.8956;39.5741;6.58568;36.7906;43.1102;22.4183;6.49862;11.9923;10.8538;3.70359;8.48531;12.8605;7.2564;5.73427;2.5868;11.6983;15.183;16.7706;14.6442;17.0374;9.89463;5.73427;13.3964;17.3079;18.3555;38.7618;44.4444;1.24878;1.02409;1.32181;3.70359;3.72105;2.93354;1.8212;2.07356;2.30025
576,25188,14.8816;28.6531;24.5374;21.3369;35.2738;76.2579;54.2156;43.6991;72.4286;59.7054;39.3018;6.55654;36.7906;43.4038;22.4183;6.46983;11.9923;10.8085;3.72105;8.48531;12.8605;7.28828;5.73427;2.62481;11.6983;15.183;16.7044;14.7032;17.0374;9.89463;5.73427;13.2877;17.3079;18.3555;38.7618;44.7454;1.25526;1.02949;1.32181;3.70359;3.70359;2.93354;1.8212;2.07356;2.31158
592,25204,14.9415;28.7577;24.5374;21.3369;35.2738;76.2579;54.3919;43.996;72.8713;59.8956;39.4378;6.55654;36.7906;43.2568;22.3335;6.49862;12.0419;10.8085;3.70359;8.52192;12.808;7.28828;5.73427;2.59942;11.6499;15.183;16.7706;14.7032;17.0374;9.89463;5.70852;13.2877;17.3079;18.3555;38.7618;44.4444;1.25526;1.02409;1.32181;3.70359;3.70359;2.93354;1.803;2.06329;2.31158
608,25220,14.9415;28.7577;24.5374;21.3369;35.2738;76.2579;54.5687;44.145;72.8713;59.8956;39.5741;6.55654;36.7906;43.4038;22.4183;6.55654;11.9923;10.8085;3.73859;8.48531;12.9132;7.2564;5.73427;2.5868;11.6499;15.183;16.7706;14.6442;16.9704;9.76979;5.73427;13.2877;17.3079;18.3555;38.8962;44.4444;1.24232;1.01872;1.31501;3.70359;3.6689;2.93354;1.79397;2.05307;2.28896
624,25236,14.8219;28.7577;24.5374;21.3369;35.1497;76.2579;54.3919;43.996;72.6497;59.8956;39.1662;6.58568;36.7906;43.1102;22.3335;6.64428;11.9923;10.8085;3.72105;8.41249;12.8605;7.2564;5.70852;2.59942;11.6983;15.305;16.9035;14.7625;17.0374;9.89463;5.76012;13.342;17.5132;18.4272;38.8962;44.4444;1.25526;1.01872;1.32181;3.70359;3.63449;2.93354;1.8212;2.06329;2.30025
640,25252,14.7625;28.7577;24.4458;21.2556;34.9027;75.5712;54.2156;43.8473;72.4286;59.7054;39.1662;6.58568;36.7906;43.2568;22.3335;6.58568;11.9923;10.8085;3.73859;8.44884;12.8605;7.22464;5.73427;2.59942;11.7955;15.3664;16.8369;14.7625;17.0374;9.93656;5.68288;13.4511;17.5132;18.4992;39.031;44.5947;1.25526;1.01872;1.32864;3.70359;3.58343;2.93354;1.8212;2.07356;2.27772
656,25268,14.6442;28.6531;23.9025;21.0132;34.7798;75.116;53.6895;43.6991;72.2081;59.3263;38.8962;6.55654;36.7906;43.1102;22.3335;6.58568;11.9923;10.7634;3.72105;8.44884;12.9132;7.28828;5.73427;2.59942;11.7468;15.8648;16.8369;14.8219;17.1047;9.93656;5.68288;13.4511;17.7902;18.4992;39.3018;44.7454;1.24878;1.02409;1.32181;3.70359;3.56656;2.93354;1.81208;2.06329;2.26654
