TimeSinceCollection,Timestamp,PlantarValue
656,19988,0.926314;0.911689;0.926314;0.936185;0.911689;0.921414;0.921414;0.941157;0.911689;0.91654;0.921414;0.936185;0.911689;0.911689;0.91654;0.936185;0.90686;0.921414;0.91654;0.936185;0.90686;0.91654;0.90686;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;4.67306;5.91743;18.0004;14.9415;32.2793;42.9639;1.21052;2.4397;3.30614;4.89233;8.34023;3.01931;3.80947;5.4814;12.808
672,20004,0.926314;0.91654;0.921414;0.936185;0.90686;0.911689;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.90686;0.91654;0.941157;0.90686;0.911689;0.91654;0.936185;0.90686;0.921414;0.91654;0.926314;0.941157;0.90686;0.911689;0.921414;0.926314;0.90686;4.80354;6.10579;19.1578;15.928;34.1704;45.3523;1.22951;2.52455;3.35362;5.09751;8.74457;3.13722;3.93644;5.65734;12.8605
688,20020,0.926314;0.91654;0.91654;0.936185;0.911689;0.91654;0.91654;0.936185;0.911689;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;0.91654;0.921414;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;4.95989;6.35581;20.3784;16.9035;36.1522;47.6879;1.2359;2.61209;3.51636;5.28634;9.32379;3.24379;4.14367;5.81214;13.783
704,20036,0.926314;0.911689;0.921414;0.941157;0.911689;0.91654;0.91654;0.936185;0.90686;0.91654;0.91654;0.956217;0.90686;0.90686;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.91654;0.911689;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;5.14414;6.73306;21.6648;17.9301;37.9632;50.6175;1.26832;2.782;3.73859;5.65734;9.89463;3.41788;4.3809;6.02441;14.5854
720,20052,0.931237;0.911689;0.921414;0.936185;0.911689;0.91654;0.921414;0.936185;0.91654;0.911689;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.911689;0.921414;0.936185;0.90686;0.91654;0.921414;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;5.33451;7.19301;23.9025;19.6839;40.5394;54.2156;1.29481;2.93354;4.02945;6.18814;10.5401;3.6174;4.50404;6.29948;15.8017
736,20068,0.926314;0.91654;0.91654;0.941157;0.911689;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.911689;0.91654;0.91654;0.941157;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.926314;0.941157;0.90686;0.91654;0.91654;0.926314;0.90686;5.65734;7.71417;26.9223;21.7475;43.996;58.7612;1.3355;3.16734;4.42161;6.64428;11.9428;3.80947;4.78157;6.49862;17.7902
752,20084,0.931237;0.921414;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.911689;0.91654;0.941157;0.90686;0.911689;0.921414;0.926314;0.936185;0.90686;0.91654;0.921414;0.926314;0.91654;6.07855;8.19735;29.822;23.9025;48.1665;64.4046;1.38446;3.49977;5.02828;7.19301;13.2336;3.95488;5.23856;6.67376;20.3784
768,20100,0.931237;0.911689;0.91654;0.936185;0.911689;0.911689;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.911689;0.921414;0.941157;0.921414;0.91654;0.921414;0.936185;0.911689;0.91654;0.91654;0.926314;0.936185;0.90686;0.91654;0.921414;0.926314;0.90686;6.44116;9.04941;32.6271;26.7246;53.1674;70.8954;1.39875;3.70359;5.43204;7.64724;14.7032;4.34054;5.53117;6.94435;23.1067
784,20116,0.926314;0.91654;0.921414;0.936185;0.911689;0.91654;0.91654;0.936185;0.911689;0.91654;0.91654;0.936185;0.90686;0.911689;0.921414;0.946153;0.911689;0.91654;0.921414;0.941157;0.90686;0.91654;0.921414;0.926314;0.926314;0.90686;0.911689;0.91654;0.926314;0.90686;6.88339;9.89463;36.2791;29.1796;57.6437;77.1809;1.45726;3.91807;5.9975;8.37629;15.9915;4.52487;5.81214;7.19301;24.5374
800,20132,0.926314;0.911689;0.921414;0.936185;0.911689;0.91654;0.91654;0.936185;0.911689;0.91654;0.921414;0.936185;0.911689;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.911689;0.921414;0.926314;0.936185;0.90686;0.926314;0.91654;0.926314;0.90686;7.32028;10.4082;38.494;31.9346;63.0051;82.1669;1.46473;4.34054;6.21581;8.74457;17.0374;4.84775;6.07855;7.51494;26.0422
