TimeSinceCollection,Timestamp,PlantarValue
512,245924,2.47574;4.44209;4.4833;5.78608;9.97864;19.5324;13.783;9.40352;19.3069;17.86;11.8445;1.73186;14.4101;22.6744;4.65162;1.86743;4.36068;3.82738;1.30824;1.67173;2.87759;1.59722;2.03276;1.29481;4.56677;6.94435;9.56479;6.38415;7.03668;3.88156;3.63449;7.44955;11.1292;11.4581;24.1729;19.6839;0.941157;1.3355;1.30824;2.62481;1.9927;2.21135;1.58914;1.55716;2.72868
528,245940,2.35745;4.28061;4.2608;5.53117;9.44361;17.86;12.808;8.63261;18.8627;17.0374;11.4581;1.69726;14.3521;22.4183;4.58785;1.86743;4.3005;3.80947;1.30824;1.68871;2.89148;1.59722;2.02268;1.30824;4.60902;6.91381;9.48385;6.46983;7.32028;3.9734;3.7562;7.41704;11.2691;11.7468;24.9065;19.6839;0.956217;1.36328;1.3355;2.75522;2.10464;2.21135;1.58108;1.60535;2.80901
544,245956,2.2554;4.01068;3.86342;5.02828;8.19735;15.7389;11.7955;7.68064;17.6512;16.1191;10.9449;1.62995;13.8952;21.9136;4.50404;1.8581;4.32048;3.7562;1.30824;1.70585;2.94768;1.61351;2.04289;1.30151;4.67306;6.94435;9.40352;6.67376;7.68064;4.0672;3.73859;7.41704;11.1756;12.1417;25.1864;19.6839;0.956217;1.36328;1.37031;2.90544;2.23328;2.27772;1.59722;1.6549;2.93354
560,245972,2.1574;3.70359;3.46681;4.3809;6.67376;13.342;10.496;6.79285;15.928;13.8952;10.496;1.54926;13.4511;21.0938;4.3809;1.83957;4.28061;3.72105;1.30824;1.72315;2.93354;1.63823;2.03276;1.30824;4.67306;7.03668;9.44361;6.76289;7.91807;4.16299;3.84536;7.58083;11.5537;12.3942;26.1388;19.9131;0.961288;1.39159;1.39875;3.06305;2.48786;2.32297;1.57307;1.66329;2.93354
576,245988,2.06329;3.1825;3.12226;3.95488;5.86456;11.3633;9.08817;6.07855;12.9662;11.6499;9.48385;1.51802;12.9132;20.1446;4.16299;1.83957;4.32048;3.63449;1.29481;1.74061;3.01931;1.6549;2.09424;1.30151;4.84775;7.32028;9.60548;7.00578;8.48531;4.32048;3.95488;7.71417;11.9428;13.3964;26.9223;21.0132;0.966383;1.42773;1.42773;3.16734;2.66334;2.3459;1.6549;1.69726;3.04841
592,246004,1.93396;2.75522;2.79548;3.60038;5.07434;9.56479;7.74783;5.2624;11.5058;10.452;8.55868;1.44983;12.1918;18.7895;3.80947;1.83036;4.28061;3.49977;1.2815;1.7671;3.04841;1.6802;2.1151;1.30824;4.95989;7.64724;10.2344;7.28828;9.20532;4.7162;4.16299;7.64724;12.4966;14.4101;28.6531;22.7603;0.961288;1.44983;1.58108;3.45043;3.04841;2.40413;1.72315;1.73186;3.16734
608,246020,1.79397;2.48786;2.4397;3.27483;4.34054;8.23287;6.76289;4.42161;10.4082;9.56479;7.58083;1.38446;11.2223;17.1722;3.38561;1.78497;4.24107;3.38561;1.27489;1.79397;3.04841;1.70585;2.1151;1.30824;4.98259;7.71417;10.6289;7.64724;9.89463;5.05126;4.46265;7.95251;13.0193;15.1223;30.5863;24.1729;0.971503;1.49497;1.69726;4.01068;3.6174;2.46367;1.70585;1.79397;3.27483
624,246036,1.66329;2.21135;2.22229;3.09253;3.82738;7.44955;5.53117;3.79164;9.48385;8.44884;6.67376;1.3355;10.3645;16.1833;3.10736;1.72315;4.18239;3.29046;1.2815;1.803;3.10736;1.68871;2.17883;1.31501;5.07434;7.91807;11.0828;7.95251;10.6736;5.76012;4.7379;8.02179;13.9516;16.5728;32.6271;26.0422;0.961288;1.57307;1.79397;4.67306;4.10528;2.51227;1.81208;1.79397;3.41788
640,246052,1.54926;2.07356;2.1256;2.96188;3.45043;7.09886;5.05126;3.38561;9.08817;7.71417;6.10579;1.30824;9.56479;15.183;2.80901;1.69726;4.08619;3.19772;1.26832;1.8212;3.10736;1.72315;2.18963;1.32181;5.14414;8.19735;11.3633;8.55868;11.3161;5.81214;4.87;8.05664;14.4683;17.1722;34.4131;27.9295;0.987011;1.63823;1.88623;5.4814;4.50404;2.5868;1.87681;1.84881;3.43412
656,246068,1.49497;1.92433;2.03276;2.87759;3.24379;6.73306;4.60902;3.16734;8.93401;7.09886;5.63189;1.27489;8.78217;13.8952;2.65044;1.6802;4.01068;3.10736;1.22951;1.803;3.07776;1.73186;2.17883;1.30151;5.23856;8.34023;11.6017;8.6698;11.7955;6.16057;5.02828;8.26852;14.8219;18.0709;35.6481;29.4993;0.997477;1.6802;1.96313;6.02441;4.95989;2.54929;1.8581;1.94364;3.6174
