TimeSinceCollection,Timestamp,PlantarValue
704,19756,1.58914;1.16725;0.926314;4.67306;11.3633;12.5996;1.02949;2.70237;11.8935;11.5537;1.39159;2.50004;15.183;4.34054;0.987011;16.8369;19.3818;1.68871;0.987011;10.7184;15.5516;2.14675;1.13131;0.956217;20.4569;42.8181;55.1017;21.3369;11.9428;11.7955;4.60902;36.1522;482.788;620.788;134.442;116.627;1.03492;1.00275;1.39159;1.01872;3.43412;1.9828;12.0917;0.971503;1.77602
720,19772,1.46473;1.07929;0.926314;3.95488;9.36358;10.1914;1.01337;2.30025;10.7634;9.72848;1.32864;2.30025;14.3521;4.02945;0.966383;17.1722;19.5324;1.67173;0.981816;11.0828;15.9915;2.16809;1.10791;0.956217;21.0938;43.8473;57.275;22.3335;12.1417;12.4453;4.67306;37.308;495.328;617.896;146.923;128.982;1.02949;1.00804;1.42043;1.02949;3.77388;2.03276;12.9662;0.971503;1.79397
736,19788,1.35628;1.01337;0.926314;3.54975;8.16197;8.41249;1.00804;2.07356;9.56479;8.85781;1.31501;2.24432;13.7272;3.68621;0.987011;17.3079;19.608;1.63823;0.981816;11.2223;16.2477;2.1574;1.10213;0.961288;21.6648;45.5051;58.9491;23.2816;12.4453;13.0193;4.78157;38.494;507.987;614.914;158.205;135.831;1.02949;1.01337;1.44983;1.03492;4.16299;2.07356;13.2877;0.976648;1.8581
752,19804,1.29481;0.992231;0.921414;3.16734;7.13012;7.28828;1.00275;1.91474;8.44884;7.71417;1.2815;2.1574;13.0193;3.41788;0.971503;17.4445;19.6839;1.60535;0.956217;11.4581;16.4421;2.14675;1.09066;0.966383;22.249;46.8988;60.4693;23.9025;12.5996;13.2877;4.80354;40.1234;516.966;611.728;166.82;144.005;1.03492;1.01337;1.46473;1.02949;4.50404;2.09424;14.1221;1.00804;1.87681
768,19820,1.25526;0.976648;0.936185;2.87759;6.4126;6.46983;0.992231;1.8581;7.98708;6.975;1.25526;2.05307;12.3942;3.24379;0.987011;17.4445;19.457;1.58108;0.981816;11.5537;16.5073;2.08387;1.06804;0.961288;22.4183;47.2132;61.6295;24.2636;12.7034;13.5609;4.84775;41.6661;526.596;609.086;173.673;148.396;1.04585;1.01337;1.46473;1.04037;4.78157;2.1151;14.4101;0.976648;1.91474
784,19836,1.24878;0.966383;0.926314;2.72868;6.13313;5.94401;0.987011;1.77602;7.51494;6.64428;1.24232;2.00265;12.0917;3.13722;0.981816;17.4445;19.5324;1.5651;0.987011;11.6017;16.6385;2.03276;1.06245;0.961288;22.8465;48.1665;62.6097;24.5374;12.9662;13.839;4.95989;42.6727;532.834;607.467;176.956;151.746;1.04037;1.06245;1.46473;1.04037;5.02828;2.1574;14.7032;0.976648;1.95337
800,19852,1.22951;0.951172;0.921414;2.59942;5.78608;5.68288;0.987011;1.73186;7.41704;6.32758;1.2359;1.9927;11.8935;3.10736;0.976648;17.3761;19.457;1.54139;0.981816;11.6017;16.5728;2.03276;1.05136;0.961288;23.0197;48.1665;63.2035;24.7214;13.2336;13.9516;4.98259;43.5512;537.628;605.55;179.027;154.385;1.04037;1.00804;1.47224;1.02949;5.1676;2.1574;15.4279;0.976648;1.95337
816,19868,1.21682;0.951172;0.926314;2.4397;5.50623;5.53117;0.987011;1.66329;6.94435;6.07855;1.22951;1.92433;11.6983;3.04841;0.976648;17.24;19.3818;1.49497;0.981816;11.5537;16.5728;2.03276;1.03492;0.961288;23.3695;48.8106;64.2032;24.9065;13.2877;14.2943;5.05126;43.996;541.053;604.216;181.95;158.591;1.04585;1.02409;1.47224;1.03492;5.45667;2.1574;15.8017;0.981816;1.97294
832,19884,1.15516;0.951172;0.941157;2.3459;5.05126;5.23856;0.987011;1.58108;6.67376;5.76012;1.19801;1.8581;11.2691;2.93354;0.976648;17.0374;19.2322;1.45726;0.976648;11.4581;16.5073;2.02268;1.03492;0.961288;23.6347;49.4615;65.0118;24.9995;13.3964;14.3521;4.93728;44.4444;544.424;602.371;185.326;163.654;1.03492;1.02409;1.50261;1.03492;5.70852;2.1574;16.377;0.981816;2.03276
848,19900,1.13131;0.946153;0.921414;2.30025;4.89233;5.12078;0.981816;1.54139;6.44116;5.5562;1.19801;1.81208;11.0828;2.87759;0.987011;16.7706;19.0837;1.43506;0.981816;11.6017;16.5073;2.01265;1.01872;0.966383;23.8129;49.6254;65.0118;24.9065;13.5059;14.4683;5.00539;44.8965;544.841;601.419;187.028;165.232;1.05136;1.02409;1.51802;1.04037;5.78608;2.16809;16.8369;0.987011;2.1574
