TimeSinceCollection,Timestamp,PlantarValue
320,55572,7.33457;540.616;621.788;0.0123719;94.9728;462.353;33.0907;0.0084906;0.00803113;0.00810603;0.00810603;0.00833471;0.0079569;0.0079569;0.00803113;0.00841231;0.00788334;0.00803113;0.00803113;0.00833471;0.0079569;0.00810603;0.00810603;0.00818157;0.00833471;0.0079569;0.00803113;0.00810603;0.00818157;0.0079569;0.00833471;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.0079569;0.00803113;0.0079569;0.00810603;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
336,55588,6.87725;541.182;621.35;0.0123719;89.3325;456.02;33.4057;0.0084906;0.00810603;0.00810603;0.00810603;0.00841231;0.0079569;0.00803113;0.00803113;0.0084906;0.0079569;0.00803113;0.00803113;0.00841231;0.00788334;0.00803113;0.00810603;0.00810603;0.00833471;0.00803113;0.00803113;0.0079569;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334
352,55604,6.52211;541.746;620.492;0.0122597;86.9447;456.02;34.2041;0.0084906;0.00803113;0.00810603;0.00810603;0.00841231;0.0079569;0.00803113;0.00803113;0.0084906;0.0079569;0.00803113;0.00803113;0.00833471;0.0079569;0.00803113;0.00810603;0.00818157;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334
368,55620,6.22024;542.309;619.951;0.0122597;83.9449;453.189;34.5279;0.0084906;0.00803113;0.00803113;0.00810603;0.00833471;0.00803113;0.00803113;0.00810603;0.00841231;0.00803113;0.00810603;0.00810603;0.0084906;0.00788334;0.00803113;0.00810603;0.00818157;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.0079569;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
384,55636,6.07403;541.182;619.666;0.011607;81.3443;449.635;34.8542;0.00856956;0.00803113;0.00841231;0.00810603;0.00833471;0.00788334;0.00803113;0.00803113;0.0084906;0.00788334;0.00803113;0.00803113;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00833471;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00803113;0.00788334;0.00810603;0.00810603;0.00818157;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334
400,55652,6.07403;541.746;618.755;0.0117134;82.9625;454.606;36.5241;0.0084906;0.00810603;0.00810603;0.00810603;0.00833471;0.0079569;0.00803113;0.00803113;0.00841231;0.0079569;0.00810603;0.00810603;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00841231;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.0079569;0.0079569;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
416,55668,5.75621;541.746;618.102;0.011607;80.7038;454.606;37.9071;0.0084906;0.00803113;0.00810603;0.00803113;0.00833471;0.0079569;0.00803113;0.00803113;0.0084906;0.0079569;0.00810603;0.00803113;0.00833471;0.0079569;0.00803113;0.00810603;0.00818157;0.00833471;0.00788334;0.0079569;0.0079569;0.00818157;0.00788334;0.00833471;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00803113;0.0079569;0.00818157;0.00788334
432,55684,5.68762;542.871;617.052;0.0115015;78.805;452.479;38.4366;0.0084906;0.00803113;0.00810603;0.00810603;0.00833471;0.00788334;0.0079569;0.00810603;0.00841231;0.0079569;0.00810603;0.00810603;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334
448,55700,5.61979;544.546;615.919;0.0115015;77.558;452.479;39.1521;0.0084906;0.00803113;0.00810603;0.00818157;0.00841231;0.0079569;0.00803113;0.00810603;0.0084906;0.00788334;0.00803113;0.00788334;0.00841231;0.0079569;0.00803113;0.00803113;0.00818157;0.00841231;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00788334;0.00810603;0.00810603;0.00818157;0.00788334;0.00803113;0.0079569;0.00818157;0.00788334
464,55716,5.48626;544.546;615.523;0.0113969;74.5064;448.922;38.793;0.0084906;0.00803113;0.00810603;0.00810603;0.00833471;0.0079569;0.00810603;0.00803113;0.0084906;0.0079569;0.00803113;0.00810603;0.00833471;0.0079569;0.00803113;0.00803113;0.00818157;0.00833471;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00803113;0.00788334;0.00818157;0.00788334
